"_id","_labels","age","av_career","av_team","college","first_tap","games","int","label","pass_att","pass_cmp","pass_int","pass_td","pass_yd","pick","player","pos","pro_bowl","rec","rec_td","rec_yd","round","rush_att","rush_td","rush_yd","sack","solo","starter","tag","team","url_college","url_college_stats","url_player","year","year_max","_start","_end","_type"
"199155",":picks","23","5","","Akron","0","24","","2007_85","0","0","0","0","0","88","Andy Alleman","G","0","0","0","0","3","0","0","0","","","0","nor","New Orleans Saints","https://www.pro-football-reference.com/schools/akron/","","/players/A/AlleAn20.htm","2007","2009",,,
"199156",":picks","23","8","5","Virginia Tech","0","41","4","2007_86","0","0","0","0","0","89","Aaron Rouse","DB","0","0","0","0","3","0","0","0","1.0","110","2","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/virginiatech/","http://www.sports-reference.com/cfb/players/aaron-rouse-1.html","/players/R/RousAa99.htm","2007","2009",,,
"199157",":picks","21","0","0","Penn St.","0","14","","2007_87","0","0","0","0","0","90","Tony Hunt","RB","0","6","0","42","3","14","2","25","","1","0","phi","Philadelphia Eagles","https://www.pro-football-reference.com/schools/pennst/","http://www.sports-reference.com/cfb/players/tony-hunt-1.html","/players/H/HuntTo01.htm","2007","2008",,,
"199158",":picks","22","11","11","Florida St.","0","44","","2007_88","0","0","0","0","0","91","Mario Henderson","DT","0","0","0","0","3","0","0","0","","1","1","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/floridast/","","/players/H/HendMa21.htm","2007","2010",,,
"199159",":picks","23","16","15","Stanford","0","38","","2007_89","929","563","30","26","6033","92","Trent Edwards","QB","0","0","0","0","3","78","3","330","","","2","buf","Buffalo Bills","https://www.pro-football-reference.com/schools/stanford/","http://www.sports-reference.com/cfb/players/trent-edwards-1.html","/players/E/EdwaTr01.htm","2007","2012",,,
"199160",":picks","23","2","2","Northern Illinois","0","50","","2007_90","0","0","0","0","0","93","Garrett Wolfe","RB","0","11","0","129","3","72","1","282","","38","0","chi","Chicago Bears","https://www.pro-football-reference.com/schools/noillinois/","http://www.sports-reference.com/cfb/players/garrett-wolfe-1.html","/players/W/WolfGa00.htm","2007","2010",,,
"199161",":picks","22","4","2","California","0","53","1","2007_91","0","0","0","0","0","95","Dante Hughes","DB","0","0","0","0","3","0","0","0","","87","0","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/california/","","/players/H/HughDa99.htm","2007","2011",,,
"199162",":picks","23","2","1","Clemson","0","20","","2007_92","0","0","0","0","0","96","Anthony Waters","LB","0","0","0","0","3","0","0","0","","13","0","sdg","San Diego Chargers","https://www.pro-football-reference.com/schools/clemson/","http://www.sports-reference.com/cfb/players/anthony-waters-1.html","/players/W/WateAn00.htm","2007","2010",,,
"199163",":picks","22","35","35","Florida","0","115","1","2007_93","0","0","0","0","0","97","Ray McDonald","DE","0","0","0","0","3","0","0","0","19.5","156","5","sfo","San Francisco 49ers","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/ray-mcdonald-1.html","/players/M/McDoRa99.htm","2007","2014",,,
"199164",":picks","23","1","1","Ohio St.","0","9","","2007_94","0","0","0","0","0","98","Quinn Pitcock","DT","0","0","0","0","3","0","0","0","1.5","13","0","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/ohiost/","http://www.sports-reference.com/cfb/players/quinn-pitcock-1.html","/players/P/PitcQu99.htm","2007","2007",,,
"199165",":picks","23","9","9","Texas-El Paso","0","60","","2007_95","0","0","0","0","0","99","Johnnie Lee Higgins","WR","0","57","4","779","3","7","0","58","","3","0","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/texaselpaso/","","/players/H/HiggJo00.htm","2007","2010",,,
"199166",":picks","23","25","21","Louisville","0","89","","2007_96","3","1","0","0","8","100","Michael Bush","RB","0","104","2","1010","4","809","29","3250","","","2","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/louisville/","http://www.sports-reference.com/cfb/players/michael-bush-1.html","/players/B/BushMi00.htm","2007","2013",,,
"199167",":picks","24","8","6","Maryland","0","107","","2007_97","1","0","0","0","0","101","Adam Podlesh","P","0","0","0","0","4","2","0","-2","","9","0","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/maryland/","http://www.sports-reference.com/cfb/players/adam-podlesh-1.html","/players/P/PodlAd20.htm","2007","2013",,,
"199168",":picks","24","46","46","Texas","0","173","","2007_98","0","0","0","0","0","102","Brian Robison","DE","0","0","0","0","4","0","0","0","60.0","207","6","min","Minnesota Vikings","https://www.pro-football-reference.com/schools/texas/","http://www.sports-reference.com/cfb/players/brian-robison-1.html","/players/R/RobiBr98.htm","2007","2017",,,
"199169",":picks","23","0","0","Washington","0","22","","2007_99","0","0","0","0","0","103","Isaiah Stanback","QB","0","6","0","52","4","0","0","0","","","0","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/washington/","http://www.sports-reference.com/cfb/players/isaiah-stanback-1.html","/players/S/StanIs00.htm","2007","2012",,,
"199170",":picks","22","24","24","Syracuse","0","56","10","2007_100","0","0","0","0","0","106","Tanard Jackson","DB","0","0","0","0","4","0","0","0","1.0","212","4","tam","Tampa Bay Buccaneers","https://www.pro-football-reference.com/schools/syracuse/","http://www.sports-reference.com/cfb/players/tanard-jackson-1.html","/players/J/JackTa99.htm","2007","2011",,,
"199171",":picks","21","3","","Ohio St.","0","23","","2007_101","0","0","0","0","0","107","Antonio Pittman","RB","0","21","0","147","4","117","0","435","","1","0","nor","New Orleans Saints","https://www.pro-football-reference.com/schools/ohiost/","http://www.sports-reference.com/cfb/players/antonio-pittman-1.html","/players/P/PittAn00.htm","2007","2008",,,
"199172",":picks","23","41","32","Utah","0","138","","2007_102","0","0","0","0","0","108","Paul Soliai","DT","1","0","0","0","4","0","0","0","5.5","159","6","mia","Miami Dolphins","https://www.pro-football-reference.com/schools/utah/","http://www.sports-reference.com/cfb/players/paul-soliai-1.html","/players/S/SoliPa99.htm","2007","2016",,,
"199173",":picks","24","27","27","South Florida","0","101","2","2007_103","0","0","0","0","0","109","Stephen Nicholas","LB","0","0","0","0","4","0","0","0","8.0","284","4","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/soflorida/","http://www.sports-reference.com/cfb/players/stephen-nicholas-1.html","/players/N/NichSt99.htm","2007","2013",,,
"199174",":picks","23","0","0","Cincinnati","0","5","","2007_104","0","0","0","0","0","110","John Bowie","DB","0","0","0","0","4","0","0","0","","2","0","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/cincinnati/","http://www.sports-reference.com/cfb/players/john-bowie-1.html","/players/B/BowiJo99.htm","2007","2009",,,
"199175",":picks","24","1","1","Fresno St.","0","15","","2007_105","0","0","0","0","0","111","Dwayne Wright","RB","0","3","0","17","4","29","0","94","","3","0","buf","Buffalo Bills","https://www.pro-football-reference.com/schools/fresnost/","http://www.sports-reference.com/cfb/players/dwayne-wright-1.html","/players/W/WrigDw01.htm","2007","2007",,,
"199176",":picks","23","7","7","Baylor","0","52","","2007_106","2","2","0","0","65","112","Daniel Sepulveda","P","0","0","0","0","4","0","0","0","","6","0","pit","Pittsburgh Steelers","https://www.pro-football-reference.com/schools/baylor/","http://www.sports-reference.com/cfb/players/daniel-sepulveda-1.html","/players/S/SepuDa20.htm","2007","2011",,,
"199177",":picks","23","8","6","TCU","0","43","1","2007_107","0","0","0","0","0","114","Marvin White","DB","0","0","0","0","4","0","0","0","","115","2","cin","Cincinnati Bengals","https://www.pro-football-reference.com/schools/tcu/","http://www.sports-reference.com/cfb/players/marvin-white-1.html","/players/W/WhitMa99.htm","2007","2010",,,
"199178",":picks","23","19","19","North Carolina St.","0","76","","2007_108","0","0","0","0","0","115","Leroy Harris","C","0","0","0","0","4","0","0","0","","","3","oti","Tennessee Titans","https://www.pro-football-reference.com/schools/nocarolinast/","","/players/H/HarrLe21.htm","2007","2013",,,
"199179",":picks","23","21","21","Brown","0","199","","2007_109","0","0","0","0","0","116","Zak DeOssie","LB","2","0","0","0","4","0","0","0","","71","0","nyg","New York Giants","https://www.pro-football-reference.com/schools/brown/","","/players/D/DeOsZa99.htm","2007","2019",,,
"199180",":picks","24","33","8","Texas Tech","0","83","","2007_110","0","0","0","0","0","117","Manuel Ramirez","G","0","0","0","0","4","0","0","0","","","4","det","Detroit Lions","https://www.pro-football-reference.com/schools/texastech/","http://www.sports-reference.com/cfb/players/manuel-ramirez-1.html","/players/R/RamiMa20.htm","2007","2015",,,
"199181",":picks","22","0","0","Miami (OH)","0","16","","2007_111","0","0","0","0","0","118","Ryne Robinson","WR","0","4","0","35","4","0","0","0","","1","0","car","Carolina Panthers","https://www.pro-football-reference.com/schools/miami(oh)/","http://www.sports-reference.com/cfb/players/ryne-robinson-1.html","/players/R/RobiRy00.htm","2007","2007",,,
"199182",":picks","23","23","6","Missouri Southern","0","92","","2007_112","0","0","0","0","0","119","Allen Barbre","T","0","0","0","0","4","0","0","0","","","2","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/missouriso/","","/players/B/BarbAl20.htm","2007","2017",,,
"199183",":picks","22","2","2","Miami (FL)","0","21","","2007_113","0","0","0","0","0","120","Baraka Atkins","DE","0","0","0","0","4","0","0","0","2.0","21","0","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/miami(fl)/","http://www.sports-reference.com/cfb/players/baraka-atkins-1.html","/players/A/AtkiBa99.htm","2007","2008",,,
"199184",":picks","21","14","14","Florida","0","76","2","2007_114","0","0","0","0","0","121","Marcus Thomas","DT","0","0","0","0","4","0","0","0","1.0","104","2","den","Denver Broncos","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/marcus-thomas-4.html","/players/T/ThomMa99.htm","2007","2011",,,
"199185",":picks","23","49","49","Northern Illinois","0","124","","2007_115","0","0","0","0","0","122","Doug Free","T","0","0","0","0","4","0","0","0","","","7","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/noillinois/","","/players/F/FreeDo20.htm","2007","2016",,,
"199186",":picks","23","7","7","South Carolina","0","49","5","2007_116","0","0","0","0","0","123","Fred Bennett","DB","0","0","0","0","4","0","0","0","","106","1","htx","Houston Texans","https://www.pro-football-reference.com/schools/socarolina/","http://www.sports-reference.com/cfb/players/fred-bennett-1.html","/players/B/BennFr99.htm","2007","2010",,,
"199187",":picks","22","6","3","Georgia Tech","0","27","","2007_117","0","0","0","0","0","124","Mansfield Wrotto","G","0","0","0","0","4","0","0","0","","","1","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/georgiatech/","http://www.sports-reference.com/cfb/players/mansfield-wrotto-1.html","/players/W/WrotMa20.htm","2007","2010",,,
"199188",":picks","23","62","40","Towson","0","145","","2007_118","0","0","0","0","0","125","Jermon Bushrod","T","2","0","0","0","4","0","0","0","","2","8","nor","New Orleans Saints","https://www.pro-football-reference.com/schools/towsonst/","","/players/B/BushJe20.htm","2007","2018",,,
"199189",":picks","22","41","30","Washington","1","127","16","2007_119","0","0","0","0","0","126","Dashon Goldson","DB","2","0","0","0","4","2","0","53","3.0","466","7","sfo","San Francisco 49ers","https://www.pro-football-reference.com/schools/washington/","http://www.sports-reference.com/cfb/players/dashon-goldson-1.html","/players/G/GoldDa99.htm","2007","2016",,,
"199190",":picks","24","0","","Miami (FL)","0","1","","2007_120","0","0","0","0","0","127","Kareem Brown","DT","0","0","0","0","4","0","0","0","","","0","nwe","New England Patriots","https://www.pro-football-reference.com/schools/miami(fl)/","http://www.sports-reference.com/cfb/players/kareem-brown-1.html","/players/B/BrowKa99.htm","2007","2007",,,
"199191",":picks","23","0","0","Florida St.","0","17","","2007_121","0","0","0","0","0","128","Chris Davis","WR","0","7","0","69","4","2","0","19","","2","0","oti","Tennessee Titans","https://www.pro-football-reference.com/schools/floridast/","http://www.sports-reference.com/cfb/players/chris-davis-2.html","/players/D/DaviCh02.htm","2007","2008",,,
"199192",":picks","22","18","0","Iowa","0","90","","2007_122","0","0","0","0","0","129","Scott Chandler","TE","0","205","21","2379","4","0","0","0","","7","2","sdg","San Diego Chargers","https://www.pro-football-reference.com/schools/iowa/","http://www.sports-reference.com/cfb/players/scott-chandler-1.html","/players/C/ChanSc00.htm","2007","2015",,,
"199193",":picks","24","10","10","Boston Col.","0","28","","2007_123","0","0","0","0","0","130","Josh Beekman","C","0","0","0","0","4","0","0","0","","","1","chi","Chicago Bears","https://www.pro-football-reference.com/schools/bostoncol/","http://www.sports-reference.com/cfb/players/josh-beekman-1.html","/players/B/BeekJo20.htm","2007","2009",,,
"199194",":picks","24","1","1","Troy","0","12","","2007_124","0","0","0","0","0","131","Brannon Condren","DB","0","0","0","0","4","0","0","0","","6","0","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/troy/","http://www.sports-reference.com/cfb/players/brannon-condren-1.html","/players/C/CondBr99.htm","2007","2008",,,
"199195",":picks","23","11","0","Oklahoma St.","0","47","","2007_125","0","0","0","0","0","132","Ryan McBean","DT","0","0","0","0","4","0","0","0","4.0","49","1","pit","Pittsburgh Steelers","https://www.pro-football-reference.com/schools/oklahomast/","http://www.sports-reference.com/cfb/players/ryan-mcbean-1.html","/players/M/McBeRy99.htm","2007","2011",,,
"199196",":picks","23","0","0","Georgia","0","8","","2007_126","0","0","0","0","0","133","Martrez Milner","TE","0","9","0","50","4","0","0","0","","","0","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/georgia/","http://www.sports-reference.com/cfb/players/martrez-milner-1.html","/players/M/MilnMa00.htm","2007","2007",,,
"199197",":picks","22","7","3","Florida International","0","88","1","2007_127","0","0","0","0","0","134","Antwan Barnes","LB","0","0","0","0","4","0","0","0","25.5","105","0","rav","Baltimore Ravens","https://www.pro-football-reference.com/schools/floridainternational/","http://www.sports-reference.com/cfb/players/antwan-barnes-1.html","/players/B/BarnAn99.htm","2007","2014",,,
"199198",":picks","23","0","","Florida","0","7","","2007_128","0","0","0","0","0","135","Joe Cohen","DT","0","0","0","0","4","0","0","0","1.0","6","0","sfo","San Francisco 49ers","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/joe-cohen-1.html","/players/C/CoheJo00.htm","2007","2009",,,
"199199",":picks","22","20","17","Pittsburgh","0","57","4","2007_129","0","0","0","0","0","136","Clint Session","LB","0","0","0","0","4","0","0","0","2.5","230","2","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/pittsburgh/","http://www.sports-reference.com/cfb/players/clint-session-1.html","/players/S/SessCl99.htm","2007","2011",,,
"199200",":picks","22","13","12","Alabama","1","111","","2007_130","0","0","0","0","0","137","Le'Ron McClain","RB","2","94","3","557","4","354","13","1310","","5","6","rav","Baltimore Ravens","https://www.pro-football-reference.com/schools/alabama/","http://www.sports-reference.com/cfb/players/leron-mcclain-1.html","/players/M/McClLe00.htm","2007","2013",,,
"199201",":picks","23","12","11","Ohio St.","0","59","","2007_131","0","0","0","0","0","138","Jay Richardson","DE","0","0","0","0","5","0","0","0","7.0","86","2","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/ohiost/","http://www.sports-reference.com/cfb/players/jay-richardson-1.html","/players/R/RichJa99.htm","2007","2013",,,
"199202",":picks","23","0","0","Clemson","0","4","","2007_132","0","0","0","0","0","139","Dustin Fry","C","0","0","0","0","5","0","0","0","","","0","ram","St. Louis Rams","https://www.pro-football-reference.com/schools/clemson/","","/players/F/FryxDu20.htm","2007","2007",,,
"199203",":picks","22","15","13","Memphis","0","80","9","2007_133","0","0","0","0","0","140","Brandon McDonald","DB","0","0","0","0","5","0","0","0","1.0","177","2","cle","Cleveland Browns","https://www.pro-football-reference.com/schools/memphis/","http://www.sports-reference.com/cfb/players/brandon-mcdonald-1.html","/players/M/McDoBr99.htm","2007","2012",,,
"199204",":picks","23","2","2","North Carolina Central","0","14","","2007_134","0","0","0","0","0","141","Greg Peterson","DE","0","0","0","0","5","0","0","0","1.5","14","0","tam","Tampa Bay Buccaneers","https://www.pro-football-reference.com/schools/nocarolinacentral/","","/players/P/PeteGr99.htm","2007","2009",,,
"199205",":picks","24","26","22","Michigan","0","86","","2007_135","2","1","0","0","17","142","Steve Breaston","WR","0","255","9","3387","5","10","0","120","","2","3","crd","Arizona Cardinals","https://www.pro-football-reference.com/schools/michigan/","http://www.sports-reference.com/cfb/players/steve-breaston-1.html","/players/B/BreaSt00.htm","2007","2012",,,
"199206",":picks","22","2","2","Stanford","0","15","","2007_136","0","0","0","0","0","144","Brandon Harrison","DB","0","0","0","0","5","0","0","0","","24","0","htx","Houston Texans","https://www.pro-football-reference.com/schools/stanford/","http://www.sports-reference.com/cfb/players/brandon-harrison-2.html","/players/H/HarrBr99.htm","2007","2008",,,
"199207",":picks","21","6","","Wingate","0","59","1","2007_137","0","0","0","0","0","145","David Jones","DB","0","0","0","0","5","0","0","0","","87","0","nor","New Orleans Saints","https://www.pro-football-reference.com/schools/wingate/","","/players/J/JoneDa99.htm","2007","2012",,,
"199208",":picks","21","3","3","East Carolina","0","26","","2007_138","0","0","0","0","0","146","Aundrae Allison","WR","0","18","0","231","5","3","0","4","","","0","min","Minnesota Vikings","https://www.pro-football-reference.com/schools/eastcarolina/","http://www.sports-reference.com/cfb/players/aundrae-allison-1.html","/players/A/AlliAu00.htm","2007","2008",,,
"199209",":picks","22","24","18","Texas","0","117","11","2007_139","0","0","0","0","0","147","Tarell Brown","DB","0","0","0","0","5","0","0","0","","272","4","sfo","San Francisco 49ers","https://www.pro-football-reference.com/schools/texas/","http://www.sports-reference.com/cfb/players/tarell-brown-1.html","/players/B/BrowTa99.htm","2007","2015",,,
"199210",":picks","22","4","4","Louisville","0","27","","2007_140","0","0","0","0","0","148","Kolby Smith","RB","0","34","0","209","5","162","3","540","","6","0","kan","Kansas City Chiefs","https://www.pro-football-reference.com/schools/louisville/","http://www.sports-reference.com/cfb/players/kolby-smith-1.html","/players/S/SmitKo00.htm","2007","2009",,,
"199211",":picks","23","37","37","Purdue","0","104","","2007_141","0","0","0","0","0","149","Uche Nwaneri","G","0","0","0","0","5","0","0","0","","","6","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/purdue/","","/players/N/NwanUc20.htm","2007","2013",,,
"199212",":picks","23","0","","Wake Forest","0","4","","2007_142","0","0","0","0","0","150","Josh Gattis","DB","0","0","0","0","5","0","0","0","","1","0","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/wakeforest/","http://www.sports-reference.com/cfb/players/josh-gattis-1.html","/players/G/GattJo99.htm","2007","2007",,,
"199213",":picks","23","","","Nevada","0","","","2007_143","","","","","","151","Jeff Rowe","QB","0","","","","5","","","","","","0","cin","Cincinnati Bengals","https://www.pro-football-reference.com/schools/nevadareno/","","/players/R/RoweJe00.htm","2007","",,,
"199214",":picks","22","21","3","Mississippi St.","0","83","","2007_144","0","0","0","0","0","152","Antonio Johnson","DT","0","0","0","0","5","0","0","0","4.5","97","3","oti","Tennessee Titans","https://www.pro-football-reference.com/schools/mississippist/","http://www.sports-reference.com/cfb/players/antonio-johnson-3.html","/players/J/JohnAn03.htm","2007","2013",,,
"199215",":picks","23","17","14","Western Oregon","0","74","","2007_145","0","0","0","0","0","153","Kevin Boss","TE","0","150","22","2033","5","1","0","16","","1","4","nyg","New York Giants","https://www.pro-football-reference.com/schools/westernoregon/","","/players/B/BossKe00.htm","2007","2012",,,
"199216",":picks","23","13","13","Michigan St.","0","49","","2007_146","0","0","0","0","0","154","Clifton Ryan","DT","0","0","0","0","5","0","0","0","3.0","100","2","ram","St. Louis Rams","https://www.pro-football-reference.com/schools/michiganst/","http://www.sports-reference.com/cfb/players/clifton-ryan-1.html","/players/R/RyanCl99.htm","2007","2010",,,
"199217",":picks","22","9","7","Oregon","0","122","","2007_147","0","0","0","0","0","155","Dante Rosario","TE","0","116","8","1235","5","1","0","-2","","27","1","car","Carolina Panthers","https://www.pro-football-reference.com/schools/oregon/","http://www.sports-reference.com/cfb/players/dante-rosario-1.html","/players/R/RosaDa00.htm","2007","2014",,,
"199218",":picks","22","3","","Virginia Tech","0","28","","2007_148","0","0","0","0","0","157","David Clowney","WR","0","22","1","341","5","3","0","1","","1","0","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/virginiatech/","http://www.sports-reference.com/cfb/players/david-clowney-1.html","/players/C/ClowDa00.htm","2007","2010",,,
"199219",":picks","23","0","","Arkansas–Monticello","0","3","","2007_149","0","0","0","0","0","158","Johnny Baldwin","LB","0","0","0","0","5","0","0","0","","2","0","det","Detroit Lions","https://www.pro-football-reference.com/schools/arkmonticello/","","/players/B/BaldJo99.htm","2007","2007",,,
"199220",":picks","23","1","0","UCLA","0","11","","2007_150","0","0","0","0","0","160","Justin Medlock","K","0","0","0","0","5","0","0","0","","","0","kan","Kansas City Chiefs","https://www.pro-football-reference.com/schools/ucla/","http://www.sports-reference.com/cfb/players/justin-medlock-1.html","/players/M/MedlJu20.htm","2007","2012",,,
"199221",":picks","24","10","7","Auburn","0","109","3","2007_151","0","0","0","0","0","161","Will Herring","LB","0","0","0","0","5","0","0","0","1.0","122","0","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/auburn/","http://www.sports-reference.com/cfb/players/will-herring-1.html","/players/H/HerrWi99.htm","2007","2014",,,
"199222",":picks","22","35","35","Cincinnati","0","175","","2007_152","0","0","0","0","0","162","Brent Celek","TE","0","398","31","4998","5","0","0","0","","7","9","phi","Philadelphia Eagles","https://www.pro-football-reference.com/schools/cincinnati/","http://www.sports-reference.com/cfb/players/brent-celek-1.html","/players/C/CeleBr00.htm","2007","2017",,,
"199223",":picks","24","2","","Virginia Tech","0","11","","2007_153","0","0","0","0","0","163","Brandon Frye","T","0","0","0","0","5","0","0","0","","","0","htx","Houston Texans","https://www.pro-football-reference.com/schools/virginiatech/","","/players/F/FryeBr21.htm","2007","2009",,,
"199224",":picks","23","6","1","Penn St.","0","80","","2007_154","0","0","0","0","0","164","Tim Shaw","LB","0","0","0","0","5","0","0","0","","97","0","car","Carolina Panthers","https://www.pro-football-reference.com/schools/pennst/","http://www.sports-reference.com/cfb/players/tim-shaw-1.html","/players/S/ShawTi99.htm","2007","2012",,,
"199225",":picks","23","5","","Washington St.","0","91","","2007_155","0","0","0","0","0","165","Eric Frampton","DB","0","0","0","0","5","0","0","0","","84","0","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/washingtonst/","http://www.sports-reference.com/cfb/players/eric-frampton-1.html","/players/F/FramEr99.htm","2007","2013",,,
"199226",":picks","23","15","2","Notre Dame","0","88","","2007_156","0","0","0","0","0","166","Derek Landri","DT","0","0","0","0","5","0","0","0","9.0","96","1","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/notredame/","http://www.sports-reference.com/cfb/players/derek-landri-1.html","/players/L/LandDe99.htm","2007","2013",,,
"199227",":picks","23","10","10","La-Monroe","0","32","4","2007_157","0","0","0","0","0","167","Kevin Payne","DB","0","0","0","0","5","0","0","0","1.0","114","1","chi","Chicago Bears","https://www.pro-football-reference.com/schools/lamonroe/","http://www.sports-reference.com/cfb/players/kevin-payne-1.html","/players/P/PaynKe99.htm","2007","2009",,,
"199228",":picks","22","33","10","New Hampshire","0","184","18","2007_158","0","0","0","0","0","168","Corey Graham","DB","1","0","0","0","5","0","0","0","3.0","555","5","chi","Chicago Bears","https://www.pro-football-reference.com/schools/newhampshire/","","/players/G/GrahCo99.htm","2007","2018",,,
"199229",":picks","23","0","0","Ohio St.","0","7","","2007_159","0","0","0","0","0","169","Roy Hall","WR","0","1","0","9","5","0","0","0","","4","0","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/ohiost/","http://www.sports-reference.com/cfb/players/roy-hall-1.html","/players/H/HallRo02.htm","2007","2008",,,
"199230",":picks","22","41","35","Louisville","0","176","13","2007_160","0","0","0","0","0","170","William Gay","DB","0","0","0","0","5","0","0","0","7.0","473","7","pit","Pittsburgh Steelers","https://www.pro-football-reference.com/schools/louisville/","http://www.sports-reference.com/cfb/players/william-gay-1.html","/players/G/GayxWi99.htm","2007","2017",,,
"199231",":picks","23","0","","Colorado St.","0","2","","2007_161","0","0","0","0","0","171","Clint Oldenburg","T","0","0","0","0","5","0","0","0","","","0","nwe","New England Patriots","https://www.pro-football-reference.com/schools/coloradost/","http://www.sports-reference.com/cfb/players/clint-oldenburg-1.html","/players/O/OldeCl20.htm","2007","2007",,,
"199232",":picks","23","13","8","Boise St.","0","73","","2007_162","2","2","0","0","48","172","Legedu Naanee","WR","0","108","4","1232","5","6","0","5","","14","2","sdg","San Diego Chargers","https://www.pro-football-reference.com/schools/boisest/","http://www.sports-reference.com/cfb/players/legedu-naanee-1.html","/players/N/NaanLe00.htm","2007","2012",,,
"199233",":picks","23","2","1","Alabama St.","0","38","","2007_163","0","0","0","0","0","173","Michael Coe","DB","0","0","0","0","5","0","0","0","","36","0","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/alabamast/","","/players/C/CoexMi99.htm","2007","2012",,,
"199234",":picks","23","6","2","Ohio St.","0","20","","2007_164","234","121","5","8","1734","174","Troy Smith","QB","0","1","0","36","5","52","3","230","","","0","rav","Baltimore Ravens","https://www.pro-football-reference.com/schools/ohiost/","http://www.sports-reference.com/cfb/players/troy-smith-1.html","/players/S/SmitTr02.htm","2007","2010",,,
"199235",":picks","23","0","0","Arkansas St.","0","18","","2007_165","0","0","0","0","0","175","Oren O'Neal","FB","0","1","0","1","6","1","0","0","","3","0","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/arkansasst/","http://www.sports-reference.com/cfb/players/oren-oneal-1.html","/players/O/ONeaOr00.htm","2007","2009",,,
"199236",":picks","24","0","0","Oklahoma","0","1","","2007_166","0","0","0","0","0","176","Rufus Alexander","LB","0","0","0","0","6","0","0","0","","","0","min","Minnesota Vikings","https://www.pro-football-reference.com/schools/oklahoma/","http://www.sports-reference.com/cfb/players/rufus-alexander-1.html","/players/A/AlexRu20.htm","2007","2008",,,
"199237",":picks","22","0","0","Nicholls St.","0","2","","2007_167","0","0","0","0","0","177","Jacob Bender","T","0","0","0","0","6","0","0","0","","","0","nyj","New York Jets","https://www.pro-football-reference.com/schools/nichollsst/","","/players/B/BendJa20.htm","2007","2007",,,
"199238",":picks","22","28","9","Arizona","0","206","","2007_168","0","0","0","0","0","178","Nick Folk","K","1","0","0","0","6","0","0","0","","4","0","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/arizona/","http://www.sports-reference.com/cfb/players/nick-folk-1.html","/players/F/FolkNi20.htm","2007","2022",,,
"199239",":picks","24","2","","SMU","0","32","","2007_169","0","0","0","0","0","180","Justin Rogers","LB","0","0","0","0","6","0","0","0","","24","0","nwe","New England Patriots","https://www.pro-football-reference.com/schools/smu/","http://www.sports-reference.com/cfb/players/justin-rogers-1.html","/players/R/RogeJu99.htm","2007","2009",,,
"199240",":picks","23","0","0","Hawaii","0","39","","2007_170","0","0","0","0","0","181","Reagan Maui'a","RB","0","6","0","44","6","4","0","5","","4","1","mia","Miami Dolphins","https://www.pro-football-reference.com/schools/hawaii/","http://www.sports-reference.com/cfb/players/reagan-mauia-1.html","/players/M/MauiRe00.htm","2007","2012",,,
"199241",":picks","23","11","11","Portland St.","0","118","","2007_171","0","0","0","0","0","182","Adam Hayward","LB","0","0","0","0","6","0","0","0","1.0","139","1","tam","Tampa Bay Buccaneers","https://www.pro-football-reference.com/schools/portlandst/","","/players/H/HaywAd98.htm","2007","2014",,,
"199242",":picks","23","8","8","Texas","0","25","","2007_172","0","0","0","0","0","183","Kasey Studdard","G","0","0","0","0","6","0","0","0","","","1","htx","Houston Texans","https://www.pro-football-reference.com/schools/texas/","","/players/S/StudKa20.htm","2007","2010",,,
