"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"228382",":stat_player_game_kick","1","","200510160det","200510160det_1","John Kasay","K/kasayjoh01","0","","0","","CAR","3","3","2005",,,
"228383",":stat_player_game_kick","","","200510160det","200510160det_2","Jason Baker","B/BakeJa20","5","51","189","37.8","CAR","","","2005",,,
"228384",":stat_player_game_kick","3","2","200510160det","200510160det_3","Jason Hanson","H/hansojas01","0","","0","","DET","2","2","2005",,,
"228386",":stat_player_game_kick","","","200510160det","200510160det_4","Nick Harris","H/HarrNi20","5","50","213","42.6","DET","","","2005",,,
"228387",":stat_player_game_kick","2","1","200510160oti","200510160oti_1","Shayne Graham","G/grahasha01","0","","0","","CIN","4","4","2005",,,
"228389",":stat_player_game_kick","","","200510160oti","200510160oti_2","Kyle Larson","L/LarsKy20","4","57","190","47.5","CIN","","","2005",,,
"228391",":stat_player_game_kick","3","3","200510160oti","200510160oti_3","Rob Bironas","B/bironrob01","0","","0","","TEN","2","2","2005",,,
"228393",":stat_player_game_kick","","","200510160oti","200510160oti_4","Craig Hentrich","H/hentrcra01","3","52","125","41.7","TEN","","","2005",,,
"228758",":stat_player_game_kick","2","2","200511060tam","200511060tam_1","John Kasay","K/kasayjoh01","0","","0","","CAR","4","4","2005",,,
"228761",":stat_player_game_kick","","","200511060tam","200511060tam_2","Jason Baker","B/BakeJa20","6","59","297","49.5","CAR","","","2005",,,
"228763",":stat_player_game_kick","","","200511060tam","200511060tam_3","Matt Bryant","B/bryanmat01","0","","0","","TAM","2","2","2005",,,
"228768",":stat_player_game_kick","","","200511060tam","200511060tam_4","Josh Bidwell","B/BidwJo20","6","59","289","48.2","TAM","","","2005",,,
"228783",":stat_player_game_kick","4","3","200510300nwe","200510300nwe_1","Rian Lindell","L/linderia01","0","","0","","BUF","1","1","2005",,,
"228785",":stat_player_game_kick","","","200510300nwe","200510300nwe_2","Brian Moorman","M/MoorBr24","2","49","77","38.5","BUF","","","2005",,,
"228787",":stat_player_game_kick","1","","200510300nwe","200510300nwe_3","Adam Vinatieri","V/vinatada01","0","","0","","NWE","3","3","2005",,,
"228790",":stat_player_game_kick","","","200510300nwe","200510300nwe_4","Josh Miller","M/MillJo25","5","57","232","46.4","NWE","","","2005",,,
"228802",":stat_player_game_kick","2","2","200511130det","200511130det_1","Neil Rackers","R/rackenei01","0","","0","","ARI","1","1","2005",,,
"228807",":stat_player_game_kick","","","200511130det","200511130det_2","Scott Player","P/PlaySc20","4","49","153","38.3","ARI","","","2005",,,
"228808",":stat_player_game_kick","3","3","200511130rai","200511130rai_1","Jason Elam","E/elamxjas01","0","","0","","DEN","2","2","2005",,,
"228811",":stat_player_game_kick","2","2","200511130det","200511130det_3","Jason Hanson","H/hansojas01","0","","0","","DET","3","3","2005",,,
"228813",":stat_player_game_kick","","","200511130rai","200511130rai_2","Todd Sauerbrun","S/SaueTo20","4","52","177","44.3","DEN","","","2005",,,
"228814",":stat_player_game_kick","2","2","200510300det","200510300det_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","1","1","2005",,,
"228815",":stat_player_game_kick","","","200511130det","200511130det_4","Nick Harris","H/HarrNi20","6","55","262","43.7","DET","","","2005",,,
"228816",":stat_player_game_kick","2","1","200511130rai","200511130rai_3","Sebastian Janikowski","J/janikseb01","0","","0","","OAK","2","2","2005",,,
"228817",":stat_player_game_kick","","","200510300det","200510300det_2","Brad Maynard","M/MaynBr20","8","43","286","35.8","CHI","","","2005",,,
"228820",":stat_player_game_kick","","","200511130rai","200511130rai_4","Shane Lechler","L/LechSh20","5","59","233","46.6","OAK","","","2005",,,
"228821",":stat_player_game_kick","3","2","200510300det","200510300det_3","Jason Hanson","H/hansojas01","0","","0","","DET","1","1","2005",,,
"228826",":stat_player_game_kick","","","200510300det","200510300det_4","Nick Harris","H/HarrNi20","7","59","298","42.6","DET","","","2005",,,
"228835",":stat_player_game_kick","1","1","200510230rai","200510230rai_1","Rian Lindell","L/linderia01","0","","0","","BUF","2","2","2005",,,
"228836",":stat_player_game_kick","","","200510230rai","200510230rai_2","Brian Moorman","M/MoorBr24","4","53","180","45.0","BUF","","","2005",,,
"228837",":stat_player_game_kick","1","1","200510230rai","200510230rai_3","Sebastian Janikowski","J/janikseb01","0","","0","","OAK","5","5","2005",,,
"228839",":stat_player_game_kick","","","200510230rai","200510230rai_4","Shane Lechler","L/LechSh20","3","54","137","45.7","OAK","","","2005",,,
"228843",":stat_player_game_kick","","","200510230chi","200510230chi_1","Dave Zastudil","Z/ZastDa20","9","50","397","44.1","BAL","","","2005",,,
"228845",":stat_player_game_kick","2","2","200510230chi","200510230chi_2","Matt Stover","S/stovemat01","0","","0","","BAL","","","2005",,,
"228848",":stat_player_game_kick","","","200511130pit","200511130pit_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","3","3","2005",,,
"228849",":stat_player_game_kick","2","1","200510230chi","200510230chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","1","1","2005",,,
"228851",":stat_player_game_kick","","","200511130pit","200511130pit_2","Kyle Richardson","R/RichKy20","4","46","148","37.0","CLE","","","2005",,,
"228853",":stat_player_game_kick","","","200510230chi","200510230chi_4","Brad Maynard","M/MaynBr20","7","45","262","37.4","CHI","","","2005",,,
"228854",":stat_player_game_kick","3","2","200511130pit","200511130pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","4","4","2005",,,
"228857",":stat_player_game_kick","","","200511130pit","200511130pit_4","Chris Gardocki","G/GardCh20","2","54","87","43.5","PIT","","","2005",,,
"228868",":stat_player_game_kick","5","4","200510310pit","200510310pit_1","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","2005",,,
"228871",":stat_player_game_kick","","","200510310pit","200510310pit_2","Dave Zastudil","Z/ZastDa20","1","41","41","41.0","BAL","","","2005",,,
"228873",":stat_player_game_kick","2","2","200510310pit","200510310pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","2","2","2005",,,
"228875",":stat_player_game_kick","","","200510310pit","200510310pit_4","Chris Gardocki","G/GardCh20","2","49","89","44.5","PIT","","","2005",,,
"228876",":stat_player_game_kick","","","200510310pit","200510310pit_5","Ben Roethlisberger","R/RoetBe00","1","33","33","33.0","PIT","","","2005",,,
"228881",":stat_player_game_kick","2","1","200510230sea","200510230sea_1","Jose Cortez","C/cortejos01","0","","0","","DAL","1","1","2005",,,
"228882",":stat_player_game_kick","","","200510230sea","200510230sea_2","Mat McBriar","M/McBrMa20","9","54","363","40.3","DAL","","","2005",,,
"228883",":stat_player_game_kick","2","2","200510230sea","200510230sea_3","Josh Brown","B/brownjos01","0","","0","","SEA","1","1","2005",,,
"228884",":stat_player_game_kick","","","200510230sea","200510230sea_4","Tom Rouen","R/rouentom01","9","59","335","37.2","SEA","","","2005",,,
"229232",":stat_player_game_kick","2","2","200511240det","200511240det_1","Todd Peterson","P/petertod01","0","","0","","ATL","3","3","2005",,,
"229236",":stat_player_game_kick","","","200511240det","200511240det_2","Michael Koenen","K/koenemic01","4","53","194","48.5","ATL","","","2005",,,
"229237",":stat_player_game_kick","","","200511240det","200511240det_3","Jason Hanson","H/hansojas01","0","","0","","DET","1","1","2005",,,
"229238",":stat_player_game_kick","","","200511240det","200511240det_4","Nick Harris","H/HarrNi20","4","57","190","47.5","DET","","","2005",,,
"229246",":stat_player_game_kick","3","3","200511200ram","200511200ram_1","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2005",,,
"229250",":stat_player_game_kick","","","200511200ram","200511200ram_2","Scott Player","P/PlaySc20","2","35","61","30.5","ARI","","","2005",,,
"229252",":stat_player_game_kick","2","2","200511200ram","200511200ram_3","Jeff Wilkins","W/wilkijef01","0","","0","","STL","2","2","2005",,,
"229253",":stat_player_game_kick","","","200511270min","200511270min_1","Kyle Richardson","R/RichKy20","3","34","101","33.7","CLE","","","2005",,,
"229255",":stat_player_game_kick","","","200511200ram","200511200ram_4","Bryan Barker","B/BarkBr20","3","48","134","44.7","STL","","","2005",,,
"229261",":stat_player_game_kick","2","2","200511270min","200511270min_2","Phil Dawson","D/dawsophi01","1","31","31","31.0","CLE","","","2005",,,
"229264",":stat_player_game_kick","1","1","200511270min","200511270min_3","Paul Edinger","E/edingpau01","0","","0","","MIN","3","3","2005",,,
"229266",":stat_player_game_kick","","","200511270min","200511270min_4","Chris Kluwe","K/KluwCh20","6","49","264","44.0","MIN","","","2005",,,
"229283",":stat_player_game_kick","3","2","200511060nor","200511060nor_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","2","2","2005",,,
"229285",":stat_player_game_kick","","","200511130jax","200511130jax_1","Dave Zastudil","Z/ZastDa20","7","57","312","44.6","BAL","","","2005",,,
"229286",":stat_player_game_kick","","","200511060nor","200511060nor_2","Brad Maynard","M/MaynBr20","6","59","292","48.7","CHI","","","2005",,,
"229287",":stat_player_game_kick","1","1","200511130jax","200511130jax_2","Matt Stover","S/stovemat01","0","","0","","BAL","","","2005",,,
"229288",":stat_player_game_kick","1","1","200511060nor","200511060nor_3","John Carney","C/carnejoh01","0","","0","","NOR","2","2","2005",,,
"229291",":stat_player_game_kick","3","3","200511130jax","200511130jax_3","Josh Scobee","S/scobejos01","0","","0","","JAX","3","3","2005",,,
"229292",":stat_player_game_kick","","","200511060nor","200511060nor_4","Mitch Berger","B/BergMi20","7","55","306","43.7","NOR","","","2005",,,
"229293",":stat_player_game_kick","","","200511200chi","200511200chi_1","Jason Baker","B/BakeJa20","7","55","291","41.6","CAR","","","2005",,,
"229295",":stat_player_game_kick","","","200511130jax","200511130jax_4","Chris Hanson","H/HansCh20","5","44","203","40.6","JAX","","","2005",,,
"229297",":stat_player_game_kick","2","1","200511200chi","200511200chi_2","John Kasay","K/kasayjoh01","0","","0","","CAR","","","2005",,,
"229300",":stat_player_game_kick","2","2","200511200chi","200511200chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","1","1","2005",,,
"229304",":stat_player_game_kick","1","","200511060rav","200511060rav_1","Shayne Graham","G/grahasha01","0","","0","","CIN","3","3","2005",,,
"229306",":stat_player_game_kick","","","200511200chi","200511200chi_4","Brad Maynard","M/MaynBr20","7","51","308","44.0","CHI","","","2005",,,
"229307",":stat_player_game_kick","3","2","200511270buf","200511270buf_1","John Kasay","K/kasayjoh01","0","","0","","CAR","1","1","2005",,,
"229309",":stat_player_game_kick","","","200511060rav","200511060rav_2","Kyle Larson","L/LarsKy20","2","49","93","46.5","CIN","","","2005",,,
"229312",":stat_player_game_kick","","","200511270buf","200511270buf_2","Jason Baker","B/BakeJa20","2","44","81","40.5","CAR","","","2005",,,
"229314",":stat_player_game_kick","","","200511060rav","200511060rav_3","Dave Zastudil","Z/ZastDa20","3","56","143","47.7","BAL","","","2005",,,
"229317",":stat_player_game_kick","","","200511270buf","200511270buf_3","Brian Moorman","M/MoorBr24","4","55","193","48.3","BUF","","","2005",,,
"229318",":stat_player_game_kick","3","3","200511060rav","200511060rav_4","Matt Stover","S/stovemat01","0","","0","","BAL","","","2005",,,
"229321",":stat_player_game_kick","3","3","200511270buf","200511270buf_4","Rian Lindell","L/linderia01","0","","0","","BUF","","","2005",,,
"229332",":stat_player_game_kick","1","1","200511240dal","200511240dal_1","Jason Elam","E/elamxjas01","0","","0","","DEN","3","3","2005",,,
"229333",":stat_player_game_kick","","","200511240dal","200511240dal_2","Todd Sauerbrun","S/SaueTo20","7","54","311","44.4","DEN","","","2005",,,
"229334",":stat_player_game_kick","1","","200511240dal","200511240dal_3","Billy Cundiff","C/cundibil01","0","","0","","DAL","3","3","2005",,,
"229335",":stat_player_game_kick","","","200511240dal","200511240dal_4","Mat McBriar","M/McBrMa20","5","55","238","47.6","DAL","","","2005",,,
"229347",":stat_player_game_kick","","","200511140phi","200511140phi_1","Shaun Suisham","S/suishsha01","0","","0","","DAL","3","3","2005",,,
"229348",":stat_player_game_kick","","","200511140phi","200511140phi_2","Mat McBriar","M/McBrMa20","9","62","384","42.7","DAL","","","2005",,,
"229349",":stat_player_game_kick","3","2","200511140phi","200511140phi_3","David Akers","A/akersdav01","0","","0","","PHI","2","2","2005",,,
