"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","_start","_end","_type"
"16541",":stat_player_game_return","202111150sfo","1","19","0","19","19.0","202111150sfo_2","Trenton Cannon","C/CannTr00","0","0","0","0","","SFO",,,
"16588",":stat_player_game_return","202111070rav","2","98","1","121","60.5","202111070rav_1","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"16598",":stat_player_game_return","202111070rav","1","24","0","24","24.0","202111070rav_2","Devin Duvernay","D/DuveDe00","1","14","0","14","14.0","BAL",,,
"16605",":stat_player_game_return","202111210min","0","0","0","0","","202111210min_1","Dede Westbrook","W/WestDe00","1","8","0","8","8.0","MIN",,,
"16611",":stat_player_game_return","202111210min","1","15","0","15","15.0","202111210min_2","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"16615",":stat_player_game_return","202111140sdg","0","0","0","0","","202111140sdg_1","Dede Westbrook","W/WestDe00","3","45","0","69","23.0","MIN",,,
"16622",":stat_player_game_return","202111140sdg","1","23","0","23","23.0","202111140sdg_2","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"16632",":stat_player_game_return","202111140sdg","1","14","0","14","14.0","202111140sdg_3","Andre Roberts","R/RobeAn00","3","14","0","23","7.7","LAC",,,
"16653",":stat_player_game_return","202110030gnb","3","40","0","99","33.0","202110030gnb_1","Ray-Ray McCloud","M/McClRa00","1","14","0","14","14.0","PIT",,,
"16654",":stat_player_game_return","202110310min","0","0","0","0","","202110310min_1","CeeDee Lamb","L/LambCe00","1","-3","0","-3","-3.0","DAL",,,
"16658",":stat_player_game_return","202110310min","0","0","0","0","","202110310min_2","Cedrick Wilson Jr.","W/WilsCe01","1","7","0","7","7.0","DAL",,,
"16659",":stat_player_game_return","202110030gnb","0","0","0","0","","202110030gnb_2","Amari Rodgers","R/RodgAm00","1","0","0","0","0.0","GNB",,,
"16668",":stat_player_game_return","202110310min","1","22","0","22","22.0","202110310min_3","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"16671",":stat_player_game_return","202110030gnb","2","21","0","37","18.5","202110030gnb_3","Kylin Hill","H/HillKy00","0","0","0","0","","GNB",,,
"16677",":stat_player_game_return","202110030gnb","1","10","0","10","10.0","202110030gnb_4","Aaron Jones","J/JoneAa00","0","0","0","0","","GNB",,,
"16679",":stat_player_game_return","202110310min","0","0","0","0","","202110310min_4","K.J. Osborn","O/OsboKJ00","1","7","0","7","7.0","MIN",,,
"16701",":stat_player_game_return","202110170clt","4","34","0","91","22.8","202110170clt_1","Andre Roberts","R/RobeAn00","1","3","0","3","3.0","HOU",,,
"16712",":stat_player_game_return","202110170clt","0","0","0","0","","202110170clt_2","Nyheim Hines","H/HineNy00","2","6","0","8","4.0","IND",,,
"16719",":stat_player_game_return","202110170clt","2","31","0","58","29.0","202110170clt_3","Ashton Dulin","D/DuliAs00","0","0","0","0","","IND",,,
"16736",":stat_player_game_return","202110240crd","0","0","0","0","","202110240crd_1","Desmond King","K/KingDe01","4","20","0","51","12.8","HOU",,,
"16737",":stat_player_game_return","202110250sea","0","0","0","0","","202110250sea_1","Marquez Callaway","C/CallMa01","1","2","0","2","2.0","NOR",,,
"16744",":stat_player_game_return","202110250sea","1","33","0","33","33.0","202110250sea_2","Ty Montgomery","M/MontTy01","0","0","0","0","","NOR",,,
"16746",":stat_player_game_return","202110240crd","1","15","0","15","15.0","202110240crd_2","Danny Amendola","A/AmenDa00","0","0","0","0","","HOU",,,
"16751",":stat_player_game_return","202110240crd","1","27","0","27","27.0","202110240crd_3","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"16752",":stat_player_game_return","202110250sea","0","0","0","0","","202110250sea_3","Freddie Swain","S/SwaiFr00","2","11","0","19","9.5","SEA",,,
"16758",":stat_player_game_return","202110250sea","3","23","0","53","17.7","202110250sea_4","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"16761",":stat_player_game_return","202110240crd","0","0","0","0","","202110240crd_4","Rondale Moore","M/MoorRo02","2","14","0","27","13.5","ARI",,,
"16767",":stat_player_game_return","202110240crd","1","22","0","22","22.0","202110240crd_5","Eno Benjamin","B/BenjEn00","0","0","0","0","","ARI",,,
"16775",":stat_player_game_return","202111140clt","5","25","0","101","20.2","202111140clt_1","Jamal Agnew","A/AgneJa00","4","10","0","30","7.5","JAX",,,
"16784",":stat_player_game_return","202111140clt","0","0","0","0","","202111140clt_2","Nyheim Hines","H/HineNy00","1","11","0","11","11.0","IND",,,
"16793",":stat_player_game_return","202111140clt","2","27","0","46","23.0","202111140clt_3","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"16799",":stat_player_game_return","202111140clt","1","26","0","26","26.0","202111140clt_4","Ashton Dulin","D/DuliAs00","0","0","0","0","","IND",,,
"17807",":stat_player_game_return","202111280gnb","1","13","0","13","13.0","202111280gnb_1","J.J. Koski","K/KoskJJ00","1","13","0","13","13.0","LAR",,,
"17813",":stat_player_game_return","202111280sfo","4","99","1","171","42.8","202111280sfo_1","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"17816",":stat_player_game_return","202111280gnb","4","28","0","90","22.5","202111280gnb_2","Sony Michel","M/MichSo00","0","0","0","0","","LAR",,,
"17819",":stat_player_game_return","202111280sfo","1","18","0","18","18.0","202111280sfo_2","Alexander Mattison","M/MattAl01","0","0","0","0","","MIN",,,
"17825",":stat_player_game_return","202111280gnb","0","0","0","0","","202111280gnb_3","Randall Cobb","C/CobbRa00","1","0","0","0","0.0","GNB",,,
"17831",":stat_player_game_return","202111280gnb","3","14","0","38","12.7","202111280gnb_4","Amari Rodgers","R/RodgAm00","0","0","0","0","","GNB",,,
"17838",":stat_player_game_return","202111280sfo","0","0","0","0","","202111280sfo_3","Brandon Aiyuk","A/AiyuBr00","2","12","0","14","7.0","SFO",,,
"17862",":stat_player_game_return","202111140oti","5","27","0","110","22.0","202111140oti_1","Deonte Harty","H/HarrDe07","1","4","0","4","4.0","NOR",,,
"17866",":stat_player_game_return","202112050det","0","0","0","0","","202112050det_1","Dede Westbrook","W/WestDe00","3","16","0","23","7.7","MIN",,,
"17871",":stat_player_game_return","202111140oti","1","17","0","17","17.0","202111140oti_2","Dwayne Washington","W/WashDw00","0","0","0","0","","NOR",,,
"17872",":stat_player_game_return","202112050det","2","44","0","65","32.5","202112050det_2","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"17876",":stat_player_game_return","202111140oti","0","0","0","0","","202111140oti_3","Chester Rogers","R/RogeCh02","1","9","0","9","9.0","TEN",,,
"17880",":stat_player_game_return","202112050det","0","0","0","0","","202112050det_3","Kalif Raymond","R/RaymKa00","1","0","0","0","0.0","DET",,,
"17885",":stat_player_game_return","202111140oti","3","27","0","54","18.0","202111140oti_4","Marcus Johnson","J/JohnMa07","0","0","0","0","","TEN",,,
"17886",":stat_player_game_return","202112050det","1","30","0","30","30.0","202112050det_4","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"17894",":stat_player_game_return","202112050ram","1","24","0","24","24.0","202112050ram_1","Jaydon Mickens","M/MickJa01","0","0","0","0","","JAX",,,
"17901",":stat_player_game_return","202112050ram","2","65","0","81","40.5","202112050ram_2","Brandon Powell","P/PoweBr00","0","0","0","0","","LAR",,,
"17916",":stat_player_game_return","202111210nyj","1","16","0","16","16.0","202111210nyj_1","Jaylen Waddle","W/WaddJa00","0","0","0","0","","MIA",,,
"17925",":stat_player_game_return","202111210nyj","1","2","0","2","2.0","202111210nyj_2","Albert Wilson","W/WilsAl02","0","0","0","0","","MIA",,,
"17930",":stat_player_game_return","202111210nyj","1","31","0","31","31.0","202111210nyj_3","Braxton Berrios","B/BerrBr00","2","19","0","28","14.0","NYJ",,,
"17935",":stat_player_game_return","202111210nyj","2","29","0","49","24.5","202111210nyj_4","Tevin Coleman","C/ColeTe01","0","0","0","0","","NYJ",,,
"17946",":stat_player_game_return","202111210nyj","1","8","0","8","8.0","202111210nyj_5","Ryan Griffin","G/GrifRy00","0","0","0","0","","NYJ",,,
"17963",":stat_player_game_return","202110240nwe","3","27","0","75","25.0","202110240nwe_1","Braxton Berrios","B/BerrBr00","0","0","0","0","","NYJ",,,
"17973",":stat_player_game_return","202110240nwe","3","25","0","66","22.0","202110240nwe_2","Keelan Cole","C/ColeKe00","0","0","0","0","","NYJ",,,
"17981",":stat_player_game_return","202110240nwe","2","31","0","57","28.5","202110240nwe_3","Gunner Olszewski","O/OlszGu00","2","17","0","30","15.0","NWE",,,
"17987",":stat_player_game_return","202110100atl","2","65","0","92","46.0","202110100atl_1","Tevin Coleman","C/ColeTe01","0","0","0","0","","NYJ",,,
"17991",":stat_player_game_return","202110240oti","1","17","0","17","17.0","202110240oti_1","Darrynton Evans","E/EvanDa02","0","0","0","0","","TEN",,,
"17993",":stat_player_game_return","202110100atl","0","0","0","0","","202110100atl_2","Olamide Zaccheaus","Z/ZaccOl01","2","15","0","19","9.5","ATL",,,
"17999",":stat_player_game_return","202110100atl","1","29","0","29","29.0","202110100atl_3","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","ATL",,,
"18007",":stat_player_game_return","202110100atl","1","16","0","16","16.0","202110100atl_4","Keith Smith","S/SmitKe03","0","0","0","0","","ATL",,,
"18028",":stat_player_game_return","202110310clt","0","0","0","0","","202110310clt_1","Chester Rogers","R/RogeCh02","2","19","0","21","10.5","TEN",,,
"18035",":stat_player_game_return","202110310clt","0","0","0","0","","202110310clt_2","Nyheim Hines","H/HineNy00","2","16","0","27","13.5","IND",,,
"18041",":stat_player_game_return","202110310clt","3","31","0","76","25.3","202110310clt_3","Ashton Dulin","D/DuliAs00","0","0","0","0","","IND",,,
"19067",":stat_player_game_return","202112130crd","1","27","0","27","27.0","202112130crd_1","Brandon Powell","P/PoweBr00","0","0","0","0","","LAR",,,
"19099",":stat_player_game_return","202112190rav","2","26","0","47","23.5","202112190rav_1","Amari Rodgers","R/RodgAm00","0","0","0","0","","GNB",,,
"19105",":stat_player_game_return","202112190rav","1","0","0","0","0.0","202112190rav_2","Jonathan Garvin","G/GarvJo00","0","0","0","0","","GNB",,,
"19111",":stat_player_game_return","202112190rav","1","9","0","9","9.0","202112190rav_3","Aaron Jones","J/JoneAa00","0","0","0","0","","GNB",,,
"19120",":stat_player_game_return","202112190rav","1","20","0","20","20.0","202112190rav_4","Malik Taylor","T/TaylMa01","0","0","0","0","","GNB",,,
"19127",":stat_player_game_return","202112190rav","4","34","0","105","26.3","202112190rav_5","Devin Duvernay","D/DuveDe00","0","0","0","0","","BAL",,,
"19187",":stat_player_game_return","202111070mia","0","0","0","0","","202111070mia_1","Desmond King","K/KingDe01","1","2","0","2","2.0","HOU",,,
"19196",":stat_player_game_return","202111070mia","1","18","0","18","18.0","202111070mia_2","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"19199",":stat_player_game_return","202111210kan","0","0","0","0","","202111210kan_1","Cedrick Wilson Jr.","W/WilsCe01","2","7","0","7","3.5","DAL",,,
"19203",":stat_player_game_return","202111070mia","0","0","0","0","","202111070mia_3","Jevon Holland","H/HollJe02","3","15","0","31","10.3","MIA",,,
"19206",":stat_player_game_return","202110310cle","2","25","0","44","22.0","202110310cle_1","Ray-Ray McCloud","M/McClRa00","2","19","0","29","14.5","PIT",,,
"19207",":stat_player_game_return","202111210kan","2","21","0","39","19.5","202111210kan_2","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"19209",":stat_player_game_return","202111040clt","2","25","0","47","23.5","202111040clt_1","Braxton Berrios","B/BerrBr00","0","0","0","0","","NYJ",,,
"19210",":stat_player_game_return","202111070mia","2","25","0","47","23.5","202111070mia_4","Jaylen Waddle","W/WaddJa00","0","0","0","0","","MIA",,,
"19212",":stat_player_game_return","202111210kan","0","0","0","0","","202111210kan_3","Mike Hughes","H/HughMi00","1","9","0","9","9.0","KAN",,,
"19214",":stat_player_game_return","202110310cle","0","0","0","0","","202110310cle_2","Demetric Felton","F/FeltDe00","2","1","0","1","0.5","CLE",,,
"19216",":stat_player_game_return","202111040clt","1","15","0","15","15.0","202111040clt_2","Nyheim Hines","H/HineNy00","1","10","0","10","10.0","IND",,,
"19222",":stat_player_game_return","202110310cle","1","10","0","10","10.0","202110310cle_3","Anthony Schwartz","S/SchwAn00","0","0","0","0","","CLE",,,
"19223",":stat_player_game_return","202111040clt","3","25","0","46","15.3","202111040clt_3","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"19225",":stat_player_game_return","202111210kan","3","39","0","104","34.7","202111210kan_4","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"19261",":stat_player_game_return","202112120oti","1","16","0","16","16.0","202112120oti_1","Jaydon Mickens","M/MickJa01","0","0","0","0","","JAX",,,
"19264",":stat_player_game_return","202112120oti","1","25","0","25","25.0","202112120oti_2","Chester Rogers","R/RogeCh02","3","10","0","13","4.3","TEN",,,
"19294",":stat_player_game_return","202111140rai","0","0","0","0","","202111140rai_1","Mike Hughes","H/HughMi00","2","37","0","46","23.0","KAN",,,
"19302",":stat_player_game_return","202111140rai","2","20","0","34","17.0","202111140rai_2","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"19304",":stat_player_game_return","202110040sdg","0","0","0","0","","202110040sdg_1","Hunter Renfrow","R/RenfHu00","3","17","0","22","7.3","LVR",,,
"19306",":stat_player_game_return","202110240tam","0","0","0","0","","202110240tam_1","Jakeem Grant","G/GranJa00","2","13","0","13","6.5","CHI",,,
"19312",":stat_player_game_return","202111140rai","3","23","0","60","20.0","202111140rai_3","Jalen Richard","R/RichJa01","0","0","0","0","","LVR",,,
"19313",":stat_player_game_return","202110040sdg","0","0","0","0","","202110040sdg_2","Nick Kwiatkoski","K/KwiaNi00","1","6","0","6","6.0","LVR",,,
"19315",":stat_player_game_return","202110240tam","1","17","0","17","17.0","202110240tam_2","Jaelon Darden","D/DardJa00","1","43","0","43","43.0","TAM",,,
"19320",":stat_player_game_return","202111140rai","1","19","0","19","19.0","202111140rai_4","Kenyan Drake","D/DrakKe00","0","0","0","0","","LVR",,,
"19321",":stat_player_game_return","202110040sdg","3","31","0","68","22.7","202110040sdg_3","Kenyan Drake","D/DrakKe00","0","0","0","0","","LVR",,,
"19331",":stat_player_game_return","202110040sdg","1","25","0","25","25.0","202110040sdg_4","Peyton Barber","B/BarbPe01","0","0","0","0","","LVR",,,
"19338",":stat_player_game_return","202110040sdg","0","0","0","0","","202110040sdg_5","K.J. Hill","H/HillKJ00","2","11","0","20","10.0","LAC",,,
"19344",":stat_player_game_return","202110040sdg","2","24","0","35","17.5","202110040sdg_6","Larry Rountree","R/RounLa00","0","0","0","0","","LAC",,,
"20420",":stat_player_game_return","202112190den","1","23","0","23","23.0","202112190den_1","Trent Taylor","T/TaylTr02","3","12","0","22","7.3","CIN",,,
"20424",":stat_player_game_return","202112190den","0","0","0","0","","202112190den_2","Diontae Spencer","S/SpenDi00","2","18","0","18","9.0","DEN",,,
"20439",":stat_player_game_return","202111070ram","0","0","0","0","","202111070ram_1","Chester Rogers","R/RogeCh02","1","11","0","11","11.0","TEN",,,
"20451",":stat_player_game_return","202110030chi","0","0","0","0","","202110030chi_1","Kalif Raymond","R/RaymKa00","3","22","0","29","9.7","DET",,,
"20459",":stat_player_game_return","202111070ram","2","25","0","50","25.0","202111070ram_2","Marcus Johnson","J/JohnMa07","0","0","0","0","","TEN",,,
"20460",":stat_player_game_return","202110030chi","4","26","0","94","23.5","202110030chi_2","Corey Ballentine","B/BallCo00","0","0","0","0","","DET",,,
"20469",":stat_player_game_return","202110030chi","0","0","0","0","","202110030chi_3","Nsimba Webster","W/WebsNs00","1","6","0","6","6.0","CHI",,,
"20474",":stat_player_game_return","202112200chi","0","0","0","0","","202112200chi_1","K.J. Osborn","O/OsboKJ00","3","11","0","16","5.3","MIN",,,
"20475",":stat_player_game_return","202110030chi","1","33","0","33","33.0","202110030chi_4","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"20476",":stat_player_game_return","202111070ram","0","0","0","0","","202111070ram_3","J.J. Koski","K/KoskJJ00","1","7","0","7","7.0","LAR",,,
"20482",":stat_player_game_return","202112200chi","2","33","0","51","25.5","202112200chi_2","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"20484",":stat_player_game_return","202111070ram","2","19","0","34","17.0","202111070ram_4","Buddy Howell","H/HoweGr00","0","0","0","0","","LAR",,,
"20485",":stat_player_game_return","202112270nor","1","23","0","23","23.0","202112270nor_1","Tommylee Lewis","L/LewiTo00","2","0","0","-1","-0.5","MIA",,,
"20490",":stat_player_game_return","202112200chi","0","0","0","0","","202112200chi_3","Jakeem Grant","G/GranJa00","2","6","0","5","2.5","CHI",,,
"20492",":stat_player_game_return","202112270nor","0","0","0","0","","202112270nor_2","Jevon Holland","H/HollJe02","1","10","0","10","10.0","MIA",,,
"20495",":stat_player_game_return","202112200chi","0","0","0","0","","202112200chi_4","Damiere Byrd","B/ByrdDa00","1","0","0","0","0.0","CHI",,,
"20497",":stat_player_game_return","202112020nor","0","0","0","0","","202112020nor_1","CeeDee Lamb","L/LambCe00","3","16","0","35","11.7","DAL",,,
"20498",":stat_player_game_return","202111080pit","6","32","0","135","22.5","202111080pit_1","Jakeem Grant","G/GranJa00","0","0","0","0","","CHI",,,
"20501",":stat_player_game_return","202112270nor","0","0","0","0","","202112270nor_3","Easop Winston","W/WinsEa00","3","17","0","27","9.0","NOR",,,
"20503",":stat_player_game_return","202110170den","0","0","0","0","","202110170den_1","Hunter Renfrow","R/RenfHu00","1","5","0","5","5.0","LVR",,,
"20504",":stat_player_game_return","202112200chi","2","34","0","61","30.5","202112200chi_5","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"20505",":stat_player_game_return","202112020nor","0","0","0","0","","202112020nor_2","Trevon Diggs","D/DiggTr00","1","9","0","9","9.0","DAL",,,
"20509",":stat_player_game_return","202111080pit","2","21","0","40","20.0","202111080pit_2","Ray-Ray McCloud","M/McClRa00","4","14","0","28","7.0","PIT",,,
"20510",":stat_player_game_return","202112270nor","1","26","0","26","26.0","202112270nor_4","Ty Montgomery","M/MontTy01","0","0","0","0","","NOR",,,
"20512",":stat_player_game_return","202110170den","4","23","0","66","16.5","202110170den_2","Diontae Spencer","S/SpenDi00","0","0","0","0","","DEN",,,
"20514",":stat_player_game_return","202112020nor","1","22","0","22","22.0","202112020nor_3","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"20519",":stat_player_game_return","202112020nor","0","0","0","0","","202112020nor_4","Deonte Harty","H/HarrDe07","4","19","0","37","9.3","NOR",,,
"20531",":stat_player_game_return","202111210phi","3","22","0","61","20.3","202111210phi_1","Deonte Harty","H/HarrDe07","4","14","0","29","7.3","NOR",,,
"20539",":stat_player_game_return","202111210phi","3","20","0","51","17.0","202111210phi_2","Jalen Reagor","R/ReagJa00","4","13","0","43","10.8","PHI",,,
"20577",":stat_player_game_return","202112120was","0","0","0","0","","202112120was_1","Trevon Diggs","D/DiggTr00","1","1","0","1","1.0","DAL",,,
"20587",":stat_player_game_return","202112120was","0","0","0","0","","202112120was_2","CeeDee Lamb","L/LambCe00","1","4","0","4","4.0","DAL",,,
"20595",":stat_player_game_return","202112120was","0","0","0","0","","202112120was_3","Cedrick Wilson Jr.","W/WilsCe01","1","0","0","0","0.0","DAL",,,
"20601",":stat_player_game_return","202112120was","2","21","0","24","12.0","202112120was_4","Corey Clement","C/ClemCo00","0","0","0","0","","DAL",,,
"20608",":stat_player_game_return","202112120was","1","15","0","15","15.0","202112120was_5","JaQuan Hardy","H/HardJa01","0","0","0","0","","DAL",,,
"20618",":stat_player_game_return","202112120was","2","28","0","48","24.0","202112120was_6","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"21590",":stat_player_game_return","202111070phi","4","39","0","96","24.0","202111070phi_1","Andre Roberts","R/RobeAn00","1","10","0","10","10.0","LAC",,,
"21598",":stat_player_game_return","202111070phi","2","24","0","43","21.5","202111070phi_2","Quez Watkins","W/WatkQu00","0","0","0","0","","PHI",,,
"21601",":stat_player_game_return","202110100min","0","0","0","0","","202110100min_1","Kalif Raymond","R/RaymKa00","2","14","0","14","7.0","DET",,,
"21606",":stat_player_game_return","202110100min","0","0","0","0","","202110100min_2","Dede Westbrook","W/WestDe00","1","2","0","2","2.0","MIN",,,
"21613",":stat_player_game_return","202111070phi","1","17","0","0","0.0","202111070phi_3","John Hightower","H/HighJo00","0","0","0","0","","PHI",,,
"21615",":stat_player_game_return","202110100min","4","24","0","68","17.0","202110100min_3","Ameer Abdullah","A/AbduAm00","0","0","0","0","","MIN",,,
"21617",":stat_player_game_return","202201090cle","0","0","0","0","","202201090cle_1","Trent Taylor","T/TaylTr02","1","11","0","11","11.0","CIN",,,
"21624",":stat_player_game_return","202201090cle","2","29","0","58","29.0","202201090cle_2","Chris Evans","E/EvanCh02","0","0","0","0","","CIN",,,
"21625",":stat_player_game_return","202111070phi","1","3","0","3","3.0","202111070phi_4","Greg Ward","W/WardGr02","0","0","0","0","","PHI",,,
"21637",":stat_player_game_return","202201090cle","0","0","0","0","","202201090cle_3","Donovan Peoples-Jones","P/PeopDo00","4","8","0","20","5.0","CLE",,,
"21646",":stat_player_game_return","202201090cle","2","25","0","49","24.5","202201090cle_4","Ja'Marcus Bradley","B/BradJa01","0","0","0","0","","CLE",,,
"21658",":stat_player_game_return","202112260min","0","0","0","0","","202112260min_1","Brandon Powell","P/PoweBr00","2","61","1","75","37.5","LAR",,,
"21665",":stat_player_game_return","202112260min","1","7","0","7","7.0","202112260min_2","Wayne Gallman","G/GallWa00","0","0","0","0","","MIN",,,
"21672",":stat_player_game_return","202112260min","1","0","0","0","0.0","202112260min_3","Josh Metellus","M/MeteJo00","0","0","0","0","","MIN",,,
"21679",":stat_player_game_return","202112260min","1","9","0","9","9.0","202112260min_4","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"21721",":stat_player_game_return","202111210oti","0","0","0","0","","202111210oti_1","Desmond King","K/KingDe01","1","10","0","10","10.0","HOU",,,
"21722",":stat_player_game_return","202112260nyj","1","23","0","23","23.0","202112260nyj_1","Jaydon Mickens","M/MickJa01","1","4","0","4","4.0","JAX",,,
"21729",":stat_player_game_return","202111210oti","1","17","0","17","17.0","202111210oti_2","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"21730",":stat_player_game_return","202112260nyj","3","102","1","138","46.0","202112260nyj_2","Braxton Berrios","B/BerrBr00","1","12","0","12","12.0","NYJ",,,
"21735",":stat_player_game_return","202111210oti","0","0","0","0","","202111210oti_3","Chester Rogers","R/RogeCh02","4","16","0","20","5.0","TEN",,,
"21738",":stat_player_game_return","202112260nyj","3","34","0","90","30.0","202112260nyj_3","Tevin Coleman","C/ColeTe01","0","0","0","0","","NYJ",,,
"21744",":stat_player_game_return","202111210oti","3","26","0","65","21.7","202111210oti_4","Dontrell Hilliard","H/HillDo00","0","0","0","0","","TEN",,,
"21749",":stat_player_game_return","202201020oti","0","0","0","0","","202201020oti_1","Christopher Milton","M/MiltCh00","1","0","0","0","0.0","MIA",,,
"21754",":stat_player_game_return","202111210oti","2","14","0","23","11.5","202111210oti_5","Marcus Johnson","J/JohnMa07","0","0","0","0","","TEN",,,
"21758",":stat_player_game_return","202201020oti","0","0","0","0","","202201020oti_2","Jaylen Waddle","W/WaddJa00","1","15","0","15","15.0","MIA",,,
"21766",":stat_player_game_return","202201020oti","2","18","0","34","17.0","202201020oti_3","Phillip Lindsay","L/LindPh00","0","0","0","0","","MIA",,,
"21774",":stat_player_game_return","202201020oti","0","0","0","0","","202201020oti_4","Chester Rogers","R/RogeCh02","3","11","0","28","9.3","TEN",,,
"21779",":stat_player_game_return","202110310nor","1","17","0","17","17.0","202110310nor_1","Jaelon Darden","D/DardJa00","3","11","0","14","4.7","TAM",,,
"21784",":stat_player_game_return","202201020oti","1","24","0","24","24.0","202201020oti_5","Dontrell Hilliard","H/HillDo00","0","0","0","0","","TEN",,,
"21786",":stat_player_game_return","202110310nor","2","36","0","69","34.5","202110310nor_2","Deonte Harty","H/HarrDe07","1","12","0","12","12.0","NOR",,,
"21815",":stat_player_game_return","202201090det","2","25","0","48","24.0","202201090det_1","Amari Rodgers","R/RodgAm00","1","23","0","23","23.0","GNB",,,
"21823",":stat_player_game_return","202201090det","1","25","0","25","25.0","202201090det_2","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"21873",":stat_player_game_return","202112190nyg","2","29","0","50","25.0","202112190nyg_1","Corey Clement","C/ClemCo00","0","0","0","0","","DAL",,,
"21880",":stat_player_game_return","202112190nyg","1","15","0","15","15.0","202112190nyg_2","Pharoh Cooper","C/CoopPh00","0","0","0","0","","NYG",,,
"22849",":stat_player_game_return","202201020rav","1","18","0","18","18.0","202201020rav_1","Brandon Powell","P/PoweBr00","1","18","0","18","18.0","LAR",,,
"22857",":stat_player_game_return","202201020rav","1","22","0","22","22.0","202201020rav_2","Devin Duvernay","D/DuveDe00","0","0","0","0","","BAL",,,
"22870",":stat_player_game_return","202201220oti","3","32","0","82","27.3","202201220oti_1","Chris Evans","E/EvanCh02","0","0","0","0","","CIN",,,
"22878",":stat_player_game_return","202201220oti","0","0","0","0","","202201220oti_2","Chester Rogers","R/RogeCh02","3","5","0","5","1.7","TEN",,,
"22884",":stat_player_game_return","202201220oti","1","26","0","26","26.0","202201220oti_3","Dontrell Hilliard","H/HillDo00","0","0","0","0","","TEN",,,
"22901",":stat_player_game_return","202110240ram","1","27","0","27","27.0","202110240ram_1","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"22908",":stat_player_game_return","202110240ram","4","19","0","70","17.5","202110240ram_2","Ben Skowronek","S/SkowBe00","0","0","0","0","","LAR",,,
"22935",":stat_player_game_return","202201020gnb","3","37","0","86","28.7","202201020gnb_1","Kene Nwangwu","N/NwanKe00","0","0","0","0","","MIN",,,
"22943",":stat_player_game_return","202201020gnb","0","0","0","0","","202201020gnb_2","David Moore","M/MoorDa03","3","21","0","33","11.0","GNB",,,
"22947",":stat_player_game_return","202111250det","2","25","0","44","22.0","202111250det_1","Jakeem Grant","G/GranJa00","4","22","0","39","9.8","CHI",,,
"22951",":stat_player_game_return","202201020gnb","1","17","0","17","17.0","202201020gnb_3","Equanimeous St. Brown","S/St.BEq00","0","0","0","0","","GNB",,,
"22955",":stat_player_game_return","202111010kan","0","0","0","0","","202111010kan_1","Dante Pettis","P/PettDa00","1","0","0","0","0.0","NYG",,,
"22957",":stat_player_game_return","202111250det","1","15","0","15","15.0","202111250det_2","Khalil Herbert","H/HerbKh00","0","0","0","0","","CHI",,,
"22958",":stat_player_game_return","202201020nwe","0","0","0","0","","202201020nwe_1","Tavon Austin","A/AustTa00","1","3","0","3","3.0","JAX",,,
"22962",":stat_player_game_return","202111010kan","0","0","0","0","","202111010kan_2","Kadarius Toney","T/ToneKa00","1","0","0","0","0.0","NYG",,,
"22967",":stat_player_game_return","202201020nwe","5","25","0","88","17.6","202201020nwe_2","Chris Claybrooks","C/ClayCh02","0","0","0","0","","JAX",,,
"22968",":stat_player_game_return","202111250det","0","0","0","0","","202111250det_3","Jerry Jacobs","J/JacoJe00","1","0","0","0","0.0","DET",,,
"22969",":stat_player_game_return","202111070nyg","0","0","0","0","","202111070nyg_1","Hunter Renfrow","R/RenfHu00","1","5","0","5","5.0","LVR",,,
