"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","_start","_end","_type"
"8066",":stat_player_game_kick","","","202109120htx","202109120htx_2","Logan Cooke","C/CookLo00","6","58","297","49.5","JAX","","",,,
"8070",":stat_player_game_kick","1","1","202109120atl","202109120atl_1","Jake Elliott ","E/ElliJa03","0","0","0","","PHI","3","3",,,
"8072",":stat_player_game_kick","","","202109090tam","202109090tam_4","Bradley Pinion","P/PiniBr00","4","65","197","49.3","TAM","","",,,
"8074",":stat_player_game_kick","3","3","202109120htx","202109120htx_3","Joey Slye","S/SlyeJo00","0","0","0","","HOU","4","4",,,
"8075",":stat_player_game_kick","3","2","202109120det","202109120det_1","Robbie Gould","G/gouldrob01","0","0","0","","SFO","5","5",,,
"8077",":stat_player_game_kick","","","202109120atl","202109120atl_2","Arryn Siposs","S/SipoAr01","4","54","189","47.3","PHI","","",,,
"8080",":stat_player_game_kick","","","202109120htx","202109120htx_4","Cameron Johnston","J/JohnCa02","6","52","266","44.3","HOU","","",,,
"8081",":stat_player_game_kick","","","202109120det","202109120det_2","Mitch Wishnowsky","W/WishMi00","2","43","76","38.0","SFO","","",,,
"8083",":stat_player_game_kick","","","202109120atl","202109120atl_3","Cameron Nizialek","N/NiziCa00","6","62","279","46.5","ATL","","",,,
"8086",":stat_player_game_kick","2","1","202109120det","202109120det_3","Austin Seibert","S/SeibAu00","0","0","0","","DET","2","2",,,
"8088",":stat_player_game_kick","2","2","202109120atl","202109120atl_4","Younghoe Koo","K/KooxYo00","0","0","0","","ATL","","",,,
"8098",":stat_player_game_kick","","","202109120det","202109120det_4","Jack Fox","F/FoxxJa01","3","57","152","50.7","DET","","",,,
"8115",":stat_player_game_kick","","","202109120car","202109120car_1","Matt Ammendola","A/AmmeMa00","6","65","291","48.5","NYJ","","",,,
"8119",":stat_player_game_kick","","","202109120car","202109120car_2","Braden Mann","M/MannBr01","1","56","56","56.0","NYJ","","",,,
"8130",":stat_player_game_kick","2","2","202109120was","202109120was_1","Tristan Vizcaino","V/VizcTr00","0","0","0","","LAC","2","2",,,
"8131",":stat_player_game_kick","2","2","202109120car","202109120car_3","Ryan Santoso","S/SantRy00","0","0","0","","CAR","2","1",,,
"8135",":stat_player_game_kick","","","202109120car","202109120car_4","Joseph Charlton","C/CharJo01","6","54","225","37.5","CAR","","",,,
"8136",":stat_player_game_kick","","","202109120was","202109120was_2","Ty Long","L/LongTy00","2","47","94","47.0","LAC","","",,,
"8143",":stat_player_game_kick","4","3","202109120was","202109120was_3","Dustin Hopkins","H/HopkDu00","0","0","0","","WAS","1","1",,,
"8149",":stat_player_game_kick","","","202109120was","202109120was_4","Tress Way","W/WayxTr00","3","56","138","46.0","WAS","","",,,
"8151",":stat_player_game_kick","1","","202109190cle","202109190cle_1","Joey Slye","S/SlyeJo00","0","0","0","","HOU","3","3",,,
"8152",":stat_player_game_kick","1","1","202109200gnb","202109200gnb_1","Austin Seibert","S/SeibAu00","0","0","0","","DET","2","2",,,
"8156",":stat_player_game_kick","","","202109190cle","202109190cle_2","Cameron Johnston","J/JohnCa02","4","56","209","52.3","HOU","","",,,
"8157",":stat_player_game_kick","","","202109200gnb","202109200gnb_2","Jack Fox","F/FoxxJa01","2","55","107","53.5","DET","","",,,
"8164",":stat_player_game_kick","1","1","202109190cle","202109190cle_3","Chase McLaughlin","M/McLaCh00","0","0","0","","CLE","4","4",,,
"8170",":stat_player_game_kick","","","202109190cle","202109190cle_4","Jamie Gillan","G/GillJa00","2","43","80","40.0","CLE","","",,,
"8175",":stat_player_game_kick","","","202109200gnb","202109200gnb_3","Mason Crosby","C/CrosMa20","0","0","0","","GNB","5","5",,,
"8180",":stat_player_game_kick","","","202109200gnb","202109200gnb_4","Corey Bojorquez","B/BojoCo00","3","56","140","46.7","GNB","","",,,
"9185",":stat_player_game_kick","","","202109120ram","202109120ram_1","Cairo Santos","S/SantCa01","0","0","0","","CHI","2","2",,,
"9199",":stat_player_game_kick","","","202109120ram","202109120ram_2","Pat O'Donnell","O/ODonPa00","1","36","36","36.0","CHI","","",,,
"9213",":stat_player_game_kick","2","2","202109120ram","202109120ram_3","Matt Gay","G/GayxMa00","0","0","0","","LAR","4","4",,,
"9221",":stat_player_game_kick","","","202109120ram","202109120ram_4","Johnny Hekker","H/HekkJo00","1","50","50","50.0","LAR","","",,,
"9237",":stat_player_game_kick","2","2","202109120nyg","202109120nyg_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","3","3",,,
"9238",":stat_player_game_kick","1","1","202109190chi","202109190chi_1","Evan McPherson","M/McPhEv00","0","0","0","","CIN","2","2",,,
"9242",":stat_player_game_kick","3","2","202109190crd","202109190crd_1","Greg Joseph","J/JoseGr00","0","0","0","","MIN","4","3",,,
"9243",":stat_player_game_kick","","","202109120nyg","202109120nyg_2","Sam Martin","M/MartSa01","2","41","78","39.0","DEN","","",,,
"9247",":stat_player_game_kick","","","202109190chi","202109190chi_2","Kevin Huber","H/HubeKe20","2","39","75","37.5","CIN","","",,,
"9248",":stat_player_game_kick","3","3","202109260sfo","202109260sfo_1","Mason Crosby","C/CrosMa20","0","0","0","","GNB","3","3",,,
"9250",":stat_player_game_kick","","","202109190crd","202109190crd_2","Jordan Berry","B/BerrJo00","5","60","231","46.2","MIN","","",,,
"9252",":stat_player_game_kick","","","202109120nyg","202109120nyg_3","Graham Gano","G/GanoGr44","0","0","0","","NYG","1","1",,,
"9253",":stat_player_game_kick","2","2","202109190chi","202109190chi_3","Cairo Santos","S/SantCa01","0","0","0","","CHI","2","2",,,
"9254",":stat_player_game_kick","","","202109260sfo","202109260sfo_2","Corey Bojorquez","B/BojoCo00","3","63","164","54.7","GNB","","",,,
"9256",":stat_player_game_kick","2","2","202109190crd","202109190crd_3","Matt Prater","P/PratMa20","0","0","0","","ARI","4","4",,,
"9260",":stat_player_game_kick","","","202109120nyg","202109120nyg_4","Riley Dixon","D/DixoRi00","3","61","162","54.0","NYG","","",,,
"9261",":stat_player_game_kick","","","202109190chi","202109190chi_4","Pat O'Donnell","O/ODonPa00","4","47","169","42.3","CHI","","",,,
"9263",":stat_player_game_kick","","","202109190crd","202109190crd_4","Andy Lee","L/LeexAn20","4","60","221","55.3","ARI","","",,,
"9265",":stat_player_game_kick","5","4","202109190sea","202109190sea_1","Randy Bullock","B/BullRa00","0","0","0","","TEN","3","3",,,
"9272",":stat_player_game_kick","","","202109260sfo","202109260sfo_3","Robbie Gould","G/gouldrob01","0","0","0","","SFO","4","4",,,
"9274",":stat_player_game_kick","","","202109190sea","202109190sea_2","Brett Kern","K/KernBr20","2","53","94","47.0","TEN","","",,,
"9279",":stat_player_game_kick","3","3","202109190jax","202109190jax_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","2","2",,,
"9281",":stat_player_game_kick","","","202109260sfo","202109260sfo_4","Mitch Wishnowsky","W/WishMi00","4","59","213","53.3","SFO","","",,,
"9282",":stat_player_game_kick","1","1","202109190sea","202109190sea_3","Jason Myers","M/MyerJa00","0","0","0","","SEA","4","3",,,
"9286",":stat_player_game_kick","","","202109190jax","202109190jax_2","Sam Martin","M/MartSa01","4","48","180","45.0","DEN","","",,,
"9291",":stat_player_game_kick","","","202109190sea","202109190sea_4","Michael Dickson","D/DickMi00","6","66","310","51.7","SEA","","",,,
"9292",":stat_player_game_kick","2","","202109190jax","202109190jax_3","Josh Lambo","L/LambJo00","0","0","0","","JAX","1","1",,,
"9295",":stat_player_game_kick","","","202109120clt","202109120clt_1","Jason Myers","M/MyerJa00","0","0","0","","SEA","4","4",,,
"9302",":stat_player_game_kick","","","202109190jax","202109190jax_4","Logan Cooke","C/CookLo00","4","64","227","56.8","JAX","","",,,
"9303",":stat_player_game_kick","4","3","202109260oti","202109260oti_1","Rodrigo Blankenship","B/BlanRo03","0","0","0","","IND","1","1",,,
"9304",":stat_player_game_kick","","","202109120clt","202109120clt_2","Michael Dickson","D/DickMi00","5","49","185","37.0","SEA","","",,,
"9309",":stat_player_game_kick","1","1","202109120clt","202109120clt_3","Rodrigo Blankenship","B/BlanRo03","0","0","0","","IND","1","1",,,
"9312",":stat_player_game_kick","","","202109260oti","202109260oti_2","Rigoberto Sanchez","S/SancRi00","4","56","197","49.3","IND","","",,,
"9315",":stat_player_game_kick","1","1","202109260oti","202109260oti_3","Randy Bullock","B/BullRa00","0","0","0","","TEN","2","2",,,
"9316",":stat_player_game_kick","","","202109120clt","202109120clt_4","Rigoberto Sanchez","S/SancRi00","4","52","187","46.8","IND","","",,,
"9324",":stat_player_game_kick","","","202109260oti","202109260oti_4","Brett Kern","K/KernBr20","1","42","42","42.0","TEN","","",,,
"9325",":stat_player_game_kick","5","5","202109160was","202109160was_1","Graham Gano","G/GanoGr44","0","0","0","","NYG","2","2",,,
"9332",":stat_player_game_kick","","","202109160was","202109160was_2","Riley Dixon","D/DixoRi00","3","53","123","41.0","NYG","","",,,
"9340",":stat_player_game_kick","3","3","202109160was","202109160was_3","Dustin Hopkins","H/HopkDu00","0","0","0","","WAS","3","3",,,
"9347",":stat_player_game_kick","","","202109160was","202109160was_4","Tress Way","W/WayxTr00","4","55","200","50.0","WAS","","",,,
"10388",":stat_player_game_kick","1","1","202109260pit","202109260pit_1","Evan McPherson","M/McPhEv00","0","0","0","","CIN","3","3",,,
"10393",":stat_player_game_kick","2","1","202109260ram","202109260ram_1","Ryan Succop","S/SuccRy44","0","0","0","","TAM","3","3",,,
"10396",":stat_player_game_kick","","","202109260pit","202109260pit_2","Kevin Huber","H/HubeKe20","5","54","241","48.2","CIN","","",,,
"10403",":stat_player_game_kick","","","202109260ram","202109260ram_2","Bradley Pinion","P/PiniBr00","4","53","145","36.3","TAM","","",,,
"10404",":stat_player_game_kick","2","1","202109260pit","202109260pit_3","Chris Boswell","B/BoswCh00","0","0","0","","PIT","1","1",,,
"10413",":stat_player_game_kick","","","202109260pit","202109260pit_4","Pressley Harvin III","H/HarvPr00","4","50","162","40.5","PIT","","",,,
"10414",":stat_player_game_kick","2","2","202109260ram","202109260ram_3","Matt Gay","G/GayxMa00","0","0","0","","LAR","4","4",,,
"10415",":stat_player_game_kick","5","4","202110030nwe","202110030nwe_1","Ryan Succop","S/SuccRy44","0","0","0","","TAM","1","1",,,
"10423",":stat_player_game_kick","","","202110030nwe","202110030nwe_2","Bradley Pinion","P/PiniBr00","4","55","170","42.5","TAM","","",,,
"10424",":stat_player_game_kick","","","202109260ram","202109260ram_4","Johnny Hekker","H/HekkJo00","3","51","119","39.7","LAR","","",,,
"10428",":stat_player_game_kick","2","1","202110030nwe","202110030nwe_3","Nick Folk","F/FolkNi20","0","0","0","","NWE","2","2",,,
"10435",":stat_player_game_kick","","","202110030nwe","202110030nwe_4","Jake Bailey","B/BailJa00","4","58","188","47.0","NWE","","",,,
"10455",":stat_player_game_kick","3","3","202109120buf","202109120buf_1","Chris Boswell","B/BoswCh00","0","0","0","","PIT","2","2",,,
"10459",":stat_player_game_kick","","","202109120buf","202109120buf_2","Pressley Harvin III","H/HarvPr00","5","51","207","41.4","PIT","","",,,
"10467",":stat_player_game_kick","3","3","202109120buf","202109120buf_3","Tyler Bass","B/BassTy00","0","0","0","","BUF","1","1",,,
"10469",":stat_player_game_kick","1","1","202109260kan","202109260kan_1","Tristan Vizcaino","V/VizcTr00","0","0","0","","LAC","3","1",,,
"10473",":stat_player_game_kick","","","202109190rav","202109190rav_1","Harrison Butker","B/ButkHa00","0","0","0","","KAN","5","5",,,
"10474",":stat_player_game_kick","","","202109120buf","202109120buf_4","Matt Haack","H/HaacMa00","3","55","137","45.7","BUF","","",,,
"10477",":stat_player_game_kick","","","202109260kan","202109260kan_2","Ty Long","L/LongTy00","4","55","172","43.0","LAC","","",,,
"10481",":stat_player_game_kick","","","202109190rav","202109190rav_2","Tommy Townsend","T/TownTo01","3","54","135","45.0","KAN","","",,,
"10486",":stat_player_game_kick","1","1","202109260kan","202109260kan_3","Harrison Butker","B/ButkHa00","0","0","0","","KAN","3","3",,,
"10489",":stat_player_game_kick","1","1","202109190rav","202109190rav_3","Justin Tucker","T/TuckJu00","0","0","0","","BAL","3","3",,,
"10490",":stat_player_game_kick","","","202109260cle","202109260cle_1","Pat O'Donnell","O/ODonPa00","7","63","397","56.7","CHI","","",,,
"10492",":stat_player_game_kick","","","202109260kan","202109260kan_4","Tommy Townsend","T/TownTo01","1","51","51","51.0","KAN","","",,,
"10501",":stat_player_game_kick","","","202109190rav","202109190rav_4","Sam Koch","K/KochSa20","2","49","95","47.5","BAL","","",,,
"10503",":stat_player_game_kick","","","202110030phi","202110030phi_1","Harrison Butker","B/ButkHa00","0","0","0","","KAN","6","6",,,
"10508",":stat_player_game_kick","2","2","202109260cle","202109260cle_2","Cairo Santos","S/SantCa01","0","0","0","","CHI","","",,,
"10511",":stat_player_game_kick","3","3","202110030phi","202110030phi_2","Jake Elliott ","E/ElliJa03","0","0","0","","PHI","3","3",,,
"10515",":stat_player_game_kick","4","4","202109260cle","202109260cle_3","Chase McLaughlin","M/McLaCh00","0","0","0","","CLE","2","2",,,
"10522",":stat_player_game_kick","","","202109260cle","202109260cle_4","Jamie Gillan","G/GillJa00","2","48","82","41.0","CLE","","",,,
"10527",":stat_player_game_kick","4","3","202110030nyj","202110030nyj_1","Randy Bullock","B/BullRa00","0","0","0","","TEN","1","1",,,
"10532",":stat_player_game_kick","","","202110030nyj","202110030nyj_2","Johnny Townsend","T/TownJo01","5","63","188","37.6","TEN","","",,,
"10537",":stat_player_game_kick","1","1","202109190phi","202109190phi_1","Robbie Gould","G/gouldrob01","0","0","0","","SFO","2","2",,,
"10541",":stat_player_game_kick","2","2","202110030nyj","202110030nyj_3","Matt Ammendola","A/AmmeMa00","0","0","0","","NYJ","3","3",,,
"10545",":stat_player_game_kick","","","202109190phi","202109190phi_2","Mitch Wishnowsky","W/WishMi00","5","52","226","45.2","SFO","","",,,
"10548",":stat_player_game_kick","","","202110030nyj","202110030nyj_4","Thomas Morstead","M/MorsTh00","6","56","277","46.2","NYJ","","",,,
"10551",":stat_player_game_kick","","","202109190phi","202109190phi_3","Arryn Siposs","S/SipoAr01","4","68","204","51.0","PHI","","",,,
"10560",":stat_player_game_kick","2","1","202109190phi","202109190phi_4","Jake Elliott ","E/ElliJa03","0","0","0","","PHI","","",,,
"11596",":stat_player_game_kick","2","1","202109260min","202109260min_1","Jason Myers","M/MyerJa00","0","0","0","","SEA","2","2",,,
"11602",":stat_player_game_kick","","","202109260min","202109260min_2","Michael Dickson","D/DickMi00","2","45","88","44.0","SEA","","",,,
"11606",":stat_player_game_kick","2","2","202110100rai","202110100rai_1","Cairo Santos","S/SantCa01","0","0","0","","CHI","2","2",,,
"11611",":stat_player_game_kick","3","3","202109260min","202109260min_3","Greg Joseph","J/JoseGr00","0","0","0","","MIN","3","3",,,
"11613",":stat_player_game_kick","","","202110100rai","202110100rai_2","Pat O'Donnell","O/ODonPa00","5","53","234","46.8","CHI","","",,,
"11615",":stat_player_game_kick","","","202109300cin","202109300cin_1","Matthew Wright","W/WrigMa00","0","0","0","","JAX","3","3",,,
"11621",":stat_player_game_kick","4","4","202109190pit","202109190pit_1","Daniel Carlson","C/CarlDa00","0","0","0","","LVR","2","2",,,
"11622",":stat_player_game_kick","","","202110100rai","202110100rai_3","AJ Cole III","C/ColeAJ01","4","70","224","56.0","LVR","","",,,
"11623",":stat_player_game_kick","","","202109260min","202109260min_4","Jordan Berry","B/BerrJo00","2","49","94","47.0","MIN","","",,,
"11624",":stat_player_game_kick","","","202109300cin","202109300cin_2","Logan Cooke","C/CookLo00","4","57","183","45.8","JAX","","",,,
"11628",":stat_player_game_kick","1","1","202110100rai","202110100rai_4","Daniel Carlson","C/CarlDa00","0","0","0","","LVR","","",,,
"11629",":stat_player_game_kick","","","202109190pit","202109190pit_2","AJ Cole III","C/ColeAJ01","4","55","190","47.5","LVR","","",,,
"11634",":stat_player_game_kick","2","1","202109300cin","202109300cin_3","Evan McPherson","M/McPhEv00","0","0","0","","CIN","3","3",,,
"11637",":stat_player_game_kick","1","1","202109190pit","202109190pit_3","Chris Boswell","B/BoswCh00","0","0","0","","PIT","2","2",,,
"11643",":stat_player_game_kick","","","202109300cin","202109300cin_4","Kevin Huber","H/HubeKe20","3","56","142","47.3","CIN","","",,,
"11646",":stat_player_game_kick","","","202109190pit","202109190pit_4","Pressley Harvin III","H/HarvPr00","4","59","197","49.3","PIT","","",,,
"11648",":stat_player_game_kick","1","1","202110100jax","202110100jax_1","Randy Bullock","B/BullRa00","0","0","0","","TEN","5","4",,,
"11657",":stat_player_game_kick","","","202110100jax","202110100jax_2","Johnny Townsend","T/TownJo01","4","45","170","42.5","TEN","","",,,
"11667",":stat_player_game_kick","1","","202110100jax","202110100jax_3","Matthew Wright","W/WrigMa00","0","0","0","","JAX","2","1",,,
"11675",":stat_player_game_kick","","","202110100jax","202110100jax_4","Logan Cooke","C/CookLo00","2","42","80","40.0","JAX","","",,,
"11677",":stat_player_game_kick","","","202109190car","202109190car_1","Aldrick Rosas","R/RosaAl00","0","0","0","","NOR","1","1",,,
"11686",":stat_player_game_kick","","","202109190car","202109190car_2","Blake Gillikin","G/GillBl00","6","60","294","49.0","NOR","","",,,
"11688",":stat_player_game_kick","7","4","202110100cin","202110100cin_1","Mason Crosby","C/CrosMa20","0","0","0","","GNB","2","1",,,
"11690",":stat_player_game_kick","","","202110100cin","202110100cin_2","Corey Bojorquez","B/BojoCo00","2","36","67","33.5","GNB","","",,,
"11691",":stat_player_game_kick","","","202110030min","202110030min_1","Jamie Gillan","G/GillJa00","7","54","279","39.9","CLE","","",,,
"11694",":stat_player_game_kick","3","2","202109190car","202109190car_3","Zane Gonzalez","G/GonzZa00","0","0","0","","CAR","3","2",,,
"11700",":stat_player_game_kick","3","2","202110030nor","202110030nor_1","Graham Gano","G/GanoGr44","0","0","0","","NYG","1","1",,,
"11701",":stat_player_game_kick","2","","202110100cin","202110100cin_3","Evan McPherson","M/McPhEv00","0","0","0","","CIN","2","2",,,
"11703",":stat_player_game_kick","","","202109190car","202109190car_4","Joseph Charlton","C/CharJo01","4","51","160","40.0","CAR","","",,,
"11704",":stat_player_game_kick","2","2","202110030min","202110030min_2","Chase McLaughlin","M/McLaCh00","0","0","0","","CLE","","",,,
"11707",":stat_player_game_kick","","","202110030nor","202110030nor_2","Riley Dixon","D/DixoRi00","4","51","157","39.3","NYG","","",,,
"11708",":stat_player_game_kick","","","202110100cin","202110100cin_4","Kevin Huber","H/HubeKe20","5","46","194","38.8","CIN","","",,,
"11711",":stat_player_game_kick","","","202110030min","202110030min_3","Greg Joseph","J/JoseGr00","0","0","0","","MIN","1","1",,,
"11716",":stat_player_game_kick","","","202110030min","202110030min_4","Jordan Berry","B/BerrJo00","6","58","291","48.5","MIN","","",,,
"11718",":stat_player_game_kick","1","","202110030nor","202110030nor_3","Aldrick Rosas","R/RosaAl00","0","0","0","","NOR","3","3",,,
"11726",":stat_player_game_kick","","","202110030nor","202110030nor_4","Blake Gillikin","G/GillBl00","3","55","132","44.0","NOR","","",,,
"11765",":stat_player_game_kick","3","2","202109260rai","202109260rai_1","Jason Sanders","S/SandJa00","0","0","0","","MIA","2","2",,,
"11773",":stat_player_game_kick","","","202109260rai","202109260rai_2","Michael Palardy","P/PalaMi00","4","50","155","38.8","MIA","","",,,
"11782",":stat_player_game_kick","3","3","202109260rai","202109260rai_3","Daniel Carlson","C/CarlDa00","0","0","0","","LVR","3","2",,,
"11790",":stat_player_game_kick","","","202109260rai","202109260rai_4","AJ Cole III","C/ColeAJ01","4","67","216","54.0","LVR","","",,,
"12786",":stat_player_game_kick","","","202110140phi","202110140phi_1","Ryan Succop","S/SuccRy44","0","0","0","","TAM","4","4",,,
"12793",":stat_player_game_kick","","","202110140phi","202110140phi_2","Bradley Pinion","P/PiniBr00","3","44","127","42.3","TAM","","",,,
"12801",":stat_player_game_kick","1","","202110140phi","202110140phi_3","Jake Elliott ","E/ElliJa03","0","0","0","","PHI","2","2",,,
"12805",":stat_player_game_kick","","","202110140phi","202110140phi_4","Arryn Siposs","S/SipoAr01","5","55","220","44.0","PHI","","",,,
"12851",":stat_player_game_kick","2","2","202110070sea","202110070sea_1","Matt Gay","G/GayxMa00","0","0","0","","LAR","3","2",,,
"12856",":stat_player_game_kick","1","1","202110170chi","202110170chi_1","Mason Crosby","C/CrosMa20","0","0","0","","GNB","3","3",,,
"12859",":stat_player_game_kick","","","202110070sea","202110070sea_2","Johnny Hekker","H/HekkJo00","5","54","232","46.4","LAR","","",,,
"12862",":stat_player_game_kick","","","202110170chi","202110170chi_2","Corey Bojorquez","B/BojoCo00","3","82","168","56.0","GNB","","",,,
"12867",":stat_player_game_kick","2","1","202110070sea","202110070sea_3","Jason Myers","M/MyerJa00","0","0","0","","SEA","2","2",,,
"12873",":stat_player_game_kick","","","202110170chi","202110170chi_3","Cairo Santos","S/SantCa01","0","0","0","","CHI","2","2",,,
"12874",":stat_player_game_kick","","","202110070sea","202110070sea_4","Michael Dickson","D/DickMi00","4","68","202","50.5","SEA","","",,,
"12879",":stat_player_game_kick","","","202110170chi","202110170chi_4","Pat O'Donnell","O/ODonPa00","4","48","161","40.3","CHI","","",,,
"12880",":stat_player_game_kick","2","2","202110030mia","202110030mia_1","Rodrigo Blankenship","B/BlanRo03","0","0","0","","IND","3","3",,,
"12889",":stat_player_game_kick","3","2","202110100dal","202110100dal_1","Graham Gano","G/GanoGr44","0","0","0","","NYG","2","2",,,
"12891",":stat_player_game_kick","","","202110030mia","202110030mia_2","Rigoberto Sanchez","S/SancRi00","4","57","200","50.0","IND","","",,,
"12892",":stat_player_game_kick","2","","202109260nwe","202109260nwe_1","Aldrick Rosas","R/RosaAl00","0","0","0","","NOR","4","4",,,
"12893",":stat_player_game_kick","4","4","202110100htx","202110100htx_1","Nick Folk","F/FolkNi20","0","0","0","","NWE","2","1",,,
"12897",":stat_player_game_kick","2","2","202110240rav","202110240rav_1","Evan McPherson","M/McPhEv00","0","0","0","","CIN","5","5",,,
"12900",":stat_player_game_kick","","","202110100dal","202110100dal_2","Riley Dixon","D/DixoRi00","2","50","90","45.0","NYG","","",,,
"12901",":stat_player_game_kick","1","1","202110030mia","202110030mia_3","Jason Sanders","S/SandJa00","0","0","0","","MIA","2","2",,,
"12902",":stat_player_game_kick","","","202109260nwe","202109260nwe_2","Blake Gillikin","G/GillBl00","5","56","249","49.8","NOR","","",,,
"12903",":stat_player_game_kick","","","202110100htx","202110100htx_2","Jake Bailey","B/BailJa00","1","58","58","58.0","NWE","","",,,
"12905",":stat_player_game_kick","3","3","202110100dal","202110100dal_3","Greg Zuerlein","Z/ZuerGr00","0","0","0","","DAL","5","5",,,
"12906",":stat_player_game_kick","","","202110240rav","202110240rav_2","Kevin Huber","H/HubeKe20","4","60","216","54.0","CIN","","",,,
"12908",":stat_player_game_kick","1","1","202110170was","202110170was_1","Harrison Butker","B/ButkHa00","0","0","0","","KAN","4","4",,,
"12911",":stat_player_game_kick","","","202110030mia","202110030mia_4","Michael Palardy","P/PalaMi00","5","56","239","47.8","MIA","","",,,
"12913",":stat_player_game_kick","2","1","202110100htx","202110100htx_3","Ka'imi Fairbairn","F/FairKa01","0","0","0","","HOU","3","1",,,
"12914",":stat_player_game_kick","2","2","202109260nwe","202109260nwe_3","Nick Folk","F/FolkNi20","0","0","0","","NWE","1","1",,,
"12915",":stat_player_game_kick","","","202110100dal","202110100dal_4","Bryan Anger","A/AngeBr00","1","61","61","61.0","DAL","","",,,
"12916",":stat_player_game_kick","1","1","202110240rav","202110240rav_3","Justin Tucker","T/TuckJu00","0","0","0","","BAL","2","2",,,
"12917",":stat_player_game_kick","","","202110170was","202110170was_2","Tommy Townsend","T/TownTo01","2","34","53","26.5","KAN","","",,,
"12921",":stat_player_game_kick","","","202109260nwe","202109260nwe_4","Jake Bailey","B/BailJa00","5","68","283","56.6","NWE","","",,,
"12922",":stat_player_game_kick","","","202110100htx","202110100htx_4","Cameron Johnston","J/JohnCa02","3","54","99","33.0","HOU","","",,,
"12925",":stat_player_game_kick","3","2","202110170was","202110170was_3","Dustin Hopkins","H/HopkDu00","0","0","0","","WAS","1","1",,,
"12926",":stat_player_game_kick","","","202110240rav","202110240rav_4","Sam Koch","K/KochSa20","6","50","264","44.0","BAL","","",,,
"12934",":stat_player_game_kick","","","202110170was","202110170was_4","Tress Way","W/WayxTr00","4","66","232","58.0","WAS","","",,,
"12953",":stat_player_game_kick","2","2","202110170det","202110170det_1","Evan McPherson","M/McPhEv00","0","0","0","","CIN","4","4",,,
"12961",":stat_player_game_kick","","","202110170det","202110170det_2","Kevin Huber","H/HubeKe20","3","58","163","54.3","CIN","","",,,
"12969",":stat_player_game_kick","","","202110170det","202110170det_3","Jack Fox","F/FoxxJa01","6","64","333","55.5","DET","","",,,
"12971",":stat_player_game_kick","1","1","202110170det","202110170det_4","Austin Seibert","S/SeibAu00","0","0","0","","DET","","",,,
"14062",":stat_player_game_kick","1","1","202110100tam","202110100tam_1","Jason Sanders","S/SandJa00","0","0","0","","MIA","2","2",,,
"14069",":stat_player_game_kick","","","202110100tam","202110100tam_2","Michael Palardy","P/PalaMi00","4","44","154","38.5","MIA","","",,,
"14075",":stat_player_game_kick","1","1","202110100tam","202110100tam_3","Ryan Succop","S/SuccRy44","0","0","0","","TAM","6","6",,,
"14088",":stat_player_game_kick","1","1","202110280crd","202110280crd_1","Mason Crosby","C/CrosMa20","0","0","0","","GNB","3","3",,,
"14089",":stat_player_game_kick","1","","202110100tam","202110100tam_4","Bradley Pinion","P/PiniBr00","1","41","41","41.0","TAM","","",,,
"14094",":stat_player_game_kick","","","202110280crd","202110280crd_2","Corey Bojorquez","B/BojoCo00","3","58","154","51.3","GNB","","",,,
"14100",":stat_player_game_kick","3","2","202110170jax","202110170jax_1","Jason Sanders","S/SandJa00","0","0","0","","MIA","2","2",,,
"14102",":stat_player_game_kick","","","202110280crd","202110280crd_3","Matt Prater","P/PratMa20","0","0","0","","ARI","3","3",,,
"14106",":stat_player_game_kick","5","3","202110170car","202110170car_1","Greg Joseph","J/JoseGr00","0","0","0","","MIN","1","1",,,
"14107",":stat_player_game_kick","","","202110170jax","202110170jax_2","Michael Palardy","P/PalaMi00","4","59","158","39.5","MIA","","",,,
"14108",":stat_player_game_kick","","","202110280crd","202110280crd_4","Andy Lee","L/LeexAn20","3","62","166","55.3","ARI","","",,,
"14113",":stat_player_game_kick","3","3","202110170jax","202110170jax_3","Matthew Wright","W/WrigMa00","0","0","0","","JAX","2","2",,,
"14114",":stat_player_game_kick","","","202110170car","202110170car_2","Jordan Berry","B/BerrJo00","4","54","188","47.0","MIN","","",,,
"14118",":stat_player_game_kick","4","3","202110170nwe","202110170nwe_1","Greg Zuerlein","Z/ZuerGr00","0","0","0","","DAL","2","2",,,
"14122",":stat_player_game_kick","","","202110170jax","202110170jax_4","Logan Cooke","C/CookLo00","4","45","152","38.0","JAX","","",,,
"14123",":stat_player_game_kick","2","2","202110170car","202110170car_3","Zane Gonzalez","G/GonzZa00","0","0","0","","CAR","2","2",,,
"14124",":stat_player_game_kick","","","202110170nwe","202110170nwe_2","Bryan Anger","A/AngeBr00","1","51","51","51.0","DAL","","",,,
"14129",":stat_player_game_kick","","","202110170car","202110170car_4","Ryan Winslow","W/WinsRy00","6","44","244","40.7","CAR","","",,,
"14134",":stat_player_game_kick","4","2","202110110rav","202110110rav_1","Rodrigo Blankenship","B/BlanRo03","0","0","0","","IND","2","1",,,
"14135",":stat_player_game_kick","","","202110310sea","202110310sea_1","Matthew Wright","W/WrigMa00","0","0","0","","JAX","1","1",,,
