"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","_start","_end","_type"
"29126",":stat_player_game_return","201910130den","1","16","0","16","16.0","201910130den_2","Jonnu Smith","S/SmitJo01","0","0","0","0","","TEN",,,
"29133",":stat_player_game_return","201910130den","0","0","0","0","","201910130den_3","Diontae Spencer","S/SpenDi00","3","42","0","48","16.0","DEN",,,
"29134",":stat_player_game_return","201911030car","3","32","0","69","23.0","201911030car_2","Kalif Raymond","R/RaymKa00","0","0","0","0","","TEN",,,
"29143",":stat_player_game_return","201911030car","2","32","0","52","26.0","201911030car_3","Greg Dortch","D/DortGr01","2","11","0","11","5.5","CAR",,,
"29151",":stat_player_game_return","201912010car","0","0","0","0","","201912010car_1","Steven Sims","S/SimsSt00","3","6","0","12","4.0","WAS",,,
"29157",":stat_player_game_return","201909290atl","0","0","0","0","","201909290atl_1","Adam Humphries","H/HumpAd00","1","2","0","2","2.0","TEN",,,
"29160",":stat_player_game_return","201912010car","0","0","0","0","","201912010car_2","Trey Quinn","Q/QuinTr00","2","3","0","5","2.5","WAS",,,
"29165",":stat_player_game_return","201909290atl","0","0","0","0","","201909290atl_2","Mohamed Sanu","S/SanuMo00","1","2","0","2","2.0","ATL",,,
"29166",":stat_player_game_return","201912010car","0","0","0","0","","201912010car_3","D.J. Moore","M/MoorD.00","3","16","0","35","11.7","CAR",,,
"29174",":stat_player_game_return","201909290atl","2","29","0","42","21.0","201909290atl_3","Kendall Sheffield","S/ShefKe00","0","0","0","0","","ATL",,,
"29175",":stat_player_game_return","201912010car","1","16","0","16","16.0","201912010car_4","Reggie Bonnafon","B/BonnRe00","0","0","0","0","","CAR",,,
"29180",":stat_player_game_return","201909290nyg","0","0","0","0","","201909290nyg_1","Trey Quinn","Q/QuinTr00","1","6","0","6","6.0","WAS",,,
"29183",":stat_player_game_return","201909290nyg","2","19","0","37","18.5","201909290nyg_2","Steven Sims","S/SimsSt00","0","0","0","0","","WAS",,,
"29191",":stat_player_game_return","201909290nyg","0","0","0","0","","201909290nyg_3","T.J. Jones","J/JoneT.00","4","4","0","8","2.0","NYG",,,
"29244",":stat_player_game_return","201910130mia","0","0","0","0","","201910130mia_1","Trey Quinn","Q/QuinTr00","2","15","0","14","7.0","WAS",,,
"29251",":stat_player_game_return","201910130mia","1","21","0","21","21.0","201910130mia_2","Steven Sims","S/SimsSt00","0","0","0","0","","WAS",,,
"29259",":stat_player_game_return","201910130mia","0","0","0","0","","201910130mia_3","Preston Williams","W/WillPr01","4","21","0","42","10.5","MIA",,,
"29267",":stat_player_game_return","201910130mia","1","15","0","15","15.0","201910130mia_4","Kenyan Drake","D/DrakKe00","0","0","0","0","","MIA",,,
"30052",":stat_player_game_return","201912290dal","1","20","0","20","20.0","201912290dal_1","Steven Sims","S/SimsSt00","0","0","0","0","","WAS",,,
"30058",":stat_player_game_return","201912290dal","1","14","0","14","14.0","201912290dal_2","Wendell Smallwood","S/SmalWe00","0","0","0","0","","WAS",,,
"30062",":stat_player_game_return","201912290dal","0","0","0","0","","201912290dal_3","Tavon Austin","A/AustTa00","3","7","0","6","2.0","DAL",,,
"30067",":stat_player_game_return","201912290dal","2","30","0","57","28.5","201912290dal_4","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"30072",":stat_player_game_return","201912080gnb","1","19","0","19","19.0","201912080gnb_1","Steven Sims","S/SimsSt00","1","6","0","6","6.0","WAS",,,
"30077",":stat_player_game_return","201912080gnb","0","0","0","0","","201912080gnb_2","Tyler Ervin","E/ErviTy00","4","18","0","51","12.8","GNB",,,
"30131",":stat_player_game_return","202001110rav","1","20","0","20","20.0","202001110rav_1","Darius Jennings","J/JennDa00","0","0","0","0","","TEN",,,
"30138",":stat_player_game_return","202001110rav","1","7","0","7","7.0","202001110rav_2","Kalif Raymond","R/RaymKa00","0","0","0","0","","TEN",,,
"30144",":stat_player_game_return","202001110rav","3","27","0","71","23.7","202001110rav_3","De'Anthony Thomas","T/ThomDe05","0","0","0","0","","BAL",,,
"30146",":stat_player_game_return","202001190kan","3","22","0","61","20.3","202001190kan_1","Kalif Raymond","R/RaymKa00","1","9","0","9","9.0","TEN",,,
"30152",":stat_player_game_return","202001190kan","1","0","0","0","0.0","202001190kan_2","Anthony Firkser","F/FirkAn00","0","0","0","0","","TEN",,,
"30155",":stat_player_game_return","202001190kan","4","35","0","86","21.5","202001190kan_3","Mecole Hardman","H/HardMe00","1","7","0","7","7.0","KAN",,,
"30159",":stat_player_game_return","201912080rai","3","26","0","71","23.7","201912080rai_1","Kalif Raymond","R/RaymKa00","0","0","0","0","","TEN",,,
"30161",":stat_player_game_return","202001190kan","0","0","0","0","","202001190kan_4","Jordan Lucas","L/LucaJo00","1","0","0","0","0.0","KAN",,,
"30162",":stat_player_game_return","201912080rai","4","29","0","91","22.8","201912080rai_2","Jalen Richard","R/RichJa01","1","12","0","12","12.0","OAK",,,
"30164",":stat_player_game_return","202001040nwe","2","22","0","40","20.0","202001040nwe_1","Darius Jennings","J/JennDa00","0","0","0","0","","TEN",,,
"30167",":stat_player_game_return","202001190kan","1","19","0","19","19.0","202001190kan_5","Tyreek Hill","H/HillTy00","0","0","0","0","","KAN",,,
"30170",":stat_player_game_return","202001040nwe","0","0","0","0","","202001040nwe_2","Mohamed Sanu","S/SanuMo00","1","23","0","23","23.0","NWE",,,
"30174",":stat_player_game_return","202001040nwe","1","10","0","10","10.0","202001040nwe_3","Julian Edelman","E/EdelJu00","0","0","0","0","","NWE",,,
"30203",":stat_player_game_return","201912290htx","0","0","0","0","","201912290htx_1","Rashard Davis","D/DaviRa01","2","10","0","9","4.5","TEN",,,
"30208",":stat_player_game_return","201912290htx","2","26","0","49","24.5","201912290htx_2","Darius Jennings","J/JennDa00","0","0","0","0","","TEN",,,
"30213",":stat_player_game_return","201912290htx","0","0","0","0","","201912290htx_3","DeAndre Carter","C/CartDe02","2","13","0","25","12.5","HOU",,,
"35524",":stat_player_game_return","201909080nyj","0","0","0","0","","201909080nyj_1","Micah Hyde","H/HydeMi00","1","10","0","10","10.0","BUF",,,
"35529",":stat_player_game_return","201909090rai","2","72","0","101","50.5","201909090rai_1","Dwayne Harris","H/HarrDw00","1","9","0","9","9.0","OAK",,,
"35541",":stat_player_game_return","201909080nyj","1","10","0","10","10.0","201909080nyj_2","Braxton Berrios","B/BerrBr00","0","0","0","0","","NYJ",,,
"35549",":stat_player_game_return","201909150den","0","0","0","0","","201909150den_1","Tarik Cohen","C/CoheTa00","1","7","0","7","7.0","CHI",,,
"35560",":stat_player_game_return","201909080sea","0","0","0","0","","201909080sea_1","Alex Erickson","E/EricAl01","4","11","0","34","8.5","CIN",,,
"35563",":stat_player_game_return","201909150den","0","0","0","0","","201909150den_2","Diontae Spencer","S/SpenDi00","4","17","0","35","8.8","DEN",,,
"35564",":stat_player_game_return","201909220buf","0","0","0","0","","201909220buf_1","Alex Erickson","E/EricAl01","2","4","0","8","4.0","CIN",,,
"35568",":stat_player_game_return","201909080sea","1","21","0","21","21.0","201909080sea_2","Rashaad Penny","P/PennRa00","0","0","0","0","","SEA",,,
"35571",":stat_player_game_return","201909220buf","2","27","0","37","18.5","201909220buf_2","Darius Phillips","P/PhilDa02","0","0","0","0","","CIN",,,
"35576",":stat_player_game_return","201909220buf","1","23","0","23","23.0","201909220buf_3","Andre Roberts","R/RobeAn00","3","4","0","4","1.3","BUF",,,
"35584",":stat_player_game_return","201909150nyg","0","0","0","0","","201909150nyg_1","Micah Hyde","H/HydeMi00","2","6","0","6","3.0","BUF",,,
"35587",":stat_player_game_return","201909220crd","2","20","0","36","18.0","201909220crd_1","Ray-Ray McCloud","M/McClRa00","1","0","0","0","0.0","CAR",,,
"35590",":stat_player_game_return","201909150nyg","0","0","0","0","","201909150nyg_2","T.J. Jones","J/JoneT.00","3","60","0","75","25.0","NYG",,,
"35592",":stat_player_game_return","201909220crd","0","0","0","0","","201909220crd_2","Christian Kirk","K/KirkCh01","2","20","0","20","10.0","ARI",,,
"35596",":stat_player_game_return","201909160nyj","0","0","0","0","","201909160nyj_1","Jarvis Landry","L/LandJa00","4","18","0","48","12.0","CLE",,,
"35598",":stat_player_game_return","201909150nyg","2","23","0","40","20.0","201909150nyg_3","Corey Ballentine","B/BallCo00","0","0","0","0","","NYG",,,
"35599",":stat_player_game_return","201909220crd","1","19","0","19","19.0","201909220crd_3","Andy Isabella","I/IsabAn00","0","0","0","0","","ARI",,,
"35604",":stat_player_game_return","201909160nyj","1","23","0","23","23.0","201909160nyj_2","Taywan Taylor","T/TaylTa00","0","0","0","0","","CLE",,,
"35605",":stat_player_game_return","201909080mia","0","0","0","0","","201909080mia_1","Cyrus Jones","J/JoneCy00","2","15","0","29","14.5","BAL",,,
"35608",":stat_player_game_return","201909150rav","0","0","0","0","","201909150rav_1","Christian Kirk","K/KirkCh01","1","0","0","0","0.0","ARI",,,
"35610",":stat_player_game_return","201909150rav","4","23","0","59","14.8","201909150rav_2","Damiere Byrd","B/ByrdDa00","0","0","0","0","","ARI",,,
"35611",":stat_player_game_return","201909160nyj","0","0","0","0","","201909160nyj_3","Braxton Berrios","B/BerrBr00","1","5","0","5","5.0","NYJ",,,
"35614",":stat_player_game_return","201909080mia","1","9","0","9","9.0","201909080mia_2","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
"35620",":stat_player_game_return","201909150rav","0","0","0","0","","201909150rav_3","Cyrus Jones","J/JoneCy00","3","25","0","45","15.0","BAL",,,
"35621",":stat_player_game_return","201909160nyj","3","20","0","50","16.7","201909160nyj_4","Trenton Cannon","C/CannTr00","0","0","0","0","","NYJ",,,
"35622",":stat_player_game_return","201909080mia","3","23","0","59","19.7","201909080mia_3","Jakeem Grant","G/GranJa00","1","0","0","0","0.0","MIA",,,
"35624",":stat_player_game_return","201909150rav","2","26","0","46","23.0","201909150rav_4","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
