"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","_start","_end","_type"
"323",":stat_player_game_kick","","","201909220gnb","201909220gnb_2","Colby Wadman","W/WadmCo00","3","59","148","49.3","DEN","","",,,
"332",":stat_player_game_kick","3","2","201909220gnb","201909220gnb_3","Mason Crosby","C/CrosMa20","0","0","0","","GNB","3","3",,,
"342",":stat_player_game_kick","","","201909220gnb","201909220gnb_4","JK Scott","S/ScotJK00","4","66","212","53.0","GNB","","",,,
"355",":stat_player_game_kick","","","201909300pit","201909300pit_1","Kevin Huber","H/HubeKe20","5","59","205","41.0","CIN","","",,,
"372",":stat_player_game_kick","1","1","201909300pit","201909300pit_2","Randy Bullock","B/BullRa00","0","0","0","","CIN","","",,,
"376",":stat_player_game_kick","","","201909080min","201909080min_1","Matthew Bosher","B/BoshMa00","3","52","130","43.3","ATL","","",,,
"380",":stat_player_game_kick","1","1","201909150was","201909150was_1","Brett Maher","M/MaheBr01","0","0","0","","DAL","4","4",,,
"381",":stat_player_game_kick","2","2","201909300pit","201909300pit_3","Chris Boswell","B/BoswCh00","0","0","0","","PIT","3","3",,,
"385",":stat_player_game_kick","","","201909150was","201909150was_2","Chris Jones","J/JoneCh02","2","52","101","50.5","DAL","","",,,
"389",":stat_player_game_kick","","","201909300pit","201909300pit_4","Jordan Berry","B/BerrJo00","2","62","99","49.5","PIT","","",,,
"390",":stat_player_game_kick","","","201909080min","201909080min_2","Dan Bailey","B/BailDa00","0","0","0","","MIN","4","4",,,
"392",":stat_player_game_kick","3","3","201909290htx","201909290htx_1","Joey Slye","S/SlyeJo00","0","0","0","","CAR","1","1",,,
"396",":stat_player_game_kick","","","201909080min","201909080min_3","Britton Colquitt","C/ColqBr00","5","57","247","49.4","MIN","","",,,
"400",":stat_player_game_kick","","","201909290htx","201909290htx_2","Michael Palardy","P/PalaMi00","4","52","158","39.5","CAR","","",,,
"403",":stat_player_game_kick","","","201909150was","201909150was_3","Dustin Hopkins","H/HopkDu00","0","0","0","","WAS","3","3",,,
"406",":stat_player_game_kick","2","1","201909290htx","201909290htx_3","Ka'imi Fairbairn","F/FairKa01","0","0","0","","HOU","1","1",,,
"409",":stat_player_game_kick","","","201909150was","201909150was_4","Tress Way","W/WayxTr00","4","56","198","49.5","WAS","","",,,
"412",":stat_player_game_kick","","","201909290htx","201909290htx_4","Bryan Anger","A/AngeBr00","5","71","257","51.4","HOU","","",,,
"415",":stat_player_game_kick","1","1","201909220kan","201909220kan_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","1","1",,,
"419",":stat_player_game_kick","","","201909220kan","201909220kan_2","Sam Koch","K/KochSa20","3","53","153","51.0","BAL","","",,,
"427",":stat_player_game_kick","2","2","201909220kan","201909220kan_3","Harrison Butker","B/ButkHa00","0","0","0","","KAN","4","3",,,
"436",":stat_player_game_kick","","","201909220kan","201909220kan_4","Dustin Colquitt","C/ColqDu20","2","57","88","44.0","KAN","","",,,
"437",":stat_player_game_kick","2","2","201909290rav","201909290rav_1","Austin Seibert","S/SeibAu00","0","0","0","","CLE","4","4",,,
"442",":stat_player_game_kick","2","1","201909230was","201909230was_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","4","4",,,
"443",":stat_player_game_kick","","","201909290rav","201909290rav_2","Jamie Gillan","G/GillJa00","3","46","127","42.3","CLE","","",,,
"448",":stat_player_game_kick","1","1","201909290rav","201909290rav_3","Justin Tucker","T/TuckJu00","0","0","0","","BAL","2","2",,,
"450",":stat_player_game_kick","","","201909230was","201909230was_2","Pat O'Donnell","O/ODonPa00","3","50","140","46.7","CHI","","",,,
"452",":stat_player_game_kick","","","201909290rav","201909290rav_4","Sam Koch","K/KochSa20","3","47","131","43.7","BAL","","",,,
"456",":stat_player_game_kick","","","201909230was","201909230was_3","Tress Way","W/WayxTr00","1","48","48","48.0","WAS","","",,,
"457",":stat_player_game_kick","5","4","201910060cin","201910060cin_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","2","2",,,
"462",":stat_player_game_kick","2","1","201909230was","201909230was_4","Dustin Hopkins","H/HopkDu00","0","0","0","","WAS","","",,,
"463",":stat_player_game_kick","","","201910060cin","201910060cin_2","Ryan Winslow","W/WinsRy00","3","55","150","50.0","ARI","","",,,
"469",":stat_player_game_kick","3","3","201910060cin","201910060cin_3","Randy Bullock","B/BullRa00","0","0","0","","CIN","2","2",,,
"474",":stat_player_game_kick","","","201910060cin","201910060cin_4","Kevin Huber","H/HubeKe20","3","63","147","49.0","CIN","","",,,
"531",":stat_player_game_kick","1","1","201909220clt","201909220clt_1","Matt Bryant","B/bryanmat01","0","0","0","","ATL","3","3",,,
"539",":stat_player_game_kick","","","201909220clt","201909220clt_2","Matt Wile","W/WileMa01","1","39","39","39.0","ATL","","",,,
"548",":stat_player_game_kick","2","2","201909220clt","201909220clt_3","Adam Vinatieri","V/vinatada01","0","0","0","","IND","3","3",,,
"555",":stat_player_game_kick","","","201909220clt","201909220clt_4","Rigoberto Sanchez","S/SancRi00","1","53","53","53.0","IND","","",,,
"915",":stat_player_game_kick","1","1","201909220gnb","201909220gnb_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","2","1",,,
"1764",":stat_player_game_kick","1","1","201909290nor","201909290nor_1","Brett Maher","M/MaheBr01","0","0","0","","DAL","1","1",,,
"1780",":stat_player_game_kick","","","201909290nor","201909290nor_2","Chris Jones","J/JoneCh02","4","58","181","45.3","DAL","","",,,
"1788",":stat_player_game_kick","","","201909290nor","201909290nor_3","Thomas Morstead","M/MorsTh00","4","50","174","43.5","NOR","","",,,
"1797",":stat_player_game_kick","","","201910060oti","201910060oti_1","Stephen Hauschka","H/HausSt00","0","0","0","","BUF","2","2",,,
"1802",":stat_player_game_kick","","","201910060rai","201910060rai_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","3","3",,,
"1805",":stat_player_game_kick","","","201910060oti","201910060oti_2","Corey Bojorquez","B/BojoCo00","6","64","300","50.0","BUF","","",,,
"1806",":stat_player_game_kick","4","4","201910060pit","201910060pit_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","2","2",,,
"1807",":stat_player_game_kick","4","4","201909290nor","201909290nor_4","Wil Lutz","L/LutzWi00","0","0","0","","NOR","","",,,
"1808",":stat_player_game_kick","","","201910060rai","201910060rai_2","Pat O'Donnell","O/ODonPa00","5","50","213","42.6","CHI","","",,,
"1810",":stat_player_game_kick","","","201910070sfo","201910070sfo_1","Jamie Gillan","G/GillJa00","7","71","397","56.7","CLE","","",,,
"1812",":stat_player_game_kick","5","3","201910130tam","201910130tam_1","Joey Slye","S/SlyeJo00","0","0","0","","CAR","4","4",,,
"1814",":stat_player_game_kick","1","1","201910060htx","201910060htx_1","Matt Bryant","B/bryanmat01","0","0","0","","ATL","3","3",,,
"1815",":stat_player_game_kick","","","201910130tam","201910130tam_2","Michael Palardy","P/PalaMi00","7","54","350","50.0","CAR","","",,,
"1816",":stat_player_game_kick","1","1","201910060rai","201910060rai_3","Daniel Carlson","C/CarlDa00","0","0","0","","OAK","3","3",,,
"1818",":stat_player_game_kick","4","","201910060oti","201910060oti_3","Cairo Santos","S/SantCa01","0","0","0","","TEN","1","1",,,
"1820",":stat_player_game_kick","","","201910060pit","201910060pit_2","Sam Koch","K/KochSa20","3","57","155","51.7","BAL","","",,,
"1822",":stat_player_game_kick","","","201910060htx","201910060htx_2","Matt Wile","W/WileMa01","5","60","251","50.2","ATL","","",,,
"1823",":stat_player_game_kick","1","1","201910130tam","201910130tam_3","Matt Gay","G/GayxMa00","0","0","0","","TAM","1","1",,,
"1824",":stat_player_game_kick","","","201910060oti","201910060oti_4","Brett Kern","K/KernBr20","6","56","300","50.0","TEN","","",,,
"1825",":stat_player_game_kick","","","201910060rai","201910060rai_4","AJ Cole III","C/ColeAJ01","4","46","170","42.5","OAK","","",,,
"1826",":stat_player_game_kick","1","1","201910070sfo","201910070sfo_2","Austin Seibert","S/SeibAu00","0","0","0","","CLE","","",,,
"1829",":stat_player_game_kick","2","2","201910060htx","201910060htx_3","Ka'imi Fairbairn","F/FairKa01","0","0","0","","HOU","7","5",,,
"1831",":stat_player_game_kick","3","3","201910060pit","201910060pit_3","Chris Boswell","B/BoswCh00","0","0","0","","PIT","2","2",,,
"1833",":stat_player_game_kick","","","201910130tam","201910130tam_4","Bradley Pinion","P/PiniBr00","6","49","267","44.5","TAM","","",,,
"1834",":stat_player_game_kick","4","1","201910070sfo","201910070sfo_3","Robbie Gould","G/gouldrob01","0","0","0","","SFO","4","4",,,
"1836",":stat_player_game_kick","","","201910060htx","201910060htx_4","Bryan Anger","A/AngeBr00","1","35","35","35.0","HOU","","",,,
"1837",":stat_player_game_kick","","","201910060pit","201910060pit_4","Jordan Berry","B/BerrJo00","4","45","175","43.8","PIT","","",,,
"1839",":stat_player_game_kick","3","2","201910060sdg","201910060sdg_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","2","2",,,
"1840",":stat_player_game_kick","","","201910070sfo","201910070sfo_4","Mitch Wishnowsky","W/WishMi00","4","60","176","44.0","SFO","","",,,
"1847",":stat_player_game_kick","","","201910060sdg","201910060sdg_2","Colby Wadman","W/WadmCo00","4","51","184","46.0","DEN","","",,,
"1854",":stat_player_game_kick","3","2","201910060sdg","201910060sdg_3","Chase McLaughlin","M/McLaCh00","0","0","0","","LAC","1","1",,,
"1858",":stat_player_game_kick","1","1","201910130rav","201910130rav_1","Randy Bullock","B/BullRa00","0","0","0","","CIN","2","2",,,
"1863",":stat_player_game_kick","","","201910060sdg","201910060sdg_4","Ty Long","L/LongTy00","5","58","232","46.4","LAC","","",,,
"1864",":stat_player_game_kick","","","201910130rav","201910130rav_2","Kevin Huber","H/HubeKe20","5","54","201","40.2","CIN","","",,,
"1869",":stat_player_game_kick","3","3","201910130rav","201910130rav_3","Justin Tucker","T/TuckJu00","0","0","0","","BAL","2","2",,,
"1874",":stat_player_game_kick","","","201910130rav","201910130rav_4","Sam Koch","K/KochSa20","2","46","84","42.0","BAL","","",,,
"1875",":stat_player_game_kick","","","201910270sfo","201910270sfo_1","Michael Palardy","P/PalaMi00","7","56","313","44.7","CAR","","",,,
"1880",":stat_player_game_kick","1","1","201910270sfo","201910270sfo_2","Joey Slye","S/SlyeJo00","0","0","0","","CAR","","",,,
"1885",":stat_player_game_kick","1","1","201910270sfo","201910270sfo_3","Robbie Gould","G/gouldrob01","0","0","0","","SFO","6","6",,,
"1891",":stat_player_game_kick","","","201910270sfo","201910270sfo_4","Mitch Wishnowsky","W/WishMi00","3","46","121","40.3","SFO","","",,,
"2893",":stat_player_game_kick","1","1","201910270ram","201910270ram_1","Randy Bullock","B/BullRa00","0","0","0","","CIN","1","1",,,
"2903",":stat_player_game_kick","","","201910270ram","201910270ram_2","Kevin Huber","H/HubeKe20","5","51","208","41.6","CIN","","",,,
"2912",":stat_player_game_kick","1","1","201910270ram","201910270ram_3","Greg Zuerlein","Z/ZuerGr00","0","0","0","","LAR","3","3",,,
"2921",":stat_player_game_kick","","","201910270ram","201910270ram_4","Johnny Hekker","H/HekkJo00","5","56","222","44.4","LAR","","",,,
"2926",":stat_player_game_kick","4","3","201910130nyj","201910130nyj_1","Brett Maher","M/MaheBr01","0","0","0","","DAL","1","1",,,
"2933",":stat_player_game_kick","","","201910130nyj","201910130nyj_2","Chris Jones","J/JoneCh02","3","55","137","45.7","DAL","","",,,
"2942",":stat_player_game_kick","1","1","201910130nyj","201910130nyj_3","Sam Ficken","F/FickSa00","0","0","0","","NYJ","3","3",,,
"2950",":stat_player_game_kick","","","201910130nyj","201910130nyj_4","Lac Edwards","E/EdwaLa01","4","48","181","45.3","NYJ","","",,,
"2951",":stat_player_game_kick","1","1","201911100gnb","201911100gnb_1","Joey Slye","S/SlyeJo00","0","0","0","","CAR","1","1",,,
"2954",":stat_player_game_kick","4","4","201911030den","201911030den_1","Austin Seibert","S/SeibAu00","0","0","0","","CLE","1","1",,,
"2957",":stat_player_game_kick","","","201911100gnb","201911100gnb_2","Michael Palardy","P/PalaMi00","3","48","122","40.7","CAR","","",,,
"2961",":stat_player_game_kick","","","201911030den","201911030den_2","Jamie Gillan","G/GillJa00","3","66","160","53.3","CLE","","",,,
"2965",":stat_player_game_kick","1","1","201911100gnb","201911100gnb_3","Mason Crosby","C/CrosMa20","0","0","0","","GNB","3","3",,,
"2970",":stat_player_game_kick","1","1","201911030den","201911030den_3","Brandon McManus","M/McMaBr01","0","0","0","","DEN","3","3",,,
"2972",":stat_player_game_kick","","","201911100gnb","201911100gnb_4","JK Scott","S/ScotJK00","4","41","141","35.3","GNB","","",,,
"2974",":stat_player_game_kick","3","3","201910200sea","201910200sea_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","3","3",,,
"2979",":stat_player_game_kick","","","201911030den","201911030den_4","Colby Wadman","W/WadmCo00","4","50","173","43.3","DEN","","",,,
"2982",":stat_player_game_kick","","","201910200sea","201910200sea_2","Sam Koch","K/KochSa20","3","46","132","44.0","BAL","","",,,
"2989",":stat_player_game_kick","4","3","201910200sea","201910200sea_3","Jason Myers","M/MyerJa00","0","0","0","","SEA","1","1",,,
"2995",":stat_player_game_kick","","","201910200sea","201910200sea_4","Michael Dickson","D/DickMi00","3","56","154","51.3","SEA","","",,,
"3029",":stat_player_game_kick","2","2","201910200nyg","201910200nyg_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","3","3",,,
"3032",":stat_player_game_kick","2","2","201910130crd","201910130crd_1","Matt Bryant","B/bryanmat01","0","0","0","","ATL","4","3",,,
"3038",":stat_player_game_kick","","","201910200nyg","201910200nyg_2","Andy Lee","L/LeexAn20","4","57","169","42.3","ARI","","",,,
"3039",":stat_player_game_kick","","","201910130crd","201910130crd_2","Kasey Redfern","R/RedfKa00","3","54","130","43.3","ATL","","",,,
"3046",":stat_player_game_kick","","","201910270nor","201910270nor_1","Andy Lee","L/LeexAn20","5","57","238","47.6","ARI","","",,,
"3047",":stat_player_game_kick","1","","201910200nyg","201910200nyg_3","Aldrick Rosas","R/RosaAl00","0","0","0","","NYG","3","3",,,
"3048",":stat_player_game_kick","2","2","201910130crd","201910130crd_3","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","4","4",,,
"3049",":stat_player_game_kick","","","201911030phi","201911030phi_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","2","2",,,
"3052",":stat_player_game_kick","2","2","201910270nwe","201910270nwe_1","Austin Seibert","S/SeibAu00","0","0","0","","CLE","1","1",,,
"3054",":stat_player_game_kick","","","201910130crd","201910130crd_4","Andy Lee","L/LeexAn20","3","59","156","52.0","ARI","","",,,
"3055",":stat_player_game_kick","","","201910200nyg","201910200nyg_4","Riley Dixon","D/DixoRi00","3","43","112","37.3","NYG","","",,,
"3056",":stat_player_game_kick","3","3","201910270nor","201910270nor_2","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","","",,,
"3057",":stat_player_game_kick","","","201911030phi","201911030phi_2","Pat O'Donnell","O/ODonPa00","8","72","372","46.5","CHI","","",,,
"3059",":stat_player_game_kick","","","201910270nwe","201910270nwe_2","Jamie Gillan","G/GillJa00","4","56","178","44.5","CLE","","",,,
"3063",":stat_player_game_kick","2","1","201910270nor","201910270nor_3","Wil Lutz","L/LutzWi00","0","0","0","","NOR","4","4",,,
"3066",":stat_player_game_kick","3","3","201911030phi","201911030phi_3","Jake Elliott ","E/ElliJa03","0","0","0","","PHI","2","1",,,
"3067",":stat_player_game_kick","4","2","201910270nwe","201910270nwe_3","Mike Nugent","N/nugenmik01","0","0","0","","NWE","3","3",,,
"3072",":stat_player_game_kick","","","201910270nor","201910270nor_4","Thomas Morstead","M/MorsTh00","2","50","88","44.0","NOR","","",,,
"3074",":stat_player_game_kick","","","201911030phi","201911030phi_4","Cameron Johnston","J/JohnCa02","5","53","245","49.0","PHI","","",,,
"3075",":stat_player_game_kick","","","201910270nwe","201910270nwe_4","Jake Bailey","B/BailJa00","5","55","227","45.4","NWE","","",,,
"4045",":stat_player_game_kick","3","2","201911240nor","201911240nor_1","Joey Slye","S/SlyeJo00","0","0","0","","CAR","3","1",,,
"4054",":stat_player_game_kick","","","201911240nor","201911240nor_2","Michael Palardy","P/PalaMi00","3","47","126","42.0","CAR","","",,,
"4063",":stat_player_game_kick","2","2","201911240nor","201911240nor_3","Wil Lutz","L/LutzWi00","0","0","0","","NOR","4","4",,,
"4069",":stat_player_game_kick","","","201911240nor","201911240nor_4","Thomas Morstead","M/MorsTh00","3","54","148","49.3","NOR","","",,,
"4075",":stat_player_game_kick","2","","201911170ram","201911170ram_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","1","1",,,
"4081",":stat_player_game_kick","","","201911170ram","201911170ram_2","Pat O'Donnell","O/ODonPa00","6","48","258","43.0","CHI","","",,,
"4089",":stat_player_game_kick","1","1","201911170ram","201911170ram_3","Greg Zuerlein","Z/ZuerGr00","0","0","0","","LAR","2","2",,,
"4096",":stat_player_game_kick","","","201911170ram","201911170ram_4","Johnny Hekker","H/HekkJo00","6","67","329","54.8","LAR","","",,,
"4115",":stat_player_game_kick","2","","201911100cle","201911100cle_1","Stephen Hauschka","H/HausSt00","0","0","0","","BUF","2","2",,,
"4119",":stat_player_game_kick","4","3","201911040nyg","201911040nyg_1","Brett Maher","M/MaheBr01","0","0","0","","DAL","4","4",,,
"4123",":stat_player_game_kick","","","201911100cle","201911100cle_2","Corey Bojorquez","B/BojoCo00","4","64","199","49.8","BUF","","",,,
"4124",":stat_player_game_kick","2","2","201910270clt","201910270clt_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","1","1",,,
"4127",":stat_player_game_kick","","","201911040nyg","201911040nyg_2","Chris Jones","J/JoneCh02","2","46","80","40.0","DAL","","",,,
"4130",":stat_player_game_kick","","","201910270clt","201910270clt_2","Colby Wadman","W/WadmCo00","7","47","276","39.4","DEN","","",,,
"4131",":stat_player_game_kick","4","3","201911170min","201911170min_1","Brandon McManus","M/McMaBr01","0","0","0","","DEN","2","2",,,
"4133",":stat_player_game_kick","2","2","201911100cle","201911100cle_3","Austin Seibert","S/SeibAu00","0","0","0","","CLE","2","1",,,
"4136",":stat_player_game_kick","","","201911100cin","201911100cin_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","7","7",,,
"4137",":stat_player_game_kick","","","201911170min","201911170min_2","Colby Wadman","W/WadmCo00","3","36","105","35.0","DEN","","",,,
"4138",":stat_player_game_kick","4","4","201911040nyg","201911040nyg_3","Aldrick Rosas","R/RosaAl00","0","0","0","","NYG","1","",,,
"4139",":stat_player_game_kick","","","201911100cle","201911100cle_4","Jamie Gillan","G/GillJa00","3","53","146","48.7","CLE","","",,,
"4141",":stat_player_game_kick","","","201911100cin","201911100cin_2","Sam Koch","K/KochSa20","1","34","34","34.0","BAL","","",,,
"4145",":stat_player_game_kick","","","201911040nyg","201911040nyg_4","Riley Dixon","D/DixoRi00","3","58","142","47.3","NYG","","",,,
"4146",":stat_player_game_kick","4","3","201910270clt","201910270clt_3","Adam Vinatieri","V/vinatada01","0","0","0","","IND","1","",,,
"4149",":stat_player_game_kick","2","2","201911100cin","201911100cin_3","Randy Bullock","B/BullRa00","0","0","0","","CIN","1","1",,,
"4151",":stat_player_game_kick","4","4","201911100nor","201911100nor_1","Younghoe Koo","K/KooxYo00","0","0","0","","ATL","2","2",,,
"4153",":stat_player_game_kick","","","201910270clt","201910270clt_4","Rigoberto Sanchez","S/SancRi00","5","58","232","46.4","IND","","",,,
"4155",":stat_player_game_kick","","","201911170min","201911170min_3","Dan Bailey","B/BailDa00","0","0","0","","MIN","3","3",,,
"4158",":stat_player_game_kick","","","201911100cin","201911100cin_4","Kevin Huber","H/HubeKe20","1","53","53","53.0","CIN","","",,,
"4161",":stat_player_game_kick","","","201911100nor","201911100nor_2","Ryan Allen","A/AlleRy01","2","40","77","38.5","ATL","","",,,
"4164",":stat_player_game_kick","","","201911170min","201911170min_4","Britton Colquitt","C/ColqBr00","5","53","236","47.2","MIN","","",,,
"4172",":stat_player_game_kick","","","201911100nor","201911100nor_3","Thomas Morstead","M/MorsTh00","4","51","192","48.0","NOR","","",,,
"4175",":stat_player_game_kick","2","2","201911100tam","201911100tam_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","3","3",,,
"4180",":stat_player_game_kick","3","3","201911100nor","201911100nor_4","Wil Lutz","L/LutzWi00","0","0","0","","NOR","","",,,
"4183",":stat_player_game_kick","","","201911100tam","201911100tam_2","Andy Lee","L/LeexAn20","3","56","158","52.7","ARI","","",,,
"4191",":stat_player_game_kick","3","3","201911100tam","201911100tam_3","Matt Gay","G/GayxMa00","0","0","0","","TAM","3","3",,,
"4197",":stat_player_game_kick","","","201911100tam","201911100tam_4","Bradley Pinion","P/PiniBr00","3","49","142","47.3","TAM","","",,,
"4264",":stat_player_game_kick","2","1","201911170rai","201911170rai_1","Randy Bullock","B/BullRa00","0","0","0","","CIN","1","1",,,
"4271",":stat_player_game_kick","","","201911170rai","201911170rai_2","Kevin Huber","H/HubeKe20","5","57","225","45.0","CIN","","",,,
"4281",":stat_player_game_kick","1","1","201911170rai","201911170rai_3","Daniel Carlson","C/CarlDa00","0","0","0","","OAK","2","2",,,
"4290",":stat_player_game_kick","","","201911170rai","201911170rai_4","AJ Cole III","C/ColeAJ01","5","50","216","43.2","OAK","","",,,
"5229",":stat_player_game_kick","3","3","201911170mia","201911170mia_1","Stephen Hauschka","H/HausSt00","0","0","0","","BUF","4","4",,,
"5230",":stat_player_game_kick","2","2","201911170sfo","201911170sfo_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","3","2",,,
"5234",":stat_player_game_kick","","","201911170mia","201911170mia_2","Corey Bojorquez","B/BojoCo00","5","51","218","43.6","BUF","","",,,
"5236",":stat_player_game_kick","","","201911170sfo","201911170sfo_2","Andy Lee","L/LeexAn20","4","61","202","50.5","ARI","","",,,
"5244",":stat_player_game_kick","","","201911170mia","201911170mia_3","Jason Sanders","S/SandJa00","0","0","0","","MIA","2","2",,,
"5245",":stat_player_game_kick","1","1","201911170sfo","201911170sfo_3","Chase McLaughlin","M/McLaCh00","0","0","0","","SFO","3","3",,,
"5252",":stat_player_game_kick","","","201911170sfo","201911170sfo_4","Mitch Wishnowsky","W/WishMi00","2","51","101","50.5","SFO","","",,,
"5253",":stat_player_game_kick","","","201911170mia","201911170mia_4","Matt Haack","H/HaacMa00","6","59","262","43.7","MIA","","",,,
"5265",":stat_player_game_kick","","","201911240buf","201911240buf_1","Colby Wadman","W/WadmCo00","8","56","355","44.4","DEN","","",,,
"5268",":stat_player_game_kick","1","1","201911250ram","201911250ram_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","6","6",,,
"5273",":stat_player_game_kick","1","1","201911240buf","201911240buf_2","Brandon McManus","M/McMaBr01","0","0","0","","DEN","","",,,
"5275",":stat_player_game_kick","2","2","201912010pit","201912010pit_1","Austin Seibert","S/SeibAu00","1","37","37","37.0","CLE","1","1",,,
"5276",":stat_player_game_kick","","","201911250ram","201911250ram_2","Sam Koch","K/KochSa20","1","48","48","48.0","BAL","","",,,
"5282",":stat_player_game_kick","2","2","201911240buf","201911240buf_3","Stephen Hauschka","H/HausSt00","0","0","0","","BUF","2","2",,,
"5284",":stat_player_game_kick","","","201911250ram","201911250ram_3","Johnny Hekker","H/HekkJo00","4","55","200","50.0","LAR","","",,,
"5285",":stat_player_game_kick","","","201912010pit","201912010pit_2","Jamie Gillan","G/GillJa00","3","58","144","48.0","CLE","","",,,
"5290",":stat_player_game_kick","","","201911240buf","201911240buf_4","Corey Bojorquez","B/BojoCo00","4","35","128","32.0","BUF","","",,,
"5291",":stat_player_game_kick","2","2","201911250ram","201911250ram_4","Greg Zuerlein","Z/ZuerGr00","0","0","0","","LAR","","",,,
"5293",":stat_player_game_kick","2","2","201912010pit","201912010pit_3","Chris Boswell","B/BoswCh00","0","0","0","","PIT","2","2",,,
"5295",":stat_player_game_kick","1","1","201911280det","201911280det_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","3","3",,,
"5299",":stat_player_game_kick","","","201911280det","201911280det_2","Pat O'Donnell","O/ODonPa00","3","51","144","48.0","CHI","","",,,
"5302",":stat_player_game_kick","","","201912010pit","201912010pit_4","Jordan Berry","B/BerrJo00","4","53","173","43.3","PIT","","",,,
"5310",":stat_player_game_kick","2","2","201911280det","201911280det_3","Matt Prater","P/PratMa20","0","0","0","","DET","2","2",,,
"5314",":stat_player_game_kick","","","201911240nwe","201911240nwe_1","Chris Jones","J/JoneCh02","4","49","160","40.0","DAL","","",,,
"5317",":stat_player_game_kick","","","201911280det","201911280det_4","Sam Martin","M/MartSa01","5","60","231","46.2","DET","","",,,
"5319",":stat_player_game_kick","3","2","201911280dal","201911280dal_1","Stephen Hauschka","H/HausSt00","0","0","0","","BUF","3","2",,,
"5322",":stat_player_game_kick","4","3","201911240nwe","201911240nwe_2","Brett Maher","M/MaheBr01","0","0","0","","DAL","","",,,
"5328",":stat_player_game_kick","","","201911280dal","201911280dal_2","Corey Bojorquez","B/BojoCo00","3","41","126","42.0","BUF","","",,,
"5334",":stat_player_game_kick","2","","201911280dal","201911280dal_3","Brett Maher","M/MaheBr01","0","0","0","","DAL","1","1",,,
"5338",":stat_player_game_kick","4","2","201911240nwe","201911240nwe_3","Nick Folk","F/FolkNi20","0","0","0","","NWE","1","1",,,
"5342",":stat_player_game_kick","","","201911280dal","201911280dal_4","Chris Jones","J/JoneCh02","2","41","81","40.5","DAL","","",,,
"5346",":stat_player_game_kick","","","201911240nwe","201911240nwe_4","Jake Bailey","B/BailJa00","6","65","263","43.8","NWE","","",,,
"5355",":stat_player_game_kick","4","3","201911170car","201911170car_1","Younghoe Koo","K/KooxYo00","0","0","0","","ATL","2","2",,,
"5359",":stat_player_game_kick","2","2","201911170det","201911170det_1","Brett Maher","M/MaheBr01","0","0","0","","DAL","3","3",,,
"5360",":stat_player_game_kick","","","201911170car","201911170car_2","Ryan Allen","A/AlleRy01","3","50","127","42.3","ATL","","",,,
"5366",":stat_player_game_kick","","","201911170det","201911170det_2","Chris Jones","J/JoneCh02","3","50","124","41.3","DAL","","",,,
"5369",":stat_player_game_kick","","","201911170car","201911170car_3","Michael Palardy","P/PalaMi00","4","57","187","46.8","CAR","","",,,
"5373",":stat_player_game_kick","","","201911170det","201911170det_3","Matt Prater","P/PratMa20","0","0","0","","DET","3","3",,,
"5378",":stat_player_game_kick","","","201911170det","201911170det_4","Sam Martin","M/MartSa01","6","57","269","44.8","DET","","",,,
"5383",":stat_player_game_kick","1","1","201911170car","201911170car_4","Joey Slye","S/SlyeJo00","0","0","0","","CAR","","",,,
"6402",":stat_player_game_kick","","","201912220clt","201912220clt_1","Michael Palardy","P/PalaMi00","3","56","159","53.0","CAR","","",,,
"6409",":stat_player_game_kick","2","2","201912220clt","201912220clt_2","Joey Slye","S/SlyeJo00","0","0","0","","CAR","","",,,
"6423",":stat_player_game_kick","1","1","201912220clt","201912220clt_3","Chase McLaughlin","M/McLaCh00","0","0","0","","IND","5","5",,,
"6432",":stat_player_game_kick","","","201912220clt","201912220clt_4","Rigoberto Sanchez","S/SancRi00","3","53","140","46.7","IND","","",,,
"6453",":stat_player_game_kick","1","1","201912080buf","201912080buf_1","Justin Tucker","T/TuckJu00","0","0","0","","BAL","3","3",,,
"6462",":stat_player_game_kick","","","201912150kan","201912150kan_1","Colby Wadman","W/WadmCo00","4","50","171","42.8","DEN","","",,,
"6464",":stat_player_game_kick","2","2","201912150gnb","201912150gnb_1","Eddy Pineiro","P/PineEd00","0","0","0","","CHI","1","1",,,
