"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","_start","_end","_type"
"18961",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080nwe","201909080nwe_12","Stephon Tuitt","T/TuitSt00","1","1","0","0.0","2","1","33.3%","PIT",,,
"18962",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080dal","201909080dal_21","DeMarcus Lawrence","L/LawrDe00","3","1","1","0.5","2","0","0.0%","DAL",,,
"18963",":stat_player_game_def_adv","8","","0","","","","0","","0","","","","","201909220tam","201909220tam_14","Oshane Ximines","X/XimiOs00","1","0","0","1.0","4","0","0.0%","NYG",,,
"18964",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080tam","201909080tam_24","William Gholston","G/GholWi00","1","1","0","0.0","4","0","0.0%","TAM",,,
"18965",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912230min","201912230min_15","Dean Lowry","L/LowrDe00","0","0","0","0.0","5","1","16.7%","GNB",,,
"18966",":stat_player_game_def_adv","0","2","2","66.7%","0","7","0","70.1","3","9.0","5","3.5","2.3","201909150cin","201909150cin_8","Dre Greenlaw","G/GreeDr00","0","0","0","0.0","4","0","0.0%","SFO",,,
"18967",":stat_player_game_def_adv","0","9","1","100.0%","0","9","0","104.2","1","9.0","0","9.0","9.0","201912290det","201912290det_18","Steve Longa","L/LongSt00","0","0","0","0.0","3","1","25.0%","DET",,,
"18968",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080dal","201909080dal_22","Dorance Armstrong Jr.","A/ArmsDo00","2","1","1","0.0","0","0","","DAL",,,
"18969",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","23.0","","","0.0","201909080nwe","201909080nwe_13","Steven Nelson","N/NelsSt01","0","0","0","0.0","3","0","0.0%","PIT",,,
"18970",":stat_player_game_def_adv","4","38","7","100.0%","2","70","0","147.9","7","5.4","32","10.0","10.0","201909150pit","201909150pit_12","Devin Bush Jr.","B/BushDe01","1","1","0","0.0","7","2","22.2%","PIT",,,
"18971",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150gnb","201909150gnb_27","Montravius Adams","A/AdamMo00","0","0","0","0.0","1","1","50.0%","GNB",,,
"18972",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080tam","201909080tam_25","Vita Vea","V/VeaxVi00","1","1","0","0.0","3","0","0.0%","TAM",,,
"18973",":stat_player_game_def_adv","5","","0","0.0%","","","0","39.6","2","6.0","","","0.0","201909220tam","201909220tam_15","Alec Ogletree","O/OgleAl00","0","0","0","0.0","2","1","33.3%","NYG",,,
"18974",":stat_player_game_def_adv","0","17","1","20.0%","0","18","0","42.1","5","20.6","1","18.0","3.6","201912290det","201912290det_19","Tracy Walker","W/WalkTr01","0","0","0","0.0","6","1","14.3%","DET",,,
"18975",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","201909080dal","201909080dal_23","Joe Jackson","J/JackJo02","1","0","1","0.0","0","0","","DAL",,,
"18976",":stat_player_game_def_adv","0","9","1","100.0%","0","21","0","118.7","1","9.0","12","21.0","21.0","201909150cin","201909150cin_9","Azeez Al-Shaair","A/AlShAz00","0","0","0","0.0","2","1","33.3%","SFO",,,
"18977",":stat_player_game_def_adv","4","10","5","100.0%","0","61","0","117.5","5","2.0","51","12.2","12.2","201909080nwe","201909080nwe_14","Jamie Collins","C/CollJa00","1","0","1","0.0","6","2","25.0%","NWE",,,
"18978",":stat_player_game_def_adv","6","15","6","100.0%","0","65","0","111.8","6","2.5","50","10.8","10.8","201909150pit","201909150pit_13","Mark Barron","B/BarrMa00","1","0","0","0.5","6","0","0.0%","PIT",,,
"18979",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","3.0","","","0.0","201909080tam","201909080tam_26","Mike Edwards","E/EdwaMi01","0","0","0","0.0","0","0","","TAM",,,
"18980",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201909220tam","201909220tam_16","Tuzar Skipper","S/SkipTu00","0","0","0","0.0","1","0","0.0%","NYG",,,
"18981",":stat_player_game_def_adv","3","-1","1","50.0%","0","4","0","56.2","2","3.5","5","4.0","2.0","201912290det","201912290det_20","Tavon Wilson","W/WilsTa00","0","0","0","0.0","6","1","14.3%","DET",,,
"18982",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080dal","201909080dal_24","Tyrone Crawford","C/CrawTy00","1","0","1","0.0","0","0","","DAL",,,
"18983",":stat_player_game_def_adv","0","12","1","16.7%","0","14","0","39.6","6","19.0","2","14.0","2.3","201909150cin","201909150cin_10","Ahkello Witherspoon","W/WithAh00","0","0","0","0.0","5","0","0.0%","SFO",,,
"18984",":stat_player_game_def_adv","0","7","7","70.0%","0","39","0","76.7","10","5.9","32","5.6","3.9","201912230min","201912230min_16","Mackensie Alexander","A/AlexMa01","0","0","0","0.0","11","0","0.0%","MIN",,,
"18985",":stat_player_game_def_adv","0","51","6","85.7%","1","79","0","153.3","7","12.0","28","13.2","11.3","201909150pit","201909150pit_14","Terrell Edmunds","E/EdmuTe00","0","0","0","0.0","11","1","8.3%","PIT",,,
"18986",":stat_player_game_def_adv","0","45","5","41.7%","0","73","0","62.2","12","13.8","28","14.6","6.1","201909080nwe","201909080nwe_15","Jason McCourty","M/McCoJa99","0","0","0","0.0","7","0","0.0%","NWE",,,
"18987",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","10.0","","","0.0","201909080tam","201909080tam_27","Darian Stewart","S/StewDa00","0","0","0","0.0","5","3","37.5%","TAM",,,
"18988",":stat_player_game_def_adv","1","74","7","100.0%","2","158","0","158.3","7","10.6","84","22.6","22.6","201909220tam","201909220tam_17","Mike Edwards","E/EdwaMi01","0","0","0","0.0","6","1","14.3%","TAM",,,
"18989",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912290det","201912290det_21","Trey Flowers","F/FlowTr00","3","1","2","0.0","1","0","0.0%","DET",,,
"18990",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","5.0","","","0.0","201909080dal","201909080dal_25","Byron Jones","J/JoneBy00","0","0","0","0.0","2","0","0.0%","DAL",,,
"18991",":stat_player_game_def_adv","4","0","4","100.0%","0","45","0","113.5","4","0.0","45","11.3","11.3","201912230min","201912230min_17","Anthony Barr","B/BarrAn00","1","1","0","0.0","6","0","0.0%","MIN",,,
"18992",":stat_player_game_def_adv","0","53","5","83.3%","2","65","0","151.4","6","14.3","12","13.0","10.8","201909150pit","201909150pit_15","Sean Davis","D/DaviSe00","0","0","0","0.0","5","1","16.7%","PIT",,,
"18993",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_11","Arik Armstead","A/ArmsAr01","2","1","0","1.0","3","0","0.0%","SFO",,,
"18994",":stat_player_game_def_adv","0","32","4","66.7%","0","43","0","87.5","6","7.3","11","10.8","7.2","201909080nwe","201909080nwe_16","Stephon Gilmore","G/GilmSt00","0","0","0","0.0","6","2","25.0%","NWE",,,
"18995",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912290det","201912290det_22","Romeo Okwara","O/OkwaRo01","2","0","2","0.0","2","1","33.3%","DET",,,
"18996",":stat_player_game_def_adv","1","33","4","80.0%","0","55","0","112.5","5","7.2","22","13.8","11.0","201909220tam","201909220tam_18","M.J. Stewart","S/StewM.00","0","0","0","0.0","5","1","16.7%","TAM",,,
"18997",":stat_player_game_def_adv","2","4","4","80.0%","0","17","0","80.8","5","1.6","13","4.3","3.4","201909080nwe","201909080nwe_17","Patrick Chung","C/ChunPa99","0","0","0","0.0","6","0","0.0%","NWE",,,
"18998",":stat_player_game_def_adv","0","30","4","80.0%","0","46","0","105.0","5","8.4","16","11.5","9.2","201912230min","201912230min_18","Xavier Rhodes","R/RhodXa00","0","0","0","0.0","7","0","0.0%","MIN",,,
"18999",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_12","Solomon Thomas","T/ThomSo00","2","0","1","1.0","3","0","0.0%","SFO",,,
"19000",":stat_player_game_def_adv","3","7","3","60.0%","0","11","0","64.6","5","2.4","4","3.7","2.2","201909220tam","201909220tam_19","Lavonte David","D/DaviLa00","3","2","1","0.0","9","0","0.0%","TAM",,,
"19001",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912290det","201912290det_23","Anthony Pittman","P/PittAn01","1","0","1","0.0","1","0","0.0%","DET",,,
"19002",":stat_player_game_def_adv","0","21","5","50.0%","0","45","0","62.5","10","9.0","24","9.0","4.5","201909150pit","201909150pit_16","Steven Nelson","N/NelsSt01","0","0","0","0.0","7","0","0.0%","PIT",,,
"19003",":stat_player_game_def_adv","0","33","4","80.0%","0","52","0","110.0","5","9.2","19","13.0","10.4","201909080nwe","201909080nwe_18","J.C. Jackson","J/JackJ.00","0","0","0","0.0","1","0","0.0%","NWE",,,
"19004",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","0.0","","","0.0","201909080dal","201909080dal_26","Sean Lee","L/LeexSe99","0","0","0","0.0","1","0","0.0%","DAL",,,
"19005",":stat_player_game_def_adv","0","4","3","100.0%","0","9","0","79.2","3","1.3","5","3.0","3.0","201909150pit","201909150pit_17","Cameron Sutton","S/SuttCa00","0","0","0","0.0","3","0","0.0%","PIT",,,
"19006",":stat_player_game_def_adv","0","15","4","66.7%","0","35","0","81.9","6","4.7","20","8.8","5.8","201912230min","201912230min_19","Mike Hughes","H/HughMi00","0","0","0","0.0","7","0","0.0%","MIN",,,
"19007",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_13","Ronald Blair","B/BlaiRo00","1","0","0","1.0","5","0","0.0%","SFO",,,
"19008",":stat_player_game_def_adv","6","13","3","75.0%","0","21","0","86.5","4","4.0","8","7.0","5.3","201909220tam","201909220tam_20","Kevin Minter","M/MintKe00","1","1","0","0.0","2","1","33.3%","TAM",,,
"19009",":stat_player_game_def_adv","7","","0","0.0%","","","0","39.6","3","24.7","","","0.0","201912290det","201912290det_24","Jalen Reeves-Maybin","R/ReevJa00","0","0","0","0.0","4","1","20.0%","DET",,,
"19010",":stat_player_game_def_adv","0","8","3","33.3%","0","19","0","42.4","9","19.0","11","6.3","2.1","201909080nwe","201909080nwe_19","Jonathan Jones","J/JoneJo03","0","0","0","0.0","3","0","0.0%","NWE",,,
"19011",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201909080dal","201909080dal_27","Joe Thomas","T/ThomJo04","0","0","0","0.0","1","0","0.0%","DAL",,,
"19012",":stat_player_game_def_adv","0","15","3","100.0%","0","28","0","105.6","3","5.0","13","9.3","9.3","201909150pit","201909150pit_18","Joe Haden","H/HadeJo99","0","0","0","0.0","4","0","0.0%","PIT",,,
"19013",":stat_player_game_def_adv","0","3","4","100.0%","0","30","0","97.9","4","0.8","27","7.5","7.5","201912230min","201912230min_20","Eric Wilson","W/WilsEr00","0","0","0","0.0","9","0","0.0%","MIN",,,
"19014",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_14","Jullian Taylor","T/TaylJu00","1","0","1","0.0","0","0","","SFO",,,
"19015",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912290det","201912290det_25","Damon Harrison","H/HarrDa03","0","0","0","0.0","4","3","42.9%","DET",,,
"19016",":stat_player_game_def_adv","0","36","3","37.5%","0","41","0","54.7","8","16.4","5","13.7","5.1","201909220tam","201909220tam_21","Carlton Davis","D/DaviCa02","0","0","0","0.0","4","1","20.0%","TAM",,,
"19017",":stat_player_game_def_adv","1","5","1","100.0%","0","9","0","104.2","1","5.0","4","9.0","9.0","201909080nwe","201909080nwe_20","Chase Winovich","W/WinoCh00","5","5","0","0.0","1","0","0.0%","NWE",,,
"19018",":stat_player_game_def_adv","0","5","1","100.0%","0","6","0","91.7","1","5.0","1","6.0","6.0","201909150pit","201909150pit_19","Vince Williams","W/WillVi01","0","0","0","0.0","2","0","0.0%","PIT",,,
"19019",":stat_player_game_def_adv","0","2","3","75.0%","0","8","0","77.1","4","4.8","6","2.7","2.0","201912230min","201912230min_21","Trae Waynes","W/WaynTr00","0","0","0","0.0","4","0","0.0%","MIN",,,
"19020",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_15","DeForest Buckner","B/BuckDe00","1","0","0","1.0","1","0","0.0%","SFO",,,
"19021",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912290det","201912290det_26","Austin Bryant","B/BryaAu00","0","0","0","0.0","4","1","20.0%","DET",,,
"19022",":stat_player_game_def_adv","0","47","2","50.0%","1","53","0","135.4","4","17.3","6","26.5","13.3","201909220tam","201909220tam_22","Vernon Hargreaves III","H/HargVe00","0","0","0","0.0","1","1","50.0%","TAM",,,
"19023",":stat_player_game_def_adv","2","-1","1","100.0%","0","2","0","79.2","1","-1.0","3","2.0","2.0","201909080nwe","201909080nwe_21","Ja'Whaun Bentley","B/BentJa00","0","0","0","0.0","3","0","0.0%","NWE",,,
"19024",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150pit","201909150pit_20","Stephon Tuitt","T/TuitSt00","3","0","0","2.5","4","0","0.0%","PIT",,,
"19025",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_16","Dee Ford","F/FordDe00","1","1","0","0.0","1","0","0.0%","SFO",,,
"19026",":stat_player_game_def_adv","3","14","1","100.0%","0","13","0","118.7","1","14.0","-1","13.0","13.0","201912230min","201912230min_22","Harrison Smith","S/SmitHa00","0","0","0","0.0","5","0","0.0%","MIN",,,
"19027",":stat_player_game_def_adv","1","16","1","100.0%","0","26","0","118.7","1","16.0","10","26.0","26.0","201909220tam","201909220tam_23","Sean Murphy-Bunting","B/BuntSe00","0","0","0","0.0","1","0","0.0%","TAM",,,
"19028",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","201909080nwe","201909080nwe_22","Shilique Calhoun","C/CalhSh00","3","2","1","0.0","1","0","0.0%","NWE",,,
"19029",":stat_player_game_def_adv","9","","0","","","","0","","0","","","","","201909150pit","201909150pit_21","Bud Dupree","D/DuprAl00","2","0","2","0.0","4","0","0.0%","PIT",,,
"19030",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_17","Tarvarius Moore","M/MoorTa00","0","0","0","0.0","4","1","20.0%","SFO",,,
"19031",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912230min","201912230min_23","Ifeadi Odenigbo","O/OdenIf00","2","0","1","1.0","1","0","0.0%","MIN",,,
"19032",":stat_player_game_def_adv","1","3","1","100.0%","0","18","0","118.7","1","3.0","15","18.0","18.0","201909220tam","201909220tam_24","Jordan Whitehead","W/WhitJo03","0","0","0","0.0","3","0","0.0%","TAM",,,
"19033",":stat_player_game_def_adv","9","","0","","","","0","","0","","","","","201909150pit","201909150pit_22","T.J. Watt","W/WattT.00","2","1","0","1.0","6","0","0.0%","PIT",,,
"19034",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080nwe","201909080nwe_23","Deatrich Wise Jr.","W/WiseDe00","3","2","0","1.0","1","0","0.0%","NWE",,,
"19035",":stat_player_game_def_adv","0","29","5","62.5%","1","97","0","144.3","8","8.3","68","19.4","12.1","201909150cin","201909150cin_18","Dre Kirkpatrick","K/KirkDr00","0","0","0","0.0","6","1","14.3%","CIN",,,
"19036",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912230min","201912230min_24","Linval Joseph","J/JoseLi99","1","0","1","0.0","3","0","0.0%","MIN",,,
"19037",":stat_player_game_def_adv","13","","0","","","","0","","0","","","","","201909220tam","201909220tam_25","Shaquil Barrett","B/BarrSh00","8","3","1","4.0","8","0","0.0%","TAM",,,
"19038",":stat_player_game_def_adv","8","","0","","","","0","","0","","","","","201909150pit","201909150pit_23","Mike Hilton","H/HiltMi01","1","1","0","0.0","4","0","0.0%","PIT",,,
"19039",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909080nwe","201909080nwe_24","Danny Shelton","S/ShelDa01","1","1","0","0.0","1","0","0.0%","NWE",,,
"19040",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912230min","201912230min_25","Danielle Hunter","H/HuntDa01","1","0","0","1.0","5","0","0.0%","MIN",,,
"19041",":stat_player_game_def_adv","1","6","3","100.0%","0","27","0","104.2","3","2.0","21","9.0","9.0","201909150cin","201909150cin_19","Preston Brown","B/BrowPr00","0","0","0","0.0","14","0","0.0%","CIN",,,
"19042",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","201909080nwe","201909080nwe_25","Dont'a Hightower","H/HighDo01","0","0","0","0.0","6","0","0.0%","NWE",,,
"19043",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909220tam","201909220tam_26","Vita Vea","V/VeaxVi00","5","3","2","0.0","1","0","0.0%","TAM",,,
"19044",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201912230min","201912230min_26","Stephen Weatherly","W/WeatSt00","1","0","0","1.0","2","0","0.0%","MIN",,,
"19045",":stat_player_game_def_adv","0","39","2","100.0%","1","74","0","158.3","2","19.5","35","37.0","37.0","201909150cin","201909150cin_20","Jessie Bates III","B/BateJe00","0","0","0","0.0","11","1","8.3%","CIN",,,
"19046",":stat_player_game_def_adv","6","","0","","","","0","","0","","","","","201909220tam","201909220tam_27","William Gholston","G/GholWi00","4","2","2","0.0","2","0","0.0%","TAM",,,
"19047",":stat_player_game_def_adv","6","","0","0.0%","","","0","39.6","1","4.0","","","0.0","201909080nwe","201909080nwe_26","Duron Harmon","H/HarmDu00","0","0","0","0.0","1","0","0.0%","NWE",,,
"19048",":stat_player_game_def_adv","2","","0","0.0%","","","0","39.6","3","11.7","","","0.0","201912230min","201912230min_27","Eric Kendricks","K/KendEr00","0","0","0","0.0","0","0","","MIN",,,
"19049",":stat_player_game_def_adv","0","32","2","66.7%","0","34","0","104.9","3","10.7","2","17.0","11.3","201909150cin","201909150cin_21","Shawn Williams","W/WillSh02","0","0","0","0.0","9","1","10.0%","CIN",,,
"19050",":stat_player_game_def_adv","11","","0","","","","0","","0","","","","","201909220tam","201909220tam_28","Carl Nassib","N/NassCa00","4","2","1","1.0","4","0","0.0%","TAM",,,
"19051",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","39.0","","","0.0","201912230min","201912230min_28","Jayron Kearse","K/KearJa00","0","0","0","0.0","0","0","","MIN",,,
"19052",":stat_player_game_def_adv","0","-3","1","25.0%","0","11","1","0.0","4","11.3","14","11.0","2.8","201909150cin","201909150cin_22","William Jackson III","J/JackWi02","0","0","0","0.0","1","1","50.0%","CIN",,,
"19053",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909220tam","201909220tam_29","Ndamukong Suh","S/SuhxNd99","2","1","1","0.0","1","0","0.0%","TAM",,,
"19054",":stat_player_game_def_adv","2","","0","0.0%","","","1","0.0","1","8.0","","","0.0","201912230min","201912230min_29","Anthony Harris","H/HarrAn01","0","0","0","0.0","3","0","0.0%","MIN",,,
"19055",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","201909220tam","201909220tam_30","Anthony Nelson","N/NelsAn01","0","0","0","0.0","3","0","0.0%","TAM",,,
"19056",":stat_player_game_def_adv","2","-4","1","50.0%","0","7","0","58.3","2","13.0","11","7.0","3.5","201909150cin","201909150cin_23","Nick Vigil","V/VigiNi00","0","0","0","0.0","2","1","33.3%","CIN",,,
"19057",":stat_player_game_def_adv","1","7","1","100.0%","0","7","0","95.8","1","7.0","0","7.0","7.0","201909150cin","201909150cin_24","B.W. Webb","W/WebbBW00","0","0","0","0.0","1","0","0.0%","CIN",,,
"19058",":stat_player_game_def_adv","0","-4","1","100.0%","0","16","0","118.7","1","-4.0","20","16.0","16.0","201909150cin","201909150cin_25","Geno Atkins","A/AtkiGe99","0","0","0","0.0","5","0","0.0%","CIN",,,
"19059",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_26","Ryan Glasgow","G/GlasRy00","2","0","2","0.0","1","0","0.0%","CIN",,,
"19060",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_27","Carlos Dunlap","D/DunlCa99","1","1","0","0.0","6","0","0.0%","CIN",,,
"19061",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201909150cin","201909150cin_28","Carl Lawson","L/LawsCa00","0","0","0","0.0","1","1","50.0%","CIN",,,
"19062",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201909150cin","201909150cin_29","Sam Hubbard","H/HubbSa00","0","0","0","0.0","5","1","16.7%","CIN",,,
"19063",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201909150cin","201909150cin_30","Josh Tupou","T/TupoJo00","0","0","0","0.0","2","1","33.3%","CIN",,,
"19868",":stat_player_game_def_adv","0","92","11","64.7%","0","173","0","98.4","17","11.1","81","15.7","10.2","201909260gnb","201909260gnb_1","Avonte Maddox","M/MaddAv00","0","0","0","0.0","8","1","11.1%","PHI",,,
"19881",":stat_player_game_def_adv","0","8","5","71.4%","0","51","0","92.0","7","1.1","43","10.2","7.3","201909260gnb","201909260gnb_2","Zach Brown","B/BrowZa00","0","0","0","0.0","5","2","28.6%","PHI",,,
"19893",":stat_player_game_def_adv","4","14","4","80.0%","0","22","1","45.4","5","3.2","8","5.5","4.4","201909260gnb","201909260gnb_3","Nigel Bradham","B/BradNi00","1","1","0","0.0","6","2","25.0%","PHI",,,
"19908",":stat_player_game_def_adv","0","36","4","80.0%","1","36","0","136.2","5","7.4","0","9.0","7.2","201909260gnb","201909260gnb_4","Rodney McLeod","M/McLeRo00","1","1","0","0.0","10","0","0.0%","PHI",,,
"19912",":stat_player_game_def_adv","0","119","12","80.0%","0","144","0","106.7","15","11.1","25","12.0","9.6","201909120car","201909120car_1","Vernon Hargreaves III","H/HargVe00","0","0","0","0.0","12","0","0.0%","TAM",,,
"19919",":stat_player_game_def_adv","0","11","3","42.9%","0","22","0","50.9","7","6.7","11","7.3","3.1","201909260gnb","201909260gnb_5","Rasul Douglas","D/DougRa00","0","0","0","0.0","5","0","0.0%","PHI",,,
"19921",":stat_player_game_def_adv","2","8","5","100.0%","0","50","0","108.3","5","1.6","42","10.0","10.0","201909290crd","201909290crd_1","Mychal Kendricks","K/KendMy00","2","0","0","2.0","6","3","33.3%","SEA",,,
"19924",":stat_player_game_def_adv","0","29","5","41.7%","0","36","0","49.3","12","15.0","7","7.2","3.0","201909120car","201909120car_2","Carlton Davis","D/DaviCa02","0","0","0","0.0","7","1","12.5%","TAM",,,
"19930",":stat_player_game_def_adv","3","7","2","66.7%","0","18","0","82.6","3","6.0","11","9.0","6.0","201909260gnb","201909260gnb_6","Malcolm Jenkins","J/JenkMa99","0","0","0","0.0","4","0","0.0%","PHI",,,
"19931",":stat_player_game_def_adv","0","27","5","83.3%","0","48","0","100.0","6","7.7","21","9.6","8.0","201909290crd","201909290crd_2","Tre Flowers","F/FlowTr01","0","0","0","0.0","5","0","0.0%","SEA",,,
"19935",":stat_player_game_def_adv","0","111","10","71.4%","0","140","0","103.3","14","10.8","29","14.0","10.0","201909220sea","201909220sea_1","Marshon Lattimore","L/LattMa01","0","0","0","0.0","12","1","7.7%","NOR",,,
"19938",":stat_player_game_def_adv","21","66","4","100.0%","0","82","0","118.7","4","16.5","16","20.5","20.5","201909120car","201909120car_3","Kevin Minter","M/MintKe00","2","1","1","0.0","9","1","10.0%","TAM",,,
"19939",":stat_player_game_def_adv","0","19","5","62.5%","0","27","0","68.2","8","11.3","8","5.4","3.4","201910060nyg","201910060nyg_1","Trae Waynes","W/WaynTr00","0","0","0","0.0","4","0","0.0%","MIN",,,
"19941",":stat_player_game_def_adv","1","16","1","33.3%","1","17","0","93.1","3","9.3","1","17.0","5.7","201909260gnb","201909260gnb_7","Andrew Sendejo","S/SendAn00","0","0","0","0.0","8","1","11.1%","PHI",,,
"19942",":stat_player_game_def_adv","1","4","3","100.0%","0","37","0","118.1","3","1.3","33","12.3","12.3","201909290crd","201909290crd_3","Bobby Wagner","W/WagnBo00","0","0","0","0.0","11","1","8.3%","SEA",,,
"19945",":stat_player_game_def_adv","1","3","4","66.7%","0","34","0","81.2","6","1.0","31","8.5","5.7","201909150ram","201909150ram_1","P.J. Williams","W/WillP.00","0","0","0","0.0","2","2","50.0%","NOR",,,
"19947",":stat_player_game_def_adv","4","30","6","100.0%","2","51","0","141.7","6","5.0","21","8.5","8.5","201909220sea","201909220sea_2","A.J. Klein","K/KleiAJ00","0","0","0","0.0","5","0","0.0%","NOR",,,
"19948",":stat_player_game_def_adv","5","28","2","50.0%","0","49","0","94.8","4","12.8","21","24.5","12.3","201909120car","201909120car_4","Jordan Whitehead","W/WhitJo03","0","0","0","0.0","6","1","14.3%","TAM",,,
"19950",":stat_player_game_def_adv","0","59","4","66.7%","1","66","0","143.1","6","20.3","7","16.5","11.0","201910060nyg","201910060nyg_2","Xavier Rhodes","R/RhodXa00","0","0","0","0.0","3","0","0.0%","MIN",,,
"19951",":stat_player_game_def_adv","2","-5","1","100.0%","0","10","0","108.3","1","-5.0","15","10.0","10.0","201909260gnb","201909260gnb_8","Nathan Gerry","G/GerrNa00","0","0","0","0.0","1","1","50.0%","PHI",,,
"19953",":stat_player_game_def_adv","1","13","3","100.0%","0","28","0","105.6","3","4.3","15","9.3","9.3","201909290crd","201909290crd_4","Jamar Taylor","T/TaylJa01","0","0","0","0.0","2","0","0.0%","SEA",,,
"19955",":stat_player_game_def_adv","4","23","5","100.0%","0","42","0","101.7","5","4.6","19","8.4","8.4","201909220sea","201909220sea_3","Demario Davis","D/DaviDe00","2","1","1","0.0","9","0","0.0%","NOR",,,
"19956",":stat_player_game_def_adv","0","75","4","80.0%","1","139","0","158.3","5","16.2","64","34.8","27.8","201909150ram","201909150ram_2","Marshon Lattimore","L/LattMa01","0","0","0","0.0","5","1","16.7%","NOR",,,
"19957",":stat_player_game_def_adv","0","77","9","64.3%","1","95","0","107.7","14","9.3","18","10.6","6.8","201909220nwe","201909220nwe_1","Darryl Roberts","R/RobeDa00","0","0","0","0.0","8","0","0.0%","NYJ",,,
"19958",":stat_player_game_def_adv","12","1","2","25.0%","0","16","0","39.6","8","2.1","15","8.0","2.0","201909120car","201909120car_5","Lavonte David","D/DaviLa00","0","0","0","0.0","7","1","12.5%","TAM",,,
"19962",":stat_player_game_def_adv","0","11","3","42.9%","0","23","0","51.5","7","12.0","12","7.7","3.3","201910060nyg","201910060nyg_3","Mike Hughes","H/HughMi00","0","0","0","0.0","3","0","0.0%","MIN",,,
"19963",":stat_player_game_def_adv","0","23","1","100.0%","0","58","0","118.7","1","23.0","35","58.0","58.0","201909260gnb","201909260gnb_9","Sidney Jones","J/JoneSi00","0","0","0","0.0","2","1","33.3%","PHI",,,
"19964",":stat_player_game_def_adv","2","4","2","50.0%","0","41","0","86.5","4","0.8","37","20.5","10.3","201909290crd","201909290crd_5","K.J. Wright","W/WrigK.00","0","0","0","0.0","7","0","0.0%","SEA",,,
"19965",":stat_player_game_def_adv","0","44","3","75.0%","0","48","0","114.6","4","15.8","4","16.0","12.0","201909150ram","201909150ram_3","Eli Apple","A/ApplEl00","0","0","0","0.0","7","1","12.5%","NOR",,,
"19966",":stat_player_game_def_adv","1","59","3","50.0%","0","75","0","95.8","6","21.8","16","25.0","12.5","201909220sea","201909220sea_4","Vonn Bell","B/BellVo00","0","0","0","0.0","9","0","0.0%","NOR",,,
