"_id","_labels","game_code","label","player","player_code","rec","rec_adot","rec_air_yds","rec_air_yds_per_rec","rec_broken_tackles","rec_broken_tackles_per_rec","rec_drop_pct","rec_drops","rec_first_down","rec_pass_rating","rec_target_int","rec_td","rec_yac","rec_yac_per_rec","rec_yds","targets","team","_start","_end","_type"
"19869",":stat_player_game_rec_adv","201909220nwe","201909220nwe_6","Ty Montgomery","M/MontTy01","0","3.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NYJ",,,
"19870",":stat_player_game_rec_adv","201909150ram","201909150ram_9","Cooper Kupp","K/KuppCo00","5","7.1","42","8.4","4","1.3","0.0","0","4","100.5","0","0","78","15.6","120","9","LAR",,,
"19871",":stat_player_game_rec_adv","201909120car","201909120car_9","Curtis Samuel","S/SamuCu00","5","18.0","76","15.2","0","","7.7","1","3","63.3","0","0","15","3.0","91","13","CAR",,,
"19873",":stat_player_game_rec_adv","201909290crd","201909290crd_11","KeeSean Johnson","J/JohnKe07","2","4.7","9","4.5","0","","0.0","0","1","84.0","0","0","10","5.0","19","3","ARI",,,
"19874",":stat_player_game_rec_adv","201909290chi","201909290chi_8","Alexander Mattison","M/MattAl01","1","6.0","6","6.0","0","","0.0","0","0","100.0","0","0","2","2.0","8","1","MIN",,,
"19876",":stat_player_game_rec_adv","201910060nyg","201910060nyg_9","Darius Slayton","S/SlayDa01","4","18.2","62","15.5","0","","0.0","0","3","157.9","0","1","0","0.0","62","5","NYG",,,
"19877",":stat_player_game_rec_adv","201909220nwe","201909220nwe_7","Julian Edelman","E/EdelJu00","7","8.4","43","6.1","1","7.0","10.0","1","5","119.6","0","1","19","2.7","62","10","NWE",,,
"19878",":stat_player_game_rec_adv","201909220sea","201909220sea_10","Jaron Brown","B/BrowJa03","3","9.2","23","7.7","0","","0.0","0","2","64.6","0","0","7","2.3","30","6","SEA",,,
"19880",":stat_player_game_rec_adv","201909150ram","201909150ram_10","Brandin Cooks","C/CookBr00","3","21.5","69","23.0","0","","25.0","1","3","156.2","0","1","5","1.7","74","4","LAR",,,
"19882",":stat_player_game_rec_adv","201909120car","201909120car_10","Christian McCaffrey","M/McCaCh01","2","0.3","-1","-0.5","0","","0.0","0","2","42.4","0","0","17","8.5","16","6","CAR",,,
"19884",":stat_player_game_rec_adv","201909290crd","201909290crd_12","Charles Clay","C/ClayCh00","1","-1.0","0","0.0","0","","0.0","0","","56.2","0","0","3","3.0","3","2","ARI",,,
"19885",":stat_player_game_rec_adv","201909290chi","201909290chi_9","Kyle Rudolph","R/RudoKy00","1","6.0","6","6.0","0","","0.0","0","","116.7","0","0","6","6.0","12","1","MIN",,,
"19886",":stat_player_game_rec_adv","201910060nyg","201910060nyg_10","Golden Tate","T/TateGo00","3","3.7","1","0.3","0","","0.0","0","","16.7","1","0","12","4.0","13","6","NYG",,,
"19887",":stat_player_game_rec_adv","201909220sea","201909220sea_11","D.K. Metcalf","M/MetcDK00","2","20.2","58","29.0","0","","0.0","0","2","76.4","0","0","9","4.5","67","6","SEA",,,
"19888",":stat_player_game_rec_adv","201909220nwe","201909220nwe_8","Rex Burkhead","B/BurkRe00","6","3.0","8","1.3","1","6.0","0.0","0","1","79.8","0","0","14","2.3","22","7","NWE",,,
"19889",":stat_player_game_rec_adv","201909150atl","201909150atl_1","Nelson Agholor","A/AghoNe00","8","11.9","83","10.4","1","8.0","18.2","2","5","133.5","0","1","24","3.0","107","11","PHI",,,
"19891",":stat_player_game_rec_adv","201909120car","201909120car_11","Jarius Wright","W/WrigJa02","2","12.7","9","4.5","0","","16.7","1","1","42.4","0","0","6","3.0","15","6","CAR",,,
"19892",":stat_player_game_rec_adv","201909150ram","201909150ram_11","Gerald Everett","E/EverGe00","3","1.5","7","2.3","2","1.5","0.0","0","2","86.5","0","0","14","4.7","21","4","LAR",,,
"19894",":stat_player_game_rec_adv","201909290crd","201909290crd_13","Trent Sherfield","S/SherTr00","1","20.3","14","14.0","0","","0.0","0","1","50.7","0","0","1","1.0","15","3","ARI",,,
"19895",":stat_player_game_rec_adv","201910060nyg","201910060nyg_11","Rhett Ellison","E/ElliRh00","1","2.0","2","2.0","0","","0.0","0","","79.2","0","0","1","1.0","3","1","NYG",,,
"19896",":stat_player_game_rec_adv","201909290chi","201909290chi_10","Allen Robinson","R/RobiAl02","7","9.9","69","9.9","0","","0.0","0","5","112.5","0","0","8","1.1","77","7","CHI",,,
"19897",":stat_player_game_rec_adv","201909220sea","201909220sea_12","Malik Turner","T/TurnMa00","2","17.3","15","7.5","0","","0.0","0","1","84.0","0","0","4","2.0","19","3","SEA",,,
"19899",":stat_player_game_rec_adv","201909220nwe","201909220nwe_9","Phillip Dorsett","D/DorsPh00","6","5.4","28","4.7","0","","0.0","0","3","137.8","0","1","25","4.2","53","7","NWE",,,
"19900",":stat_player_game_rec_adv","201909150atl","201909150atl_2","Zach Ertz","E/ErtzZa00","8","8.8","60","7.5","0","","6.3","1","2","36.5","1","0","12","1.5","72","16","PHI",,,
"19901",":stat_player_game_rec_adv","201909120car","201909120car_12","Chris Hogan","H/HogaCh00","1","10.0","10","10.0","0","","0.0","0","1","116.7","0","0","2","2.0","12","1","CAR",,,
"19902",":stat_player_game_rec_adv","201909150ram","201909150ram_12","Todd Gurley","G/GurlTo01","3","-2.3","-9","-3.0","0","","25.0","1","0","77.1","0","0","13","4.3","4","4","LAR",,,
"19903",":stat_player_game_rec_adv","201909290crd","201909290crd_14","Maxx Williams","W/WillMa04","1","6.0","6","6.0","0","","0.0","0","1","118.7","0","0","15","15.0","21","1","ARI",,,
"19904",":stat_player_game_rec_adv","201909290chi","201909290chi_11","Javon Wims","W/WimsJa00","4","12.0","51","12.8","0","","0.0","0","1","113.3","0","0","5","1.3","56","5","CHI",,,
"19906",":stat_player_game_rec_adv","201910060nyg","201910060nyg_12","Jon Hilliman","H/HillJo03","1","1.0","-5","-5.0","0","","0.0","0","0","56.2","0","0","9","9.0","4","2","NYG",,,
"19907",":stat_player_game_rec_adv","201909220sea","201909220sea_13","Chris Carson","C/CarsCh00","1","-6.0","-6","-6.0","0","","0.0","0","0","79.2","0","0","4","4.0","-2","1","SEA",,,
"19909",":stat_player_game_rec_adv","201909150atl","201909150atl_3","Mack Hollins","H/HollMa00","5","11.6","32","6.4","0","","0.0","0","2","80.2","0","0","18","3.6","50","8","PHI",,,
"19910",":stat_player_game_rec_adv","201909220nwe","201909220nwe_10","Josh Gordon","G/GordJo02","6","10.2","61","10.2","0","","9.1","1","3","79.0","0","0","22","3.7","83","11","NWE",,,
"19911",":stat_player_game_rec_adv","201909150ram","201909150ram_13","Tyler Higbee","H/HigbTy00","2","10.3","12","6.0","0","","0.0","0","1","86.8","0","0","9","4.5","21","3","LAR",,,
"19914",":stat_player_game_rec_adv","201909290chi","201909290chi_12","David Montgomery","M/MontDa01","3","1.2","3","1.0","0","","20.0","1","1","64.6","0","0","11","3.7","14","5","CHI",,,
"19915",":stat_player_game_rec_adv","201910060nyg","201910060nyg_13","Elijhaa Penny","P/PennEl00","1","-6.0","-6","-6.0","0","","0.0","0","","104.2","0","0","15","15.0","9","1","NYG",,,
"19916",":stat_player_game_rec_adv","201909220sea","201909220sea_14","David Moore","M/MoorDa03","1","21.0","28","28.0","0","","0.0","0","1","95.8","0","0","1","1.0","29","2","SEA",,,
"19917",":stat_player_game_rec_adv","201909150atl","201909150atl_4","Miles Sanders","S/SandMi01","3","1.3","-8","-2.7","0","","0.0","0","1","77.1","0","0","17","5.7","9","4","PHI",,,
"19918",":stat_player_game_rec_adv","201909150ram","201909150ram_14","Robert Woods","W/WoodRo02","2","5.0","10","5.0","0","","0.0","0","1","118.7","0","0","23","11.5","33","2","LAR",,,
"19920",":stat_player_game_rec_adv","201909220nwe","201909220nwe_11","Brandon Bolden","B/BoldBr00","2","6.0","9","4.5","0","","0.0","0","2","47.2","1","0","12","6.0","21","3","NWE",,,
"19923",":stat_player_game_rec_adv","201909290chi","201909290chi_13","Anthony Miller","M/MillAn02","2","4.0","10","5.0","0","","0.0","0","2","72.9","0","0","1","0.5","11","3","CHI",,,
"19925",":stat_player_game_rec_adv","201909220sea","201909220sea_15","Nick Vannett","V/VannNi00","1","10.0","9","9.0","0","","0.0","0","","62.5","0","0","0","0.0","9","2","SEA",,,
"19926",":stat_player_game_rec_adv","201909150ram","201909150ram_15","Malcolm Brown","B/BrowMa03","1","6.0","6","6.0","0","","0.0","0","0","108.3","0","0","4","4.0","10","1","LAR",,,
"19927",":stat_player_game_rec_adv","201909150atl","201909150atl_5","Darren Sproles","S/SproDa00","2","1.3","2","1.0","0","","33.3","1","1","70.1","0","0","3","1.5","5","3","PHI",,,
"19928",":stat_player_game_rec_adv","201910060nyg","201910060nyg_14","Cody Latimer","L/LatiCo00","0","25.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NYG",,,
"19929",":stat_player_game_rec_adv","201909220nwe","201909220nwe_12","Jakobi Meyers","M/MeyeJa01","2","11.3","18","9.0","1","2.0","0.0","0","2","109.7","0","0","20","10.0","38","3","NWE",,,
"19933",":stat_player_game_rec_adv","201909290chi","201909290chi_14","Adam Shaheen","S/ShahAd00","2","6.5","13","6.5","0","","0.0","0","","93.7","0","0","0","0.0","13","2","CHI",,,
"19934",":stat_player_game_rec_adv","201909150ram","201909150ram_16","Josh Reynolds","R/ReynJo00","0","6.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","LAR",,,
"19936",":stat_player_game_rec_adv","201909150atl","201909150atl_6","JJ Arcega-Whiteside","A/ArceJJ00","1","16.3","4","4.0","0","","0.0","0","","0.0","1","0","0","0.0","4","4","PHI",,,
"19937",":stat_player_game_rec_adv","201909220nwe","201909220nwe_13","Ryan Izzo","I/IzzoRy00","1","7.0","7","7.0","0","","0.0","0","1","118.7","0","0","34","34.0","41","1","NWE",,,
"19943",":stat_player_game_rec_adv","201909290chi","201909290chi_15","Tarik Cohen","C/CoheTa00","2","6.4","2","1.0","0","","20.0","1","1","87.5","0","1","5","2.5","7","5","CHI",,,
"19944",":stat_player_game_rec_adv","201909150atl","201909150atl_7","Jordan Howard","H/HowaJo00","1","2.0","2","2.0","0","","0.0","0","0","100.0","0","0","6","6.0","8","1","PHI",,,
"19946",":stat_player_game_rec_adv","201909220nwe","201909220nwe_14","Sony Michel","M/MichSo00","0","-3.0","0","","0","","0.0","0","0","39.6","0","0","0","","0","1","NWE",,,
"19949",":stat_player_game_rec_adv","201909150mia","201909150mia_1","Antonio Brown","B/BrowAn04","4","11.5","49","12.3","1","4.0","0.0","0","3","112.5","0","1","7","1.8","56","8","NWE",,,
"19952",":stat_player_game_rec_adv","201909150atl","201909150atl_8","Calvin Ridley","R/RidlCa00","8","15.8","86","10.8","1","8.0","10.0","1","6","143.7","0","1","19","2.4","105","10","ATL",,,
"19954",":stat_player_game_rec_adv","201909290chi","201909290chi_16","Trey Burton","B/BurtTr01","2","3.5","12","6.0","0","","0.0","0","1","60.4","0","0","4","2.0","16","4","CHI",,,
"19959",":stat_player_game_rec_adv","201909150atl","201909150atl_9","Julio Jones","J/JoneJu02","5","13.1","50","10.0","0","","0.0","0","4","87.9","1","2","56","11.2","106","10","ATL",,,
"19960",":stat_player_game_rec_adv","201909150mia","201909150mia_2","Julian Edelman","E/EdelJu00","4","7.8","31","7.8","1","4.0","0.0","0","1","118.7","0","0","20","5.0","51","4","NWE",,,
"19961",":stat_player_game_rec_adv","201909290chi","201909290chi_17","Cordarrelle Patterson","P/PattCo00","1","-2.0","-2","-2.0","0","","0.0","0","0","79.2","0","0","5","5.0","3","1","CHI",,,
"19967",":stat_player_game_rec_adv","201909150atl","201909150atl_10","Austin Hooper","H/HoopAu00","4","4.5","14","3.5","1","4.0","0.0","0","2","41.7","1","0","20","5.0","34","6","ATL",,,
"19968",":stat_player_game_rec_adv","201909290chi","201909290chi_18","J.P. Holtz","H/HoltJ.01","1","1.0","1","1.0","0","","0.0","0","","95.8","0","0","6","6.0","7","1","CHI",,,
"19969",":stat_player_game_rec_adv","201909150mia","201909150mia_3","Phillip Dorsett","D/DorsPh00","3","12.3","37","12.3","0","","0.0","0","2","118.7","0","0","2","0.7","39","3","NWE",,,
"19975",":stat_player_game_rec_adv","201909150atl","201909150atl_11","Mohamed Sanu","S/SanuMo00","4","4.9","-1","-0.3","1","4.0","0.0","0","2","22.6","1","0","17","4.3","16","7","ATL",,,
"19977",":stat_player_game_rec_adv","201909150mia","201909150mia_4","James White","W/WhitJa02","3","1.0","0","0.0","0","","0.0","0","2","124.0","0","1","19","6.3","19","4","NWE",,,
"19984",":stat_player_game_rec_adv","201909150atl","201909150atl_12","Devonta Freeman","F/FreeDe00","3","1.5","8","2.7","0","","0.0","0","1","108.3","0","0","34","11.3","42","4","ATL",,,
"19987",":stat_player_game_rec_adv","201909150mia","201909150mia_5","Rex Burkhead","B/BurkRe00","2","12.5","25","12.5","0","","0.0","0","2","118.7","0","0","22","11.0","47","2","NWE",,,
"19992",":stat_player_game_rec_adv","201909150atl","201909150atl_13","Ito Smith","S/SmitIt00","2","1.3","-1","-0.5","0","","0.0","0","0","75.7","0","0","14","7.0","13","3","ATL",,,
"19996",":stat_player_game_rec_adv","201909150mia","201909150mia_6","Josh Gordon","G/GordJo02","2","10.6","9","4.5","1","2.0","0.0","0","1","51.2","0","0","10","5.0","19","5","NWE",,,
"19999",":stat_player_game_rec_adv","201909150atl","201909150atl_14","Luke Stocker","S/StocLu00","1","0.0","0","0.0","0","","0.0","0","","83.3","0","0","4","4.0","4","1","ATL",,,
"20004",":stat_player_game_rec_adv","201909150mia","201909150mia_7","Matt LaCosse","L/LaCoMa00","2","11.0","22","11.0","0","","0.0","0","2","118.7","0","0","11","5.5","33","2","NWE",,,
"20008",":stat_player_game_rec_adv","201909150atl","201909150atl_15","Russell Gage","G/GageRu00","0","7.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","ATL",,,
"20013",":stat_player_game_rec_adv","201909150mia","201909150mia_8","Kenyan Drake","D/DrakKe00","5","3.7","16","3.2","0","","0.0","0","1","86.8","0","0","13","2.6","29","6","MIA",,,
"20014",":stat_player_game_rec_adv","201909150atl","201909150atl_16","Justin Hardy","H/HardJu00","0","32.0","0","","0","","100.0","1","","39.6","0","0","0","","0","1","ATL",,,
"20021",":stat_player_game_rec_adv","201909150mia","201909150mia_9","Preston Williams","W/WillPr01","4","15.7","51","12.8","0","","16.7","1","3","101.4","0","0","12","3.0","63","6","MIA",,,
"20029",":stat_player_game_rec_adv","201909150mia","201909150mia_10","Jakeem Grant","G/GranJa00","3","14.1","2","0.7","0","","14.3","1","1","50.9","0","0","20","6.7","22","7","MIA",,,
"20037",":stat_player_game_rec_adv","201909150mia","201909150mia_11","Allen Hurns","H/HurnAl01","1","23.0","11","11.0","0","","0.0","0","","70.8","0","0","2","2.0","13","2","MIA",,,
"20046",":stat_player_game_rec_adv","201909150mia","201909150mia_12","Nick O'Leary","O/OLeaNi00","1","3.0","3","3.0","0","","0.0","0","","91.7","0","0","3","3.0","6","1","MIA",,,
"20054",":stat_player_game_rec_adv","201909150mia","201909150mia_13","Durham Smythe","S/SmytDu00","1","24.0","24","24.0","0","","0.0","0","1","118.7","0","0","0","0.0","24","1","MIA",,,
"20062",":stat_player_game_rec_adv","201909150mia","201909150mia_14","Mark Walton","W/WaltMa00","1","4.5","5","5.0","0","","0.0","0","1","68.7","0","0","7","7.0","12","2","MIA",,,
"20070",":stat_player_game_rec_adv","201909150mia","201909150mia_15","Mike Gesicki","G/GesiMi00","1","5.5","8","8.0","0","","0.0","0","","27.1","1","0","3","3.0","11","2","MIA",,,
"20078",":stat_player_game_rec_adv","201909150mia","201909150mia_16","Kalen Ballage","B/BallKa00","1","4.6","5","5.0","0","","40.0","2","0","0.0","1","0","1","1.0","6","5","MIA",,,
"20084",":stat_player_game_rec_adv","201909150mia","201909150mia_17","DeVante Parker","P/ParkDe01","0","21.0","0","","0","","14.3","1","","0.0","2","0","0","","0","7","MIA",,,
"20861",":stat_player_game_rec_adv","201910130cle","201910130cle_1","Tyler Lockett","L/LockTy00","5","12.8","64","12.8","0","","0.0","0","4","118.7","0","0","11","2.2","75","5","SEA",,,
"20869",":stat_player_game_rec_adv","201910130cle","201910130cle_2","Chris Carson","C/CarsCh00","4","0.3","1","0.3","0","","0.0","0","1","103.1","0","0","34","8.5","35","4","SEA",,,
"20875",":stat_player_game_rec_adv","201910100nwe","201910100nwe_1","Golden Tate","T/TateGo00","6","11.7","51","8.5","0","","0.0","0","3","102.3","1","1","51","8.5","102","9","NYG",,,
"20879",":stat_player_game_rec_adv","201910130cle","201910130cle_3","D.K. Metcalf","M/MetcDK00","4","7.6","29","7.3","1","4.0","20.0","1","4","118.7","0","0","40","10.0","69","5","SEA",,,
"20883",":stat_player_game_rec_adv","201910100nwe","201910100nwe_2","Rhett Ellison","E/ElliRh00","3","6.4","22","7.3","0","","0.0","0","1","16.1","1","0","8","2.7","30","7","NYG",,,
"20888",":stat_player_game_rec_adv","201910130cle","201910130cle_4","Jaron Brown","B/BrowJa03","3","5.8","22","7.3","0","","0.0","0","2","115.8","0","2","7","2.3","29","5","SEA",,,
"20900",":stat_player_game_rec_adv","201910100nwe","201910100nwe_3","Darius Slayton","S/SlayDa01","3","17.5","19","6.3","0","","0.0","0","2","50.0","0","0","13","4.3","32","8","NYG",,,
"20902",":stat_player_game_rec_adv","201910130cle","201910130cle_5","David Moore","M/MoorDa03","3","13.5","26","8.7","1","3.0","0.0","0","3","102.1","0","0","10","3.3","36","4","SEA",,,
"20909",":stat_player_game_rec_adv","201910100nwe","201910100nwe_4","Jon Hilliman","H/HillJo03","2","-1.5","-4","-2.0","0","","0.0","0","0","79.2","0","0","1","0.5","-3","2","NYG",,,
"20911",":stat_player_game_rec_adv","201910130cle","201910130cle_6","Luke Willson","W/WillLu00","2","5.3","10","5.0","0","","0.0","0","1","79.9","0","0","6","3.0","16","3","SEA",,,
"20917",":stat_player_game_rec_adv","201910100nwe","201910100nwe_5","Elijhaa Penny","P/PennEl00","1","-5.0","-7","-7.0","0","","0.0","0","","56.2","0","0","7","7.0","0","2","NYG",,,
"20921",":stat_player_game_rec_adv","201910130cle","201910130cle_7","Nick Bellore","B/BellNi01","1","0.0","0","0.0","0","","0.0","0","1","118.7","0","0","20","20.0","20","1","SEA",,,
"20928",":stat_player_game_rec_adv","201910100nwe","201910100nwe_6","Cody Latimer","L/LatiCo00","0","5.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NYG",,,
"20930",":stat_player_game_rec_adv","201910130cle","201910130cle_8","C.J. Prosise","P/ProsC.00","1","13.7","0","0.0","0","","0.0","0","1","50.7","0","0","15","15.0","15","3","SEA",,,
"20936",":stat_player_game_rec_adv","201909290ram","201909290ram_1","Chris Godwin","G/GodwCh00","12","8.1","91","7.6","1","12.0","0.0","0","12","157.4","0","2","81","6.8","172","14","TAM",,,
"20938",":stat_player_game_rec_adv","201910100nwe","201910100nwe_7","Julian Edelman","E/EdelJu00","9","11.3","84","9.3","0","","6.7","1","5","55.7","1","0","29","3.2","113","15","NWE",,,
"20940",":stat_player_game_rec_adv","201910130cle","201910130cle_9","Will Dissly","D/DissWi00","0","16.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","SEA",,,
"20944",":stat_player_game_rec_adv","201909290ram","201909290ram_2","Mike Evans","E/EvanMi00","4","14.7","55","13.8","0","","0.0","0","3","141.4","0","1","34","8.5","89","7","TAM",,,
"20947",":stat_player_game_rec_adv","201910100nwe","201910100nwe_8","James White","W/WhitJa02","9","-0.4","-4","-0.4","1","9.0","0.0","0","5","88.0","0","0","50","5.6","46","9","NWE",,,
"20952",":stat_player_game_rec_adv","201910130cle","201910130cle_10","Malik Turner","T/TurnMa00","0","4.0","0","","0","","100.0","1","","39.6","0","0","0","","0","1","SEA",,,
"20953",":stat_player_game_rec_adv","201909290ram","201909290ram_3","Cameron Brate","B/BratCa00","3","11.0","33","11.0","0","","0.0","0","2","156.2","0","1","3","1.0","36","3","TAM",,,
"20958",":stat_player_game_rec_adv","201910100nwe","201910100nwe_9","Jakobi Meyers","M/MeyeJa01","4","12.0","48","12.0","0","","0.0","0","2","118.7","0","0","6","1.5","54","4","NWE",,,
"20963",":stat_player_game_rec_adv","201909290ram","201909290ram_4","Dare Ogunbowale","O/OgunDa00","3","1.5","2","0.7","0","","0.0","0","","81.2","0","0","14","4.7","16","4","TAM",,,
"20965",":stat_player_game_rec_adv","201910130ram","201910130ram_1","George Kittle","K/KittGe00","8","4.8","38","4.8","3","2.7","0.0","0","4","118.7","0","0","65","8.1","103","8","SFO",,,
"20966",":stat_player_game_rec_adv","201910100nwe","201910100nwe_10","Brandon Bolden","B/BoldBr00","2","0.5","1","0.5","1","2.0","0.0","0","1","112.5","0","0","21","10.5","22","2","NWE",,,
"20967",":stat_player_game_rec_adv","201910130cle","201910130cle_11","Odell Beckham Jr.","B/BeckOd00","6","10.4","78","13.0","0","","18.2","2","4","47.9","1","0","23","3.8","101","11","CLE",,,
"20968",":stat_player_game_rec_adv","201910130min","201910130min_1","Alshon Jeffery","J/JeffAl00","10","5.0","44","4.4","0","","0.0","0","7","120.8","0","1","32","3.2","76","12","PHI",,,
"20971",":stat_player_game_rec_adv","201909290ram","201909290ram_5","O.J. Howard","H/HowaO.00","3","2.3","7","2.3","0","","0.0","0","2","112.5","0","0","26","8.7","33","3","TAM",,,
"20973",":stat_player_game_rec_adv","201910130ram","201910130ram_2","Matt Breida","B/BreiMa00","4","-0.8","-3","-0.8","1","4.0","0.0","0","2","94.8","0","0","30","7.5","27","4","SFO",,,
"20974",":stat_player_game_rec_adv","201910130cle","201910130cle_12","Nick Chubb","C/ChubNi00","5","-2.0","-12","-2.4","1","5.0","0.0","0","0","79.2","0","0","29","5.8","17","6","CLE",,,
"20975",":stat_player_game_rec_adv","201910130min","201910130min_2","Dallas Goedert","G/GoedDa00","5","5.8","12","2.4","0","","0.0","0","2","39.6","2","0","36","7.2","48","8","PHI",,,
"20977",":stat_player_game_rec_adv","201910100nwe","201910100nwe_11","Ryan Izzo","I/IzzoRy00","2","8.5","27","13.5","0","","0.0","0","1","76.0","0","0","4","2.0","31","4","NWE",,,
"20980",":stat_player_game_rec_adv","201909290ram","201909290ram_6","Ronald Jones II","J/JoneRo01","1","3.0","3","3.0","0","","0.0","0","1","116.7","0","0","9","9.0","12","1","TAM",,,
"20983",":stat_player_game_rec_adv","201910130ram","201910130ram_3","Dante Pettis","P/PettDa00","3","7.3","28","9.3","1","3.0","0.0","0","3","75.0","0","0","17","5.7","45","6","SFO",,,
"20984",":stat_player_game_rec_adv","201910130cle","201910130cle_13","Jarvis Landry","L/LandJa00","3","11.2","29","9.7","0","","0.0","0","1","42.5","1","0","7","2.3","36","5","CLE",,,
"20986",":stat_player_game_rec_adv","201910130min","201910130min_3","Nelson Agholor","A/AghoNe00","4","14.6","12","3.0","0","","0.0","0","2","74.7","0","0","30","7.5","42","7","PHI",,,
"20989",":stat_player_game_rec_adv","201910100nwe","201910100nwe_12","Sony Michel","M/MichSo00","2","0.3","-2","-1.0","0","","0.0","0","2","95.1","0","0","29","14.5","27","3","NWE",,,
"20992",":stat_player_game_rec_adv","201909290ram","201909290ram_7","Justin Watson","W/WatsJu01","1","13.0","13","13.0","0","","0.0","0","1","118.7","0","0","0","0.0","13","1","TAM",,,
"20993",":stat_player_game_rec_adv","201910130ram","201910130ram_4","Deebo Samuel","S/SamuDe00","3","3.4","6","2.0","0","","0.0","0","1","27.5","1","0","12","4.0","18","5","SFO",,,
"20995",":stat_player_game_rec_adv","201910130cle","201910130cle_14","Ricky Seals-Jones","S/SealRi00","3","12.3","35","11.7","0","","16.7","1","2","116.0","0","1","12","4.0","47","6","CLE",,,
"20999",":stat_player_game_rec_adv","201910130min","201910130min_4","Zach Ertz","E/ErtzZa00","4","10.2","51","12.8","0","","11.1","1","2","64.1","0","0","3","0.8","54","9","PHI",,,
"21001",":stat_player_game_rec_adv","201910100nwe","201910100nwe_13","Gunner Olszewski","O/OlszGu00","2","9.7","18","9.0","0","","0.0","0","1","104.9","0","0","16","8.0","34","3","NWE",,,
"21002",":stat_player_game_rec_adv","201909290ram","201909290ram_8","Bobo Wilson","W/WilsJe00","1","13.3","12","12.0","0","","0.0","0","1","2.1","1","0","2","2.0","14","4","TAM",,,
"21004",":stat_player_game_rec_adv","201910130ram","201910130ram_5","Tevin Coleman","C/ColeTe01","2","-2.3","-9","-4.5","0","","33.3","1","1","79.9","0","0","25","12.5","16","3","SFO",,,
"21007",":stat_player_game_rec_adv","201910130cle","201910130cle_15","Dontrell Hilliard","H/HillDo00","2","3.0","3","1.5","0","","33.3","1","2","41.7","1","0","14","7.0","17","3","CLE",,,
"21010",":stat_player_game_rec_adv","201910130min","201910130min_5","Miles Sanders","S/SandMi01","3","13.3","40","13.3","0","","0.0","0","2","158.3","0","1","46","15.3","86","3","PHI",,,
"21011",":stat_player_game_rec_adv","201910100nwe","201910100nwe_14","Josh Gordon","G/GordJo02","1","2.0","2","2.0","0","","0.0","0","","95.8","0","0","5","5.0","7","1","NWE",,,
"21013",":stat_player_game_rec_adv","201909290ram","201909290ram_9","Scott Miller","M/MillSc01","0","39.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","TAM",,,
"21014",":stat_player_game_rec_adv","201910130ram","201910130ram_6","Marquise Goodwin","G/GoodMa00","2","14.3","9","4.5","0","","33.3","1","2","78.5","0","0","6","3.0","15","3","SFO",,,
"21015",":stat_player_game_rec_adv","201909220sfo","201909220sfo_1","James Conner","C/ConnJa00","4","-1.5","-6","-1.5","1","4.0","0.0","0","1","81.2","0","0","20","5.0","14","4","PIT",,,
"21017",":stat_player_game_rec_adv","201910130cle","201910130cle_16","Antonio Callaway","C/CallAn00","2","13.8","18","9.0","0","","25.0","1","2","66.7","0","0","4","2.0","22","4","CLE",,,
"21021",":stat_player_game_rec_adv","201909290ram","201909290ram_10","Peyton Barber","B/BarbPe01","0","4.0","0","","0","","0.0","0","0","39.6","0","0","0","","0","1","TAM",,,
"21022",":stat_player_game_rec_adv","201910130min","201910130min_6","Mack Hollins","H/HollMa00","0","17.5","0","","0","","0.0","0","","39.6","0","0","0","","0","2","PHI",,,
"21023",":stat_player_game_rec_adv","201909290buf","201909290buf_1","James White","W/WhitJa02","8","4.8","24","3.0","1","8.0","0.0","0","3","90.4","0","0","33","4.1","57","10","NWE",,,
"21025",":stat_player_game_rec_adv","201910130ram","201910130ram_7","Kendrick Bourne","B/BourKe00","1","1.0","1","1.0","0","","0.0","0","1","112.5","0","0","10","10.0","11","1","SFO",,,
"21026",":stat_player_game_rec_adv","201909220sfo","201909220sfo_2","Diontae Johnson","J/JohnDi01","3","12.8","37","12.3","1","3.0","0.0","0","2","119.4","0","1","15","5.0","52","6","PIT",,,
"21029",":stat_player_game_rec_adv","201910130cle","201910130cle_17","Pharaoh Brown","B/BrowPh01","1","6.0","6","6.0","1","1.0","0.0","0","1","104.2","0","0","3","3.0","9","1","CLE",,,
"21031",":stat_player_game_rec_adv","201910130min","201910130min_7","Stefon Diggs","D/DiggSt00","7","22.7","127","18.1","0","","18.2","2","5","108.9","1","3","40","5.7","167","11","MIN",,,
"21032",":stat_player_game_rec_adv","201909290ram","201909290ram_11","Breshad Perriman","P/PerrBr02","0","13.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","TAM",,,
"21034",":stat_player_game_rec_adv","201910200was","201910200was_1","Kendrick Bourne","B/BourKe00","3","13.3","50","16.7","0","","0.0","0","3","116.7","0","0","19","6.3","69","4","SFO",,,
