"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","year","_start","_end","_type"
"133470",":stat_player_game_def_adv","5","7","2","100.0%","0","17","0","102.1","2","3.5","10","8.5","8.5","202010180min","202010180min_19","Eric Kendricks","K/KendEr00","1","0","1","0.0","13","2","13.3%","MIN","2020",,,
"133471",":stat_player_game_def_adv","0","9","3","100.0%","0","20","0","94.4","3","3.0","11","6.7","6.7","202009200htx","202009200htx_19","Bradley Roby","R/RobyBr00","0","0","0","0.0","2","1","33.3%","HOU","2020",,,
"133472",":stat_player_game_def_adv","11","23","3","100.0%","0","41","0","118.7","3","7.7","18","13.7","13.7","202010180nwe","202010180nwe_14","Ja'Whaun Bentley","B/BentJa00","2","0","1","0.5","12","1","7.7%","NWE","2020",,,
"133474",":stat_player_game_def_adv","2","4","1","25.0%","0","5","0","39.6","4","3.5","1","5.0","1.3","202010180pit","202010180pit_6","Kevin Johnson","J/JohnKe04","0","0","0","0.0","3","1","25.0%","CLE","2020",,,
"133478",":stat_player_game_def_adv","0","13","2","100.0%","1","43","0","158.3","2","6.5","30","21.5","21.5","202010180min","202010180min_20","Todd Davis","D/DaviTo01","0","0","0","0.0","2","0","0.0%","MIN","2020",,,
"133479",":stat_player_game_def_adv","0","38","2","50.0%","0","43","1","49.0","4","14.0","5","21.5","10.8","202010180nwe","202010180nwe_15","J.C. Jackson","J/JackJ.00","0","0","0","0.0","1","0","0.0%","NWE","2020",,,
"133480",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010040was","202010040was_13","Jaylon Ferguson","F/FergJa02","1","0","0","1.0","3","0","0.0%","BAL","2020",,,
"133481",":stat_player_game_def_adv","4","-4","1","50.0%","0","1","0","56.2","2","6.0","5","1.0","0.5","202010180pit","202010180pit_7","Malcolm Smith","S/SmitMa02","0","0","0","0.0","5","0","0.0%","CLE","2020",,,
"133482",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","1.0","","","0.0","202010010nyj","202010010nyj_11","Malik Reed","R/ReedMa01","2","2","0","0.0","5","0","0.0%","DEN","2020",,,
"133485",":stat_player_game_def_adv","0","17","2","66.7%","0","31","0","100.7","3","8.3","14","15.5","10.3","202010180nwe","202010180nwe_16","Kyle Dugger","D/DuggKy00","0","0","0","0.0","5","0","0.0%","NWE","2020",,,
"133486",":stat_player_game_def_adv","2","6","2","66.7%","0","11","0","72.9","3","8.3","5","5.5","3.7","202009200htx","202009200htx_20","Benardrick McKinney","M/McKiBe00","0","0","0","0.0","10","0","0.0%","HOU","2020",,,
"133487",":stat_player_game_def_adv","1","-1","1","100.0%","0","6","0","91.7","1","-1.0","7","6.0","6.0","202010180pit","202010180pit_8","Mack Wilson","W/WilsMa03","0","0","0","0.0","4","0","0.0%","CLE","2020",,,
"133488",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","2","-1.5","","","0.0","202010040was","202010040was_14","Malik Harrison","H/HarrMa06","0","0","0","0.0","1","0","0.0%","BAL","2020",,,
"133491",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010010nyj","202010010nyj_12","Mike Purcell","P/PurcMi00","1","1","0","0.0","5","0","0.0%","DEN","2020",,,
"133492",":stat_player_game_def_adv","0","4","1","100.0%","0","17","0","118.7","1","4.0","13","17.0","17.0","202010180min","202010180min_21","Yannick Ngakoue","N/NgakYa00","2","1","1","0.0","2","1","33.3%","MIN","2020",,,
"133495",":stat_player_game_def_adv","1","13","1","12.5%","0","16","1","0.0","8","20.6","3","16.0","2.0","202010180nwe","202010180nwe_17","Jonathan Jones","J/JoneJo03","0","0","0","0.0","4","0","0.0%","NWE","2020",,,
"133496",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_9","Olivier Vernon","V/VernOl00","1","1","0","0.0","3","0","0.0%","CLE","2020",,,
"133497",":stat_player_game_def_adv","0","22","2","100.0%","0","26","0","118.7","2","11.0","4","13.0","13.0","202009200htx","202009200htx_21","Lonnie Johnson Jr.","J/JohnLo01","0","0","0","0.0","3","1","25.0%","HOU","2020",,,
"133499",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010010nyj","202010010nyj_13","McTelvin Agim","A/AgimMc00","1","1","0","0.0","1","0","0.0%","DEN","2020",,,
"133500",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010040was","202010040was_15","Chris Board","B/BoarCh00","0","0","0","0.0","6","0","0.0%","BAL","2020",,,
"133501",":stat_player_game_def_adv","0","5","1","100.0%","0","8","0","100.0","1","5.0","3","8.0","8.0","202010180min","202010180min_22","Mike Hughes","H/HughMi00","0","0","0","0.0","1","0","0.0%","MIN","2020",,,
"133505",":stat_player_game_def_adv","0","31","1","100.0%","0","41","0","118.7","1","31.0","10","41.0","41.0","202010180nwe","202010180nwe_18","Jason McCourty","M/McCoJa99","0","0","0","0.0","1","0","0.0%","NWE","2020",,,
"133506",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","16.0","","","0.0","202010180pit","202010180pit_10","Rashard Higgins","H/HiggRa00","0","0","0","0.0","0","0","","CLE","2020",,,
"133511",":stat_player_game_def_adv","3","25","4","80.0%","0","43","0","102.5","5","8.4","18","10.8","8.6","202010040was","202010040was_16","Jonathan Bostic","B/BostJo00","0","0","0","0.0","14","1","6.7%","WAS","2020",,,
"133512",":stat_player_game_def_adv","3","20","1","100.0%","1","20","0","158.3","1","20.0","0","20.0","20.0","202010180min","202010180min_23","Harrison Smith","S/SmitHa00","0","0","0","0.0","2","0","0.0%","MIN","2020",,,
"133513",":stat_player_game_def_adv","0","108","8","100.0%","2","134","2","118.7","8","13.5","26","16.8","16.8","202010010nyj","202010010nyj_14","Pierre Desir","D/DesiPi00","0","0","0","0.0","8","0","0.0%","NYJ","2020",,,
"133516",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_11","Andrew Sendejo","S/SendAn00","0","0","0","0.0","7","3","30.0%","CLE","2020",,,
"133518",":stat_player_game_def_adv","1","1","2","100.0%","0","8","0","83.3","2","0.5","7","4.0","4.0","202009200htx","202009200htx_22","Justin Reid","R/ReidJu00","0","0","0","0.0","10","0","0.0%","HOU","2020",,,
"133519",":stat_player_game_def_adv","3","17","1","100.0%","0","17","0","118.7","1","17.0","0","17.0","17.0","202010180nwe","202010180nwe_19","Adrian Phillips","P/PhilAd00","0","0","0","0.0","11","0","0.0%","NWE","2020",,,
"133521",":stat_player_game_def_adv","1","17","1","50.0%","0","17","0","79.2","2","13.5","0","17.0","8.5","202010180min","202010180min_24","Anthony Harris","H/HarrAn01","0","0","0","0.0","8","0","0.0%","MIN","2020",,,
"133522",":stat_player_game_def_adv","1","39","3","60.0%","0","47","0","91.2","5","22.0","8","15.7","9.4","202010040was","202010040was_17","Ronald Darby","D/DarbRo00","0","0","0","0.0","3","1","25.0%","WAS","2020",,,
"133523",":stat_player_game_def_adv","0","1","4","80.0%","0","5","0","79.2","5","1.4","4","1.3","1.0","202010010nyj","202010010nyj_15","Avery Williamson","W/WillAv00","0","0","0","0.0","6","0","0.0%","NYJ","2020",,,
"133525",":stat_player_game_def_adv","5","32","5","100.0%","0","62","0","118.3","5","6.4","30","12.4","12.4","202010040rai","202010040rai_1","Tremaine Edmunds","E/EdmuTr01","0","0","0","0.0","13","0","0.0%","BUF","2020",,,
"133526",":stat_player_game_def_adv","1","11","1","33.3%","0","14","0","49.3","3","6.3","3","14.0","4.7","202009200htx","202009200htx_23","Vernon Hargreaves III","H/HargVe00","1","1","0","0.0","2","1","33.3%","HOU","2020",,,
"133528",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010180pit","202010180pit_12","Sione Takitaki","T/TakiSi00","0","0","0","0.0","3","0","0.0%","CLE","2020",,,
"133529",":stat_player_game_def_adv","5","-4","1","50.0%","0","3","0","56.2","2","-2.5","7","3.0","1.5","202010180min","202010180min_25","Eric Wilson","W/WilsEr00","0","0","0","0.0","4","1","20.0%","MIN","2020",,,
"133530",":stat_player_game_def_adv","0","7","2","66.7%","0","11","0","72.9","3","0.7","4","5.5","3.7","202010040was","202010040was_18","Kamren Curl","C/CurlKa00","0","0","0","0.0","3","1","25.0%","WAS","2020",,,
"133531",":stat_player_game_def_adv","9","11","3","60.0%","0","24","0","72.1","5","4.4","13","8.0","4.8","202010010nyj","202010010nyj_16","Neville Hewitt","H/HewiNe00","1","0","1","0.0","9","1","10.0%","NYJ","2020",,,
"133534",":stat_player_game_def_adv","3","52","5","62.5%","0","77","0","94.3","8","8.1","25","15.4","9.6","202010040rai","202010040rai_2","Taron Johnson","J/JohnTa01","0","0","0","0.0","7","0","0.0%","BUF","2020",,,
"133535",":stat_player_game_def_adv","0","11","1","100.0%","0","29","0","118.7","1","11.0","18","29.0","29.0","202009200htx","202009200htx_24","A.J. Moore","M/MoorA.00","0","0","0","0.0","2","0","0.0%","HOU","2020",,,
"133537",":stat_player_game_def_adv","0","40","4","44.4%","1","50","0","99.3","9","8.2","10","12.5","5.6","202010180pit","202010180pit_13","Joe Haden","H/HadeJo99","0","0","0","0.0","3","2","40.0%","PIT","2020",,,
"133538",":stat_player_game_def_adv","4","48","2","100.0%","1","56","0","158.3","2","24.0","8","28.0","28.0","202010040was","202010040was_19","Kevin Pierre-Louis","P/PierKe00","0","0","0","0.0","6","0","0.0%","WAS","2020",,,
"133539",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010180min","202010180min_26","Ifeadi Odenigbo","O/OdenIf00","3","0","1","1.5","4","1","20.0%","MIN","2020",,,
"133540",":stat_player_game_def_adv","3","18","2","40.0%","0","20","1","12.5","5","9.6","2","10.0","4.0","202010010nyj","202010010nyj_17","Brian Poole","P/PoolBr01","0","0","0","0.0","4","0","0.0%","NYJ","2020",,,
"133541",":stat_player_game_def_adv","13","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_20","Shilique Calhoun","C/CalhSh00","2","0","1","0.5","2","0","0.0%","NWE","2020",,,
"133543",":stat_player_game_def_adv","0","19","6","75.0%","0","53","0","92.2","8","6.0","34","8.8","6.6","202010110nyj","202010110nyj_1","Dre Kirkpatrick","K/KirkDr00","0","0","0","0.0","1","2","66.7%","ARI","2020",,,
"133545",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200htx","202009200htx_25","J.J. Watt","W/WattJ.00","3","0","1","2.0","2","1","33.3%","HOU","2020",,,
"133546",":stat_player_game_def_adv","3","23","4","80.0%","1","24","0","126.2","5","7.4","1","6.0","4.8","202010040rai","202010040rai_3","Jordan Poyer","P/PoyeJo00","0","0","0","0.0","9","0","0.0%","BUF","2020",,,
"133547",":stat_player_game_def_adv","0","26","3","100.0%","0","50","0","118.7","3","8.7","24","16.7","16.7","202010180pit","202010180pit_14","Steven Nelson","N/NelsSt01","0","0","0","0.0","3","0","0.0%","PIT","2020",,,
"133548",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","-3.0","","","0.0","202010180min","202010180min_27","Jaleel Johnson","J/JohnJa09","1","0","0","0.5","3","0","0.0%","MIN","2020",,,
"133549",":stat_player_game_def_adv","0","33","2","40.0%","0","39","0","67.9","5","7.4","6","19.5","7.8","202010010nyj","202010010nyj_18","Lamar Jackson","J/JackLa02","0","0","0","0.0","2","1","33.3%","NYJ","2020",,,
"133551",":stat_player_game_def_adv","0","17","1","50.0%","1","22","0","129.2","2","21.5","5","22.0","11.0","202010040was","202010040was_20","Troy Apke","A/ApkeTr00","0","0","0","0.0","2","0","0.0%","WAS","2020",,,
"133552",":stat_player_game_def_adv","7","45","5","83.3%","0","87","0","118.7","6","9.5","42","17.4","14.5","202010110nyj","202010110nyj_2","Jordan Hicks","H/HickJo00","1","1","0","0.0","9","2","18.2%","ARI","2020",,,
"133553",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_21","John Simon","S/SimoJo01","1","0","0","1.0","4","0","0.0%","NWE","2020",,,
"133555",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200htx","202009200htx_26","Charles Omenihu","O/OmenCh00","1","0","0","1.0","1","0","0.0%","HOU","2020",,,
"133556",":stat_player_game_def_adv","2","-5","3","60.0%","0","8","0","64.6","5","-0.6","13","2.7","1.6","202010180pit","202010180pit_15","Robert Spillane","S/SpilRo00","0","0","0","0.0","6","0","0.0%","PIT","2020",,,
"133557",":stat_player_game_def_adv","6","-3","4","57.1%","0","20","0","62.2","7","2.0","23","5.0","2.9","202010040rai","202010040rai_4","Matt Milano","M/MilaMa00","0","0","0","0.0","6","3","33.3%","BUF","2020",,,
"133558",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_22","Deatrich Wise Jr.","W/WiseDe00","1","1","0","0.0","6","0","0.0%","NWE","2020",,,
"133560",":stat_player_game_def_adv","0","16","2","100.0%","0","27","0","118.7","2","8.0","11","13.5","13.5","202010010nyj","202010010nyj_19","Bradley McDougald","M/McDoBr01","0","0","0","0.0","5","1","16.7%","NYJ","2020",,,
"133561",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180min","202010180min_28","Jalyn Holmes","H/HolmJa01","1","1","0","0.0","4","0","0.0%","MIN","2020",,,
"133563",":stat_player_game_def_adv","0","10","1","100.0%","0","10","0","108.3","1","10.0","0","10.0","10.0","202010040was","202010040was_21","Jimmy Moreland","M/MoreJi00","0","0","0","0.0","1","0","0.0%","WAS","2020",,,
"133564",":stat_player_game_def_adv","4","10","2","100.0%","0","13","0","93.7","2","5.0","3","6.5","6.5","202010110nyj","202010110nyj_3","De'Vondre Campbell","C/CampDe00","2","2","0","0.0","9","1","10.0%","ARI","2020",,,
"133565",":stat_player_game_def_adv","2","36","3","60.0%","0","37","0","82.9","5","12.2","1","12.3","7.4","202010040rai","202010040rai_5","Tre'Davious White","W/WhitTr01","0","0","0","0.0","8","0","0.0%","BUF","2020",,,
"133566",":stat_player_game_def_adv","1","1","2","66.7%","0","12","0","74.3","3","1.0","11","6.0","4.0","202010180pit","202010180pit_16","Vince Williams","W/WillVi01","0","0","0","0.0","6","1","14.3%","PIT","2020",,,
"133569",":stat_player_game_def_adv","0","-1","1","100.0%","0","-2","0","79.2","1","-1.0","-1","-2.0","-2.0","202010010nyj","202010010nyj_20","Bryce Huff","H/HuffBr00","1","1","0","0.0","3","1","25.0%","NYJ","2020",,,
"133570",":stat_player_game_def_adv","0","9","1","100.0%","0","15","0","118.7","1","9.0","6","15.0","15.0","202010040was","202010040was_22","Fabian Moreau","M/MoreFa00","0","0","0","0.0","2","0","0.0%","WAS","2020",,,
"133571",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","-1.0","","","0.0","202010180min","202010180min_29","D.J. Wonnum","W/WonnDJ00","0","0","0","0.0","2","1","33.3%","MIN","2020",,,
"133572",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202009200htx","202009200htx_27","P.J. Hall","H/HallP.00","1","1","0","0.0","3","0","0.0%","HOU","2020",,,
"133573",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_23","Devin McCourty","M/McCoDe99","0","0","0","0.0","5","0","0.0%","NWE","2020",,,
"133574",":stat_player_game_def_adv","0","11","2","33.3%","0","12","0","42.4","6","9.3","1","6.0","2.0","202010110nyj","202010110nyj_4","Patrick Peterson","P/PetePa00","0","0","0","0.0","3","0","0.0%","ARI","2020",,,
"133576",":stat_player_game_def_adv","0","7","3","75.0%","0","20","0","85.4","4","1.8","13","6.7","5.0","202010040rai","202010040rai_6","Josh Norman","N/NormJo01","0","0","0","0.0","4","1","20.0%","BUF","2020",,,
"133578",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010010nyj","202010010nyj_21","Tarell Basham","B/BashTa00","3","1","2","0.0","0","1","100.0%","NYJ","2020",,,
"133579",":stat_player_game_def_adv","0","","1","50.0%","","","2","16.7","2","25.5","","","0.0","202010040was","202010040was_23","Kendall Fuller","F/FullKe00","0","0","0","0.0","1","0","0.0%","WAS","2020",,,
"133580",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_24","Anfernee Jennings","J/JennAn00","0","0","0","0.0","3","0","0.0%","NWE","2020",,,
"133581",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202009200htx","202009200htx_28","Jacob Martin","M/MartJa02","0","0","0","0.0","2","0","0.0%","HOU","2020",,,
"133582",":stat_player_game_def_adv","1","13","2","40.0%","1","23","0","94.2","5","14.2","10","11.5","4.6","202010110nyj","202010110nyj_5","Byron Murphy","M/MurpBy00","0","0","0","0.0","4","1","20.0%","ARI","2020",,,
"133584",":stat_player_game_def_adv","0","12","3","100.0%","1","30","0","147.9","3","4.0","18","10.0","10.0","202010040rai","202010040rai_7","A.J. Klein","K/KleiAJ00","0","0","0","0.0","1","0","0.0%","BUF","2020",,,
"133586",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010010nyj","202010010nyj_22","John Franklin-Myers","F/FranJo02","2","0","2","0.0","0","1","100.0%","NYJ","2020",,,
"133587",":stat_player_game_def_adv","3","2","1","50.0%","0","4","0","56.2","2","25.5","2","4.0","2.0","202010040was","202010040was_24","Landon Collins","C/CollLa00","0","0","0","0.0","8","3","27.3%","WAS","2020",,,
"133588",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","4","18.5","","","0.0","202010180nwe","202010180nwe_25","Stephon Gilmore","G/GilmSt00","0","0","0","0.0","3","0","0.0%","NWE","2020",,,
"133589",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202009200htx","202009200htx_29","Brennan Scarlett","S/ScarBr00","0","0","0","0.0","3","2","40.0%","HOU","2020",,,
"133590",":stat_player_game_def_adv","4","-4","1","100.0%","0","8","0","100.0","1","-4.0","12","8.0","8.0","202010180pit","202010180pit_17","Bud Dupree","D/DuprAl00","3","1","0","2.0","4","0","0.0%","PIT","2020",,,
"133592",":stat_player_game_def_adv","5","5","1","33.3%","0","5","0","42.4","3","13.3","0","5.0","1.7","202010110nyj","202010110nyj_6","Budda Baker","B/BakeBu00","1","0","0","1.0","10","1","9.1%","ARI","2020",,,
"133594",":stat_player_game_def_adv","0","4","1","100.0%","0","4","0","83.3","1","4.0","0","4.0","4.0","202010040rai","202010040rai_8","Mario Addison","A/AddiMa00","0","0","0","0.0","1","0","0.0%","BUF","2020",,,
"133595",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010010nyj","202010010nyj_23","Kyle Phillips","P/PhilKy00","1","1","0","0.0","2","0","0.0%","NYJ","2020",,,
"133596",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040was","202010040was_25","Daron Payne","P/PaynDa00","1","0","1","0.0","5","1","16.7%","WAS","2020",,,
"133597",":stat_player_game_def_adv","2","9","1","50.0%","0","13","1","31.2","2","7.0","4","13.0","6.5","202010180pit","202010180pit_18","Cameron Sutton","S/SuttCa00","1","0","0","1.0","2","0","0.0%","PIT","2020",,,
"133598",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010180nwe","202010180nwe_26","Terrence Brooks","B/BrooTe00","0","0","0","0.0","1","0","0.0%","NWE","2020",,,
"133599",":stat_player_game_def_adv","0","3","1","50.0%","0","11","0","66.7","2","16.5","8","11.0","5.5","202010110nyj","202010110nyj_7","Deionte Thompson","T/ThomDe06","0","0","0","0.0","4","0","0.0%","ARI","2020",,,
"133600",":stat_player_game_def_adv","0","53","6","75.0%","1","60","0","135.4","8","10.1","7","10.0","7.5","202010130oti","202010130oti_1","Josh Norman","N/NormJo01","0","0","0","0.0","7","0","0.0%","BUF","2020",,,
"133601",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040was","202010040was_26","Tim Settle","S/SettTi00","1","0","0","1.0","2","0","0.0%","WAS","2020",,,
"133602",":stat_player_game_def_adv","0","12","1","100.0%","0","24","1","79.2","1","12.0","12","24.0","24.0","202010180pit","202010180pit_19","Minkah Fitzpatrick","F/FitzMi00","0","0","0","0.0","1","0","0.0%","PIT","2020",,,
"133603",":stat_player_game_def_adv","3","","0","0.0%","","","0","39.6","1","0.0","","","0.0","202010010nyj","202010010nyj_24","Alec Ogletree","O/OgleAl00","0","0","0","0.0","1","0","0.0%","NYJ","2020",,,
"133604",":stat_player_game_def_adv","0","5","1","50.0%","0","9","0","62.5","2","11.5","4","9.0","4.5","202010040rai","202010040rai_9","Dean Marlowe","M/MarlDe00","0","0","0","0.0","1","0","0.0%","BUF","2020",,,
"133605",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_8","Haason Reddick","R/ReddHa00","4","2","2","0.0","0","0","","ARI","2020",,,
"133607",":stat_player_game_def_adv","1","23","4","100.0%","0","45","0","113.5","4","5.8","22","11.3","11.3","202010130oti","202010130oti_2","Taron Johnson","J/JohnTa01","0","0","0","0.0","7","0","0.0%","BUF","2020",,,
"133608",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_20","Cameron Heyward","H/HeywCa01","2","1","1","0.0","8","0","0.0%","PIT","2020",,,
"133609",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","2","22.5","","","0.0","202010010nyj","202010010nyj_25","Marcus Maye","M/MayeMa00","0","0","0","0.0","3","0","0.0%","NYJ","2020",,,
"133610",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040was","202010040was_27","Jonathan Allen","A/AlleJo01","1","1","0","0.0","3","0","0.0%","WAS","2020",,,
"133611",":stat_player_game_def_adv","2","0","1","50.0%","0","8","0","60.4","2","3.5","8","8.0","4.0","202010040rai","202010040rai_10","Micah Hyde","H/HydeMi00","0","0","0","0.0","6","0","0.0%","BUF","2020",,,
"133612",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_9","Chandler Jones","J/JoneCh03","2","2","0","0.0","1","0","0.0%","ARI","2020",,,
"133614",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_21","Stephon Tuitt","T/TuitSt00","2","0","1","0.5","4","0","0.0%","PIT","2020",,,
"133615",":stat_player_game_def_adv","6","7","4","80.0%","0","27","0","89.2","5","6.4","20","6.8","5.4","202010130oti","202010130oti_3","Tyrel Dodson","D/DodsTy01","0","0","0","0.0","7","0","0.0%","BUF","2020",,,
"133616",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040was","202010040was_28","Montez Sweat","S/SweaMo00","1","0","1","0.0","1","0","0.0%","WAS","2020",,,
"133617",":stat_player_game_def_adv","1","4","1","100.0%","0","8","0","100.0","1","4.0","4","8.0","8.0","202010040rai","202010040rai_11","Tyrel Dodson","D/DodsTy01","0","0","0","0.0","2","0","0.0%","BUF","2020",,,
"133619",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_10","Rashard Lawrence","L/LawrRa01","2","2","0","0.0","1","0","0.0%","ARI","2020",,,
"133620",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010040was","202010040was_29","Nate Orchard","O/OrchNa00","0","0","0","0.0","2","0","0.0%","WAS","2020",,,
"133621",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_22","Chris Wormley","W/WormCh00","1","0","1","0.0","1","0","0.0%","PIT","2020",,,
"133622",":stat_player_game_def_adv","0","13","2","66.7%","0","19","0","84.0","3","3.0","6","9.5","6.3","202010130oti","202010130oti_4","Cameron Lewis","L/LewiCa00","0","0","0","0.0","7","2","22.2%","BUF","2020",,,
"133623",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_12","Darryl Johnson","J/JohnDa10","2","0","1","1.0","1","0","0.0%","BUF","2020",,,
"133625",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_11","Dennis Gardeck","G/GardDe01","2","0","0","2.0","2","0","0.0%","ARI","2020",,,
"133626",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180pit","202010180pit_23","Tyson Alualu","A/AluaTy99","1","1","0","0.0","2","0","0.0%","PIT","2020",,,
"133627",":stat_player_game_def_adv","3","11","2","100.0%","0","24","0","116.7","2","5.5","13","12.0","12.0","202010130oti","202010130oti_5","Jordan Poyer","P/PoyeJo00","0","0","0","0.0","8","0","0.0%","BUF","2020",,,
"133628",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_13","Jerry Hughes","H/HughJe99","2","1","1","0.0","2","0","0.0%","BUF","2020",,,
"133629",":stat_player_game_def_adv","4","23","7","87.5%","0","44","0","89.6","8","5.5","21","6.3","5.5","202009270phi","202009270phi_1","Mackensie Alexander","A/AlexMa01","1","1","0","0.0","8","1","11.1%","CIN","2020",,,
"133630",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_12","Kylie Fitts","F/FittKy00","2","2","0","0.0","3","0","0.0%","ARI","2020",,,
"133631",":stat_player_game_def_adv","5","","0","","","","0","","0","","","","","202010180pit","202010180pit_24","T.J. Watt","W/WattT.00","1","0","1","0.0","3","0","0.0%","PIT","2020",,,
"133632",":stat_player_game_def_adv","4","20","2","40.0%","0","27","0","57.9","5","5.2","7","13.5","5.4","202010130oti","202010130oti_6","Tremaine Edmunds","E/EdmuTr01","0","0","0","0.0","8","0","0.0%","BUF","2020",,,
"133633",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_14","Quinton Jefferson","J/JeffQu00","1","0","0","1.0","1","0","0.0%","BUF","2020",,,
"133634",":stat_player_game_def_adv","3","-2","4","57.1%","0","12","0","62.2","7","1.7","14","3.0","1.7","202009270phi","202009270phi_2","Germaine Pratt","P/PratGe00","0","0","0","0.0","6","0","0.0%","CIN","2020",,,
"133635",":stat_player_game_def_adv","4","","0","0.0%","","","0","39.6","2","2.5","","","0.0","202010180pit","202010180pit_25","Devin Bush Jr.","B/BushDe01","1","0","0","0.5","5","0","0.0%","PIT","2020",,,
"133636",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_13","Zach Allen","A/AlleZa01","1","0","1","0.0","1","0","0.0%","ARI","2020",,,
"133637",":stat_player_game_def_adv","1","0","1","100.0%","0","3","0","79.2","1","0.0","3","3.0","3.0","202010130oti","202010130oti_7","A.J. Klein","K/KleiAJ00","0","0","0","0.0","1","0","0.0%","BUF","2020",,,
"133638",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040rai","202010040rai_15","Trent Murphy","M/MurpTr00","1","0","1","0.0","1","0","0.0%","BUF","2020",,,
"133639",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110nyj","202010110nyj_14","Leki Fotu","F/FotuLe00","1","1","0","0.0","1","1","50.0%","ARI","2020",,,
"133640",":stat_player_game_def_adv","2","-1","3","100.0%","0","11","0","81.9","3","-0.3","12","3.7","3.7","202009270phi","202009270phi_3","Josh Bynes","B/ByneJo00","0","0","0","0.0","7","2","22.2%","CIN","2020",,,
"133641",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010180pit","202010180pit_26","Alex Highsmith","H/HighAl02","0","0","0","0.0","3","0","0.0%","PIT","2020",,,
"133642",":stat_player_game_def_adv","1","2","1","100.0%","1","4","0","122.9","1","2.0","2","4.0","4.0","202010130oti","202010130oti_8","Dean Marlowe","M/MarlDe00","0","0","0","0.0","1","0","0.0%","BUF","2020",,,
